"Date","Value","Country"
"1924-10-01","14.162","Afghanistan"
"1924-11-01","7.508","Afghanistan"
"1924-12-01","1.686","Afghanistan"
"1925-01-01","-2.021","Afghanistan"
"1925-02-01","-1.174","Afghanistan"
"1925-03-01","9.991","Afghanistan"
"1925-04-01","16.143","Afghanistan"
"1925-05-01","20.41","Afghanistan"
"1925-06-01","25.715","Afghanistan"
"1925-07-01","27.581","Afghanistan"
"1925-08-01","24.767","Afghanistan"
"1925-09-01","20.015","Afghanistan"
"1925-10-01","14.642","Afghanistan"
"1925-11-01","6.917","Afghanistan"
"1925-12-01","4.195","Afghanistan"
"1926-01-01","1.592","Afghanistan"
"1926-02-01","4.462","Afghanistan"
"1926-03-01","8.201","Afghanistan"
"1926-04-01","11.596","Afghanistan"
"1926-05-01","19.776","Afghanistan"
"1926-06-01","24.229","Afghanistan"
"1926-07-01","27.095","Afghanistan"
"1926-08-01","26.609","Afghanistan"
"1926-09-01","20.955","Afghanistan"
"1926-10-01","13.062","Afghanistan"
"1926-11-01","4.44","Afghanistan"
"1926-12-01","2.927","Afghanistan"
"1927-01-01","-1.9","Afghanistan"
"1927-02-01","1.432","Afghanistan"
"1927-03-01","6.848","Afghanistan"
"1927-04-01","14.725","Afghanistan"
"1927-05-01","20.421","Afghanistan"
"1927-06-01","24.652","Afghanistan"
"1927-07-01","27.989","Afghanistan"
"1927-08-01","25.814","Afghanistan"
"1927-09-01","20.408","Afghanistan"
"1927-10-01","15.241","Afghanistan"
"1927-11-01","7.275","Afghanistan"
"1927-12-01","3.23","Afghanistan"
"1928-01-01","-1.471","Afghanistan"
"1928-02-01","2.816","Afghanistan"
"1928-03-01","6.343","Afghanistan"
"1928-04-01","15.819","Afghanistan"
"1928-05-01","20.994","Afghanistan"
"1928-06-01","25.156","Afghanistan"
"1928-07-01","26.448","Afghanistan"
"1928-08-01","24.546","Afghanistan"
"1928-09-01","19.135","Afghanistan"
"1928-10-01","13.822","Afghanistan"
"1928-11-01","8.113","Afghanistan"
"1928-12-01","1.875","Afghanistan"
"1929-01-01","-1.918","Afghanistan"
"1929-02-01","1.894","Afghanistan"
"1929-03-01","10.364","Afghanistan"
"1929-04-01","16.616","Afghanistan"
"1929-05-01","20.398","Afghanistan"
"1929-06-01","24.728","Afghanistan"
"1929-07-01","26.243","Afghanistan"
"1929-08-01","23.884","Afghanistan"
"1929-09-01","21.473","Afghanistan"
