Date;Value
2018-06-19;5
2018-06-20;11
2018-06-21;5
2018-06-22;6
2018-06-23;1
2018-06-24;0
2018-06-25;5
2018-06-26;9
2018-06-27;2
2018-06-28;5
2018-06-29;0
2018-06-30;0
2018-07-01;10
2018-07-02;3
2018-07-03;8
2018-07-04;22
2018-07-05;3
2018-07-06;0
2018-07-07;0
2018-07-08;5
2018-07-09;0
2018-07-10;2
2018-07-11;6
2018-07-12;0
2018-07-13;2
2018-07-14;0
2018-07-15;1
2018-07-16;0
2018-07-17;0
2018-07-18;12
2018-07-19;0
2018-07-20;2
2018-07-21;5
2018-07-22;5
2018-07-23;0
2018-07-24;2
2018-07-25;0
2018-07-26;1
2018-07-27;1
2018-07-28;0
2018-07-29;0
2018-07-30;0
2018-07-31;0
2018-08-01;1
2018-08-02;2
2018-08-03;0
2018-08-04;0
2018-08-05;6
2018-08-06;6
2018-08-07;1
2018-08-08;0
2018-08-09;0
2018-08-10;0
2018-08-11;5
2018-08-12;1
2018-08-13;3
2018-08-14;4
2018-08-15;0
2018-08-16;5
2018-08-17;5
2018-08-18;6
2018-08-19;5
2018-08-20;20
2018-08-21;1
2018-08-22;0
2018-08-23;23
2018-08-24;21
2018-08-25;6
2018-08-26;8
2018-08-27;1
2018-08-28;0
2018-08-29;5
2018-08-30;4
2018-08-31;20
2018-09-01;1
2018-09-02;5
2018-09-03;0
2018-09-04;3
2018-09-05;3
2018-09-06;5
2018-09-07;22
2018-09-08;10
2018-09-09;0
2018-09-10;1
2018-09-11;6
2018-09-12;5
2018-09-13;12
2018-09-14;1
2018-09-15;10
2018-09-16;7
2018-09-17;5
2018-09-18;1
2018-09-19;9
2018-09-20;0
2018-09-21;1
2018-09-22;23
2018-09-23;8
2018-09-24;9
2018-09-25;22
2018-09-26;0
2018-09-27;7
2018-09-28;5
2018-09-29;21
2018-09-30;3
2018-10-01;21
2018-10-02;6
2018-10-03;5
2018-10-04;5
2018-10-05;14
2018-10-06;3
2018-10-07;9
2018-10-08;0
2018-10-09;29
2018-10-10;20
2018-10-11;0
2018-10-12;1
2018-10-13;6
2018-10-14;0
2018-10-15;5
2018-10-16;6
2018-10-17;1
2018-10-18;10
2018-10-19;6
2018-10-20;34
2018-10-21;5
2018-10-22;28
2018-10-23;11
2018-10-24;10
2018-10-25;33
2018-10-26;14
2018-10-27;7
2018-10-28;13
2018-10-29;10
2018-10-30;13
2018-10-31;2
2018-11-01;7
2018-11-02;1
2018-11-03;0
2018-11-04;13
2018-11-05;13
2018-11-06;13
2018-11-07;8
2018-11-08;16
2018-11-09;22
2018-11-10;11
2018-11-11;10
2018-11-12;24
2018-11-13;18
2018-11-14;0
2018-11-15;29
2018-11-16;6
2018-11-17;13
2018-11-18;10
2018-11-19;3
2018-11-20;10
2018-11-21;5
2018-11-22;15
2018-11-23;24
2018-11-24;7
2018-11-25;3
2018-11-26;16
2018-11-27;5
2018-11-28;8
2018-11-29;1
2018-11-30;0
2018-12-01;13
2018-12-02;27
2018-12-03;13
2018-12-04;5
2018-12-05;15
2018-12-06;0
2018-12-07;12
2018-12-08;0
2018-12-09;11
2018-12-10;7
2018-12-11;2
2018-12-12;21
2018-12-13;6
2018-12-14;29
2018-12-15;26
2018-12-16;7
2018-12-17;22
2018-12-18;9
2018-12-19;0
2018-12-20;1
2018-12-21;13
2018-12-22;0
2018-12-23;13
2018-12-24;8
2018-12-25;21
2018-12-26;13
2018-12-27;7
2018-12-28;9
2018-12-29;7
2018-12-30;31
