unix,ds,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount,Value
1.60764E+12,2020-12-11,LINK/USDT,11.916,11.994,11.423,11.644,16134782.51,188359369.5,383570,11.7085
1.60773E+12,2020-12-12,LINK/USDT,11.645,12.358,11.603,12.228,12897473.52,155710520.4,314832,11.9805
1.60782E+12,2020-12-13,LINK/USDT,12.229,13.277,12.026,12.941,17512226.03,222089987.4,391836,12.6515
1.6079E+12,2020-12-14,LINK/USDT,12.942,12.991,12.322,12.858,15682282.1,199102342.4,373200,12.6565
1.60799E+12,2020-12-15,LINK/USDT,12.858,13.034,12.47,12.692,10675359.81,135752825.5,315862,12.752
1.60808E+12,2020-12-16,LINK/USDT,12.693,13.519,12.313,13.498,19839160.1,257172122.4,455176,12.916
1.60816E+12,2020-12-17,LINK/USDT,13.497,14.547,13.1,13.457,37795134.7,521995882.6,724457,13.8235
1.60825E+12,2020-12-18,LINK/USDT,13.457,14.038,13.187,13.517,18652767.65,253462640.7,433081,13.6125
1.60834E+12,2020-12-19,LINK/USDT,13.518,14.007,13.311,13.486,14656408.42,200918928.6,388281,13.659
1.60842E+12,2020-12-20,LINK/USDT,13.487,13.819,12.65,13.064,17512162.52,234414827.3,440839,13.2345
1.60851E+12,2020-12-21,LINK/USDT,13.064,13.287,12.082,12.317,19505156.54,245930947.1,470620,12.6845
1.6086E+12,2020-12-22,LINK/USDT,12.314,12.848,11.809,12.788,18929126.96,234496627,446952,12.3285
1.60868E+12,2020-12-23,LINK/USDT,12.788,12.87,8.022,10.972,47463792.21,525458416.2,849808,10.446
1.60877E+12,2020-12-24,LINK/USDT,10.971,11.683,9.849,11.563,40364233.42,431777545.9,797091,10.766
1.60885E+12,2020-12-25,LINK/USDT,11.562,11.915,11.05,11.56,23552756.6,270445018.1,495200,11.4825
1.60894E+12,2020-12-26,LINK/USDT,11.561,11.816,10.62,10.98,25207042.05,280586081.3,532032,11.218
1.60903E+12,2020-12-27,LINK/USDT,10.98,13.274,10.478,12.169,49945357.04,599450884.5,963026,11.876
1.60911E+12,2020-12-28,LINK/USDT,12.172,12.974,11.979,12.62,33021138.05,411875714.6,696948,12.4765
1.6092E+12,2020-12-29,LINK/USDT,12.619,13.057,10.806,11.781,33522575.32,394825831.8,712480,11.9315
1.60929E+12,2020-12-30,LINK/USDT,11.779,11.99,11.071,11.248,21085878.86,241557989.8,472553,11.5305
1.60937E+12,2020-12-31,LINK/USDT,11.248,11.756,10.944,11.244,18778512.86,212978391.3,458571,11.35
1.60946E+12,2021-01-01,LINK/USDT,11.244,12.485,11.071,11.869,23199628.14,275698398.1,513363,11.778
1.60955E+12,2021-01-02,LINK/USDT,11.868,12.455,11.456,12.226,25747352.18,306834498.8,548684,11.9555
1.60963E+12,2021-01-03,LINK/USDT,12.228,14.069,11.85,13.719,44451096.87,574579797.3,861052,12.9595
1.60972E+12,2021-01-04,LINK/USDT,13.724,15.86,12.333,13.611,66724684.51,929423519.3,1233477,14.0965
1.6098E+12,2021-01-05,LINK/USDT,13.61,14.931,13.113,14.531,40608542.36,573328235.7,849974,14.022
1.60989E+12,2021-01-06,LINK/USDT,14.537,17.366,14.158,17.29,49259450.11,780996825.9,1110343,15.762
1.60998E+12,2021-01-07,LINK/USDT,17.295,17.52,15.078,15.989,41306461.24,679400024.3,979234,16.299
1.61006E+12,2021-01-08,LINK/USDT,15.99,16.262,14.13,15.251,41229302.63,631716086.9,979205,15.196
1.61015E+12,2021-01-09,LINK/USDT,15.253,17.936,15.004,17.589,33525639.35,543953237.9,801846,16.47
1.61024E+12,2021-01-10,LINK/USDT,17.595,18.498,15.488,16.228,38916176.03,664060770.2,1012373,16.993
1.61032E+12,2021-01-11,LINK/USDT,16.221,16.281,12.5,14.657,55281912.66,788047540.4,1385459,14.3905
1.61041E+12,2021-01-12,LINK/USDT,14.655,15.495,13.684,13.982,30519127.87,444226256.8,801032,14.5895
1.6105E+12,2021-01-13,LINK/USDT,13.978,16.254,13.376,15.952,26764681.9,398719084.4,740570,14.815
1.61058E+12,2021-01-14,LINK/USDT,15.956,18.047,15.35,18.023,27785906.34,457800875.8,768275,16.6985
1.61067E+12,2021-01-15,LINK/USDT,18.027,21.682,17.562,20.766,88211876.93,1707364631,2127313,19.622
1.61076E+12,2021-01-16,LINK/USDT,20.768,23.067,19.655,20.13,60270706.38,1309485386,1804124,21.361
1.61084E+12,2021-01-17,LINK/USDT,20.134,23.78,19.388,23.286,47435718.56,1014115251,1424884,21.584
1.61093E+12,2021-01-18,LINK/USDT,23.279,23.75,21.085,22.069,29969769.86,664826504.2,984973,22.4175
1.61101E+12,2021-01-19,LINK/USDT,22.067,22.93,20.398,20.585,26192768.9,568457763.6,859639,21.664
1.6111E+12,2021-01-20,LINK/USDT,20.564,21.991,19.055,21.867,31757963.44,649176010,1007358,20.523
1.61119E+12,2021-01-21,LINK/USDT,21.861,22.086,18.06,18.441,37677979.27,754510112.5,1080276,20.073
1.61127E+12,2021-01-22,LINK/USDT,18.437,22.548,17.111,21.578,41249960.45,839759075.8,1197549,19.8295
1.61136E+12,2021-01-23,LINK/USDT,21.58,25.56,21.163,24.824,48751117.46,1166877437,1428997,23.3615
1.61145E+12,2021-01-24,LINK/USDT,24.827,24.988,23.1,24.831,30307266.89,735101360,942628,24.044
1.61153E+12,2021-01-25,LINK/USDT,24.835,25.845,22.613,23.367,30125870.31,735765149.2,924882,24.229
1.61162E+12,2021-01-26,LINK/USDT,23.367,23.993,21.669,23.132,24465211.72,558255992.5,788348,22.831
1.61171E+12,2021-01-27,LINK/USDT,23.128,23.272,20.282,20.989,25834468.1,553643300.8,780101,21.777
1.61179E+12,2021-01-28,LINK/USDT,20.986,24.516,20.521,23.02,26582152.09,618442508.6,853405,22.5185
1.61188E+12,2021-01-29,LINK/USDT,23.031,24.324,22.085,22.781,23877037.88,552881481.1,735731,23.2045
1.61196E+12,2021-01-30,LINK/USDT,22.779,24.033,22.188,23.699,14836039.42,342465255.7,548908,23.1105
1.61205E+12,2021-01-31,LINK/USDT,23.694,24.797,22.1,22.609,16761323.56,387633751.3,570591,23.4485
1.61214E+12,2021-02-01,LINK/USDT,22.601,23.236,21.65,22.928,11858578.09,265167585.4,467779,22.443
1.61222E+12,2021-02-02,LINK/USDT,22.92,24.234,22.77,23.725,13803273.96,321624159.8,484360,23.502
1.61231E+12,2021-02-03,LINK/USDT,23.734,25.659,23.62,25.131,19642921.65,484970663.2,690566,24.6395
1.6124E+12,2021-02-04,LINK/USDT,25.139,26.278,22.687,24.519,25315599.35,619526192.9,794206,24.4825
1.61248E+12,2021-02-05,LINK/USDT,24.516,27.133,24.45,26.352,25252177.41,661593698.5,837080,25.7915
1.61257E+12,2021-02-06,LINK/USDT,26.353,26.893,24.207,25.102,17791985.51,452466383.2,659818,25.55
1.61266E+12,2021-02-07,LINK/USDT,25.102,25.354,22.781,24.777,16162844.99,392792340.7,615027,24.0675
1.61274E+12,2021-02-08,LINK/USDT,24.774,26.08,24.002,25.465,17094624.41,430426560.3,573890,25.041
1.61283E+12,2021-02-09,LINK/USDT,25.47,28.079,25.043,27.667,21181577.63,554857331.4,753259,26.561
1.61292E+12,2021-02-10,LINK/USDT,27.659,28.744,24.65,26.853,30207935.11,820866212.2,1014844,26.697
1.613E+12,2021-02-11,LINK/USDT,26.848,28.662,26.225,27.895,16107859.39,445011820,665836,27.4435
1.61309E+12,2021-02-12,LINK/USDT,27.894,31.55,26.713,30.713,21176420.47,617837894.1,832691,29.1315
1.61317E+12,2021-02-13,LINK/USDT,30.713,35,29.135,34.316,26919047.02,849203961.2,1079272,32.0675
1.61326E+12,2021-02-14,LINK/USDT,34.313,35.8,32.306,33.215,21213347.53,721583969.2,896863,34.053
1.61335E+12,2021-02-15,LINK/USDT,33.215,35,27.07,32.683,27873371.81,891404129.2,1038092,31.035
1.61343E+12,2021-02-16,LINK/USDT,32.681,33.498,30.807,32.004,17318155.55,556880550.3,749723,32.1525
1.61352E+12,2021-02-17,LINK/USDT,32.013,32.796,30.033,32.289,12714169.79,401923803.8,688125,31.4145
1.61361E+12,2021-02-18,LINK/USDT,32.288,33.718,31.835,32.524,11374610.58,372247269.9,532752,32.7765
1.61369E+12,2021-02-19,LINK/USDT,32.524,35.695,31.404,34.766,17905953.39,605347639.1,748025,33.5495
1.61378E+12,2021-02-20,LINK/USDT,34.771,37.075,31.912,33.977,23005394.74,808637460.1,1003975,34.4935
1.61387E+12,2021-02-21,LINK/USDT,33.977,35.36,33.3,34.13,10980165.51,376064742.9,609726,34.33
1.61395E+12,2021-02-22,LINK/USDT,34.133,34.264,24.84,31.486,32969976.28,1005627259,1135825,29.552
1.61404E+12,2021-02-23,LINK/USDT,31.494,31.716,20.671,25.986,46453168.52,1196387131,1857455,26.1935
1.61412E+12,2021-02-24,LINK/USDT,25.987,29.357,24.53,28.101,24493231.56,676719601.1,949891,26.9435
1.61421E+12,2021-02-25,LINK/USDT,28.104,28.73,24.389,24.721,17698203.13,480606766.7,663324,26.5595
1.6143E+12,2021-02-26,LINK/USDT,24.726,27.03,23.662,25.196,19285007.3,484062505.8,744927,25.346
1.61438E+12,2021-02-27,LINK/USDT,25.202,27.433,24.868,26.193,14360003.9,372502893.4,580686,26.1505
1.61447E+12,2021-02-28,LINK/USDT,26.191,26.766,22.873,24.714,17362192.5,423665687.3,646765,24.8195
1.61456E+12,2021-03-01,LINK/USDT,24.719,27.77,24.602,27.735,12363338.92,325235431.9,563899,26.186
1.61464E+12,2021-03-02,LINK/USDT,27.739,30.569,27.299,28.51,18476504.01,534475724.8,766922,28.934
1.61473E+12,2021-03-03,LINK/USDT,28.511,31.498,28.16,29.854,13482513.18,408657540.9,604763,29.829
1.61482E+12,2021-03-04,LINK/USDT,29.848,30.61,27.23,27.721,14937028.95,431692424.7,568511,28.92
1.6149E+12,2021-03-05,LINK/USDT,27.722,28.26,25.7,27.862,12958399.59,347836203.3,513275,26.98
1.61499E+12,2021-03-06,LINK/USDT,27.857,28.414,26.317,28.166,8069283.74,221696502.1,378943,27.3655
1.61508E+12,2021-03-07,LINK/USDT,28.166,29.15,27.39,28.603,8615063.49,243843300,376163,28.27
1.61516E+12,2021-03-08,LINK/USDT,28.603,31.894,28.276,31.892,16035105.16,479015625.9,657950,30.085
1.61525E+12,2021-03-09,LINK/USDT,31.881,32.07,30.4,31.539,10415385.51,325184389.3,493552,31.235
1.61533E+12,2021-03-10,LINK/USDT,31.547,31.862,29.3,29.919,12469116.78,379250331.4,486943,30.581
1.61542E+12,2021-03-11,LINK/USDT,29.92,30.519,28.538,30.175,12944949.94,381899231.8,491967,29.5285
1.61551E+12,2021-03-12,LINK/USDT,30.172,30.489,27.673,28.393,13438138.42,387140380.9,479140,29.081
1.61559E+12,2021-03-13,LINK/USDT,28.396,30.63,26.908,29.8,14088994.14,410049422.6,536366,28.769
1.61568E+12,2021-03-14,LINK/USDT,29.813,30.264,28.542,28.57,9545989.23,279414527.7,381254,29.403
1.61577E+12,2021-03-15,LINK/USDT,28.561,29.496,26.8,27.525,14876201.55,413556668.1,517112,28.148
1.61585E+12,2021-03-16,LINK/USDT,27.513,28.196,26.38,27.947,10097400.06,277276277.9,384397,27.288
1.61594E+12,2021-03-17,LINK/USDT,27.945,31.274,27.312,31.095,20277449.06,600352830.3,676874,29.293
1.61603E+12,2021-03-18,LINK/USDT,31.096,31.411,29.009,29.444,12141739.22,364497142.2,434767,30.21
1.61611E+12,2021-03-19,LINK/USDT,29.435,30.598,28.696,29.806,8601231.44,257206694.8,356147,29.647
1.6162E+12,2021-03-20,LINK/USDT,29.807,31.5,29.6,29.687,8901419.39,273064580.6,413500,30.55
1.61628E+12,2021-03-21,LINK/USDT,29.691,30.12,28.605,29.25,7093741.23,208288818,337238,29.3625
1.61637E+12,2021-03-22,LINK/USDT,29.249,29.485,27.069,27.286,8800684.56,251386077.1,387673,28.277
1.61646E+12,2021-03-23,LINK/USDT,27.283,27.961,26.66,26.802,7717688.8,210669135.9,372984,27.3105
1.61654E+12,2021-03-24,LINK/USDT,26.803,27.919,23.465,24.872,13681099.51,356405438.1,535515,25.692
1.61663E+12,2021-03-25,LINK/USDT,24.876,26.668,24.441,25.561,15043764.97,382607128.3,540068,25.5545
1.61672E+12,2021-03-26,LINK/USDT,25.561,27.435,25.4,27.422,8471453.39,223170385.4,371145,26.4175
1.6168E+12,2021-03-27,LINK/USDT,27.419,27.52,26.032,26.913,6106158.74,163577466.2,284176,26.776
1.61689E+12,2021-03-28,LINK/USDT,26.909,27.71,26.115,26.687,6591966.78,177840137.8,317917,26.9125
1.61698E+12,2021-03-29,LINK/USDT,26.686,28.67,26.417,28.06,8988557.46,249526315.6,382062,27.5435
1.61706E+12,2021-03-30,LINK/USDT,28.06,28.639,27.459,27.865,6669709.33,187696961,307190,28.049
1.61715E+12,2021-03-31,LINK/USDT,27.86,29.482,26.186,29.479,13508899.38,372880605.4,518100,27.834
1.61724E+12,2021-04-01,LINK/USDT,29.475,31.2,29.362,30.107,13934635.26,420906219.2,571102,30.281
1.61732E+12,2021-04-02,LINK/USDT,30.113,32.612,29.566,32.552,13258143.45,410865004.6,519971,31.089
1.61741E+12,2021-04-03,LINK/USDT,32.546,33.299,29.189,29.322,17330426.38,544497294.1,638971,31.244
1.61749E+12,2021-04-04,LINK/USDT,29.329,31.515,28.7,30.791,9891081.87,300879313.7,427536,30.1075
1.61758E+12,2021-04-05,LINK/USDT,30.789,32.713,29.654,32.459,13313324.55,416222429.3,548417,31.1835
1.61767E+12,2021-04-06,LINK/USDT,32.457,34.981,31.35,34.775,26296696.94,873840020.2,974436,33.1655
1.61775E+12,2021-04-07,LINK/USDT,34.777,35.242,30.246,31.149,25012023.39,809764639.9,900875,32.744
1.61784E+12,2021-04-08,LINK/USDT,31.151,32.955,30.959,32.821,9779426.77,314052887.3,447025,31.957
1.61793E+12,2021-04-09,LINK/USDT,32.819,33.336,31.25,31.639,7912442.84,254944196.1,365286,32.293
1.61801E+12,2021-04-10,LINK/USDT,31.64,33.143,30.985,31.95,9318598.42,300215182.5,460041,32.064
1.6181E+12,2021-04-11,LINK/USDT,31.949,34.573,31.787,33.964,12824342.83,425936934.9,593831,33.18
1.61819E+12,2021-04-12,LINK/USDT,33.961,34.261,31.9,33.168,10338863.09,341270887.5,471940,33.0805
1.61827E+12,2021-04-13,LINK/USDT,33.163,36.061,32.45,35.592,16752739.15,576645349.5,688489,34.2555
1.61836E+12,2021-04-14,LINK/USDT,35.593,42.078,34.88,41.434,41009085.88,1546823015,1468725,38.479
1.61844E+12,2021-04-15,LINK/USDT,41.436,44.5,39.77,42.625,32562898.67,1373734976,1316144,42.135
1.61853E+12,2021-04-16,LINK/USDT,42.633,43.405,38.5,41.993,29767547.46,1225436793,1196362,40.9525
1.61862E+12,2021-04-17,LINK/USDT,41.995,44.18,39.899,39.977,19613252.21,825625969.6,960501,42.0395
1.6187E+12,2021-04-18,LINK/USDT,39.978,40.427,29.453,39.103,53812603.13,1924181126,1715174,34.94
1.61879E+12,2021-04-19,LINK/USDT,39.103,42.046,34.839,35.771,37136303,1418209098,1436342,38.4425
1.61888E+12,2021-04-20,LINK/USDT,35.778,39.426,33.223,39,30852438.65,1117317959,1216141,36.3245
1.61896E+12,2021-04-21,LINK/USDT,38.993,39.509,35.9,36.281,19124888.71,720316671.6,843121,37.7045
1.61905E+12,2021-04-22,LINK/USDT,36.281,40.919,33.799,35.162,30895363.11,1161824959,1288135,37.359
1.61914E+12,2021-04-23,LINK/USDT,35.164,35.983,30,35.217,39289196.73,1286079091,1410335,32.9915
1.61922E+12,2021-04-24,LINK/USDT,35.226,35.345,31.017,31.254,16217105.74,530196075.2,770564,33.181
1.61931E+12,2021-04-25,LINK/USDT,31.256,33.454,29.824,31.697,14853159.13,470521921.8,704056,31.639
1.6194E+12,2021-04-26,LINK/USDT,31.697,35.319,31.382,35.151,15079275.62,515294219.2,763531,33.3505
1.61948E+12,2021-04-27,LINK/USDT,35.151,37.699,34.514,36.805,14114942.26,511289558.3,717882,36.1065
1.61957E+12,2021-04-28,LINK/USDT,36.805,37.85,34.972,36.275,14061488.45,507923451.2,689222,36.411
1.61965E+12,2021-04-29,LINK/USDT,36.286,37.5,35.04,36.513,14163071.36,511515296.4,639002,36.27
1.61974E+12,2021-04-30,LINK/USDT,36.512,38.853,35.856,38.142,12259374.16,462582295.1,613375,37.3545
1.61983E+12,2021-05-01,LINK/USDT,38.142,41.298,37.5,41.298,11757024.98,462450578.1,620830,39.399
1.61991E+12,2021-05-02,LINK/USDT,41.298,41.5,38.739,39.502,13594505.11,541617567.8,657973,40.1195
1.62E+12,2021-05-03,LINK/USDT,39.501,42.783,39.095,42.12,15455169.85,633714492.8,731880,40.939
1.62009E+12,2021-05-04,LINK/USDT,42.127,48.646,38.5,45.544,44132347.81,1927468612,1856810,43.573
1.62017E+12,2021-05-05,LINK/USDT,45.574,51.267,44.881,49.664,30775126.85,1500283012,1387042,48.074
1.62026E+12,2021-05-06,LINK/USDT,49.664,50.108,45.31,47.184,23548618.05,1119769186,1105774,47.709
1.62035E+12,2021-05-07,LINK/USDT,47.192,52.06,45.737,49.175,22360409.27,1089937863,1169736,48.8985
1.62043E+12,2021-05-08,LINK/USDT,49.179,50.325,46.52,48.666,13185544.23,636129161.3,671509,48.4225
1.62052E+12,2021-05-09,LINK/USDT,48.666,52.501,45.81,52.311,20277347.29,1006560461,1019230,49.1555
1.6206E+12,2021-05-10,LINK/USDT,52.312,53.07,40.16,46.341,24843584.24,1205889909,1178643,46.615
1.62069E+12,2021-05-11,LINK/USDT,46.361,48.922,44.608,48.831,14420311.8,672319202.1,846379,46.765
1.62078E+12,2021-05-12,LINK/USDT,48.828,49.916,40.83,41.609,19792073.19,917544298.3,1011870,45.373
1.62086E+12,2021-05-13,LINK/USDT,41.633,45,39.158,43.309,22274225.4,946622322.9,1222930,42.079
1.62095E+12,2021-05-14,LINK/USDT,43.309,47.91,42.936,46.619,11883486.73,540295797.6,805991,45.423
1.62104E+12,2021-05-15,LINK/USDT,46.618,47.867,41.021,41.53,15235392.21,671518072.1,954948,44.444
1.62112E+12,2021-05-16,LINK/USDT,41.531,44.703,37.989,40.696,17326913.75,715368297.5,958885,41.346
1.62121E+12,2021-05-17,LINK/USDT,40.693,40.716,35.08,37.203,22441073.04,845224697.3,1105340,37.898
1.6213E+12,2021-05-18,LINK/USDT,37.198,44.698,36.677,42.6,22650164.44,921073967.8,1177680,40.6875
1.62138E+12,2021-05-19,LINK/USDT,42.604,43.549,19.541,26.249,53720729.37,1728599295,2000839,31.545
1.62147E+12,2021-05-20,LINK/USDT,26.222,33.019,22.366,30.631,38770360.75,1100644715,1509264,27.6925
1.62156E+12,2021-05-21,LINK/USDT,30.645,31.969,22.047,25.552,27649538.76,749054256.3,1184299,27.008
1.62164E+12,2021-05-22,LINK/USDT,25.549,26.206,22.218,23.3,21454739.41,518611211.2,878401,24.212
1.62173E+12,2021-05-23,LINK/USDT,23.302,24.363,14.98,19.836,43279753.13,809442526.1,1408138,19.6715
1.62181E+12,2021-05-24,LINK/USDT,19.839,26.42,19.655,26.404,29457902.52,690858233.7,1146175,23.0375
1.6219E+12,2021-05-25,LINK/USDT,26.404,27.646,23.662,27.517,24673923.86,633713696.7,1042559,25.654
1.62199E+12,2021-05-26,LINK/USDT,27.514,34.293,26.831,34.004,29338106.41,902956193.1,1192583,30.562
1.62207E+12,2021-05-27,LINK/USDT,34.011,35.343,30.052,31.722,27842710.37,912651280.9,1142135,32.6975
1.62216E+12,2021-05-28,LINK/USDT,31.732,32.168,26.808,27.866,31791079.47,926776904.7,1221458,29.488
1.62225E+12,2021-05-29,LINK/USDT,27.872,29.734,24.12,25.365,11852877.57,315256380.5,474085,26.927
1.62233E+12,2021-05-30,LINK/USDT,25.377,29.168,23.7,26.818,11581989.14,312950968.2,434892,26.434
1.62242E+12,2021-05-31,LINK/USDT,26.813,32.159,25.555,32.098,11530173.54,331718287,501938,28.857
1.62251E+12,2021-06-01,LINK/USDT,32.098,32.65,29.035,30.719,8541347.958,259984727.9,394645,30.8425
1.62259E+12,2021-06-02,LINK/USDT,30.729,32.218,29.669,30.67,6690371.855,206237098.3,316247,30.9435
1.62268E+12,2021-06-03,LINK/USDT,30.669,32.856,30,32.198,7153659.069,227488589.4,339784,31.428
1.62276E+12,2021-06-04,LINK/USDT,32.199,32.267,27.172,28.826,11814359.67,342066389.4,523658,29.7195
1.62285E+12,2021-06-05,LINK/USDT,28.829,30.186,26.044,27.129,8061770.985,225679386.3,381344,28.115
1.62294E+12,2021-06-06,LINK/USDT,27.127,28.19,26.818,27.532,4103120.692,112444104.4,191545,27.504
1.62302E+12,2021-06-07,LINK/USDT,27.53,28.693,24.234,24.584,7596956.78,203643551,343401,26.4635
1.62311E+12,2021-06-08,LINK/USDT,24.574,25.098,21.334,24.076,12541378,295574436.2,546750,23.216
1.6232E+12,2021-06-09,LINK/USDT,24.079,25.626,22.441,25.585,10774426.55,260291692.4,456514,24.0335
1.62328E+12,2021-06-10,LINK/USDT,25.589,25.78,22.721,23.114,8528580.189,205165324.4,365477,24.2505
1.62337E+12,2021-06-11,LINK/USDT,23.117,23.374,21,21.478,7708441.111,173010156.6,336301,22.187
1.62346E+12,2021-06-12,LINK/USDT,21.475,22.287,20,21.67,8866594.23,187229450.9,356118,21.1435
1.62354E+12,2021-06-13,LINK/USDT,21.671,23.886,20.396,23.312,8518777.758,185046191.1,402754,22.141
1.62363E+12,2021-06-14,LINK/USDT,23.314,25.28,22.837,24.973,8601439.911,205700381.9,341100,24.0585
1.62372E+12,2021-06-15,LINK/USDT,24.967,26.458,24.376,24.482,7591140.11,193319127.4,452662,25.417
1.6238E+12,2021-06-16,LINK/USDT,24.48,24.64,22.918,23.044,7504910.032,178533107.2,422803,23.779
1.62389E+12,2021-06-17,LINK/USDT,23.042,24.445,22.81,23.396,5252377.095,124169528.2,256802,23.6275
1.62397E+12,2021-06-18,LINK/USDT,23.401,23.425,20.526,21.233,6991986.015,152509020.5,314756,21.9755
1.62406E+12,2021-06-19,LINK/USDT,21.236,21.95,20,20.246,5051884.872,106637463.1,217941,20.975
1.62415E+12,2021-06-20,LINK/USDT,20.263,22.071,19.077,21.646,6747456.736,137732898.2,247105,20.574
1.62423E+12,2021-06-21,LINK/USDT,21.641,21.881,16.981,17.365,16334287.91,308466419,595178,19.431
1.62432E+12,2021-06-22,LINK/USDT,17.357,18.797,15,16.85,19816152.57,331778322.9,523934,16.8985
1.62441E+12,2021-06-23,LINK/USDT,16.84,19.199,16.149,18.395,10955575.37,198558592.7,304718,17.674
1.62449E+12,2021-06-24,LINK/USDT,18.393,19.525,17.352,19.06,6913929.289,128546084.1,209540,18.4385
1.62458E+12,2021-06-25,LINK/USDT,19.06,19.5,16.813,16.87,10064722.52,180427350.8,295401,18.1565
1.62467E+12,2021-06-26,LINK/USDT,16.872,17.495,15.92,16.952,8397555.9,139573102.4,262727,16.7075
1.62475E+12,2021-06-27,LINK/USDT,16.951,18.412,16.591,18.406,6672229.029,114536576,189665,17.5015
1.62484E+12,2021-06-28,LINK/USDT,18.407,19.434,17.902,18.83,7730969.378,143388019.4,317683,18.668
1.62492E+12,2021-06-29,LINK/USDT,18.83,20.546,18.752,19.535,7920272.502,156696688.3,355754,19.649
1.62501E+12,2021-06-30,LINK/USDT,19.531,19.776,18.149,19.516,7407061.566,140455540.5,240504,18.9625
1.6251E+12,2021-07-01,LINK/USDT,19.517,19.533,17.603,18.186,6081147.359,110692885.3,178728,18.568
1.62518E+12,2021-07-02,LINK/USDT,18.184,18.523,17.256,18.274,5454370.72,96812536.24,240706,17.8895
1.62527E+12,2021-07-03,LINK/USDT,18.277,18.894,17.864,18.543,3457947.186,63881017.23,119720,18.379
1.62536E+12,2021-07-04,LINK/USDT,18.543,19.925,18.002,19.242,4719545.203,89744606.46,167849,18.9635
1.62544E+12,2021-07-05,LINK/USDT,19.238,19.242,17.767,18.362,5293286.65,97808426.1,168930,18.5045
1.62553E+12,2021-07-06,LINK/USDT,18.364,20.271,18.317,20.073,8365971.342,163897700.3,385255,19.294
1.62562E+12,2021-07-07,LINK/USDT,20.073,21.274,19.62,19.788,7382310.549,151741420.3,417520,20.447
1.6257E+12,2021-07-08,LINK/USDT,19.786,19.873,18.138,18.353,7810651.198,147286139.1,235428,19.0055
1.62579E+12,2021-07-09,LINK/USDT,18.365,18.877,17.617,18.656,5274715.584,96078729.73,174659,18.247
1.62588E+12,2021-07-10,LINK/USDT,18.656,18.988,17.734,18.204,4080693.184,74281041.51,133345,18.361
1.62596E+12,2021-07-11,LINK/USDT,18.209,18.581,17.861,18.383,2750998.477,50175468.81,88471,18.221
1.62605E+12,2021-07-12,LINK/USDT,18.382,18.609,17,17.518,3787713.432,67478473.01,119657,17.8045
1.62613E+12,2021-07-13,LINK/USDT,17.514,17.766,16.663,16.87,3654707.118,63065527.86,149905,17.2145
1.62622E+12,2021-07-14,LINK/USDT,16.873,17.419,16.014,16.936,5451319.438,91077161.2,194479,16.7165
1.62631E+12,2021-07-15,LINK/USDT,16.936,17.238,15.517,15.764,6244804.485,100749033,199920,16.3775
1.62639E+12,2021-07-16,LINK/USDT,15.764,16.33,15.125,15.234,5213696.453,81425975.09,146693,15.7275
1.62648E+12,2021-07-17,LINK/USDT,15.234,15.678,15.02,15.352,5177561.722,79367648.64,133572,15.349
1.62657E+12,2021-07-18,LINK/USDT,15.352,16.078,15.155,15.47,3946695.121,61782528.4,105675,15.6165
1.62665E+12,2021-07-19,LINK/USDT,15.475,15.641,14.404,14.528,5829694.304,86687221.76,143292,15.0225
1.62674E+12,2021-07-20,LINK/USDT,14.529,14.783,13.384,13.742,7700512.325,106144415.5,199253,14.0835
1.62683E+12,2021-07-21,LINK/USDT,13.744,15.797,13.46,15.297,8493449.369,125644680.9,227351,14.6285
1.62691E+12,2021-07-22,LINK/USDT,15.3,16.176,14.961,16.071,5864766.171,90861872.18,175184,15.5685
1.627E+12,2021-07-23,LINK/USDT,16.073,16.572,15.23,16.502,5208073.46,82912521.79,185032,15.901
1.62708E+12,2021-07-24,LINK/USDT,16.507,17.132,16.307,16.683,5410931.847,90598549.75,201472,16.7195
1.62717E+12,2021-07-25,LINK/USDT,16.687,17.062,16.156,16.746,4708980.418,77949003.96,142306,16.609
1.62726E+12,2021-07-26,LINK/USDT,16.745,19.958,16.662,18.028,14210837.67,266013577.6,459412,18.31
1.62734E+12,2021-07-27,LINK/USDT,18.03,19.58,17.602,19.489,8327513.617,155100408.4,322858,18.591
1.62743E+12,2021-07-28,LINK/USDT,19.483,19.987,18.611,19.109,7596790.315,146917435.7,420535,19.299
1.62752E+12,2021-07-29,LINK/USDT,19.106,19.472,18.608,19.37,4161840.776,78822273.25,208511,19.04
1.6276E+12,2021-07-30,LINK/USDT,19.372,22.666,18.823,22.269,12896563.78,268533799.7,529952,20.7445
1.62769E+12,2021-07-31,LINK/USDT,22.269,23.375,21.266,22.713,7637055.914,168549900.2,613811,22.3205
1.62778E+12,2021-08-01,LINK/USDT,22.722,23.94,21.789,22.062,8728644.337,201172448.4,503408,22.8645
1.62786E+12,2021-08-02,LINK/USDT,22.065,23.975,21.401,23.472,7225124.74,165193520.9,426591,22.688
1.62795E+12,2021-08-03,LINK/USDT,23.474,24.431,22.039,23.942,9465472.392,220346161.7,743114,23.235
1.62804E+12,2021-08-04,LINK/USDT,23.942,25,22.869,24.193,8225660.808,196908547.2,572198,23.9345
1.62812E+12,2021-08-05,LINK/USDT,24.188,24.335,22.468,24.057,7144781.467,168718502.1,397817,23.4015
1.62821E+12,2021-08-06,LINK/USDT,24.051,24.391,22.996,23.89,7433704.425,175331359.9,299696,23.6935
