unix,ds,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount,Value
1.54025E+12,2018-10-23,NEO/USDT,17.039,17.071,16.68,16.827,198544.389,3344546.601,8883,16.8755
1.54034E+12,2018-10-24,NEO/USDT,16.827,17.095,16.73,16.934,261913.004,4440689.976,11434,16.9125
1.54043E+12,2018-10-25,NEO/USDT,16.934,16.965,16.65,16.709,175532.541,2941201.94,8396,16.8075
1.54051E+12,2018-10-26,NEO/USDT,16.71,16.784,15.87,16.386,266332.782,4362537.285,11589,16.327
1.5406E+12,2018-10-27,NEO/USDT,16.403,16.536,16.075,16.134,162077.407,2640178.924,7758,16.3055
1.54068E+12,2018-10-28,NEO/USDT,16.134,16.3,16.089,16.217,141535.863,2292271.933,6332,16.1945
1.54077E+12,2018-10-29,NEO/USDT,16.22,16.299,15,15.465,288370.818,4515961.079,13954,15.6495
1.54086E+12,2018-10-30,NEO/USDT,15.464,15.561,15.16,15.248,174422.188,2683584.184,8957,15.3605
1.54094E+12,2018-10-31,NEO/USDT,15.248,15.529,14.599,15.468,254426.662,3869955.264,12672,15.064
1.54103E+12,2018-11-01,NEO/USDT,15.468,15.9,15.272,15.84,175893.014,2729367.788,9077,15.586
1.54112E+12,2018-11-02,NEO/USDT,15.839,16.353,15.818,16.296,247793.532,3990452.004,13442,16.0855
1.5412E+12,2018-11-03,NEO/USDT,16.296,16.312,15.806,15.984,184211.712,2959399.517,8453,16.059
1.54129E+12,2018-11-04,NEO/USDT,16.008,17.197,15.82,16.897,363855.542,6024240.647,18431,16.5085
1.54138E+12,2018-11-05,NEO/USDT,16.91,16.92,16.28,16.415,227442.096,3763534.094,11708,16.6
1.54146E+12,2018-11-06,NEO/USDT,16.423,17.192,16.415,17.118,303220.142,5105963.8,15478,16.8035
1.54155E+12,2018-11-07,NEO/USDT,17.1,17.583,16.606,16.832,331675.759,5651425.58,16048,17.0945
1.54164E+12,2018-11-08,NEO/USDT,16.831,16.942,16.329,16.409,211878.974,3507063.465,11866,16.6355
1.54172E+12,2018-11-09,NEO/USDT,16.398,16.597,15.9,16.008,137192.077,2219311.819,8001,16.2485
1.54181E+12,2018-11-10,NEO/USDT,16.019,16.398,15.96,15.991,98493.351,1592644.617,6461,16.179
1.54189E+12,2018-11-11,NEO/USDT,15.992,16.23,15.51,16.18,143606.31,2277501.6,8140,15.87
1.54198E+12,2018-11-12,NEO/USDT,16.181,16.35,15.7,15.923,133578.913,2132974.586,8370,16.025
1.54207E+12,2018-11-13,NEO/USDT,15.939,15.945,15.505,15.571,170848.359,2676526.118,9295,15.725
1.54215E+12,2018-11-14,NEO/USDT,15.571,15.62,12.815,13.946,568213.503,7963140.027,29092,14.2175
1.54224E+12,2018-11-15,NEO/USDT,13.919,14.02,12.202,13.269,583575.913,7619789.95,27752,13.111
1.54233E+12,2018-11-16,NEO/USDT,13.267,13.337,12.6,12.873,318948.265,4130552.949,15995,12.9685
1.54241E+12,2018-11-17,NEO/USDT,12.862,12.884,12.48,12.59,160425.9,2021249.331,9183,12.682
1.5425E+12,2018-11-18,NEO/USDT,12.591,12.85,12.51,12.686,171576.741,2172841.113,8322,12.68
1.54259E+12,2018-11-19,NEO/USDT,12.686,12.686,10.1,10.271,819771.934,8966582.622,36258,11.393
1.54267E+12,2018-11-20,NEO/USDT,10.255,10.6,8.21,9.127,1616246.744,15130954.96,59906,9.405
1.54276E+12,2018-11-21,NEO/USDT,9.144,9.591,8.671,9.357,1086921.525,9985698.889,32798,9.131
1.54284E+12,2018-11-22,NEO/USDT,9.357,9.505,8.355,8.429,719424.328,6481610.347,18240,8.93
1.54293E+12,2018-11-23,NEO/USDT,8.429,8.889,8.023,8.742,903145.217,7557116.001,24359,8.456
1.54302E+12,2018-11-24,NEO/USDT,8.734,9.127,7.362,7.586,699961.19,5782497.539,18907,8.2445
1.5431E+12,2018-11-25,NEO/USDT,7.585,8.188,6.86,7.841,1203935.622,8986247.825,30930,7.524
1.54319E+12,2018-11-26,NEO/USDT,7.841,8.057,7,7.28,1058279.821,7956513.332,28067,7.5285
1.54328E+12,2018-11-27,NEO/USDT,7.267,7.45,6.81,7.358,620891.247,4425165.37,16147,7.13
1.54336E+12,2018-11-28,NEO/USDT,7.359,8.86,7.339,8.365,1299803.664,10570377.96,26452,8.0995
1.54345E+12,2018-11-29,NEO/USDT,8.365,8.95,7.969,8.462,832762.255,6992610.917,21540,8.4595
1.54354E+12,2018-11-30,NEO/USDT,8.462,8.54,7.369,7.772,646938.929,5133048.592,16799,7.9545
1.54362E+12,2018-12-01,NEO/USDT,7.764,8.37,7.508,8.139,530849.382,4282324.318,12524,7.939
1.54371E+12,2018-12-02,NEO/USDT,8.141,8.467,7.883,8.011,511221.005,4148511.317,11603,8.175
1.5438E+12,2018-12-03,NEO/USDT,8.011,8.06,7.225,7.363,423471.684,3212934.44,13902,7.6425
1.54388E+12,2018-12-04,NEO/USDT,7.374,7.98,7.05,7.626,468146.478,3545322.682,13404,7.515
1.54397E+12,2018-12-05,NEO/USDT,7.637,7.664,7,7.038,362171.786,2619296.579,11061,7.332
1.54405E+12,2018-12-06,NEO/USDT,7.038,7.358,5.978,6.01,707094.433,4712243.99,19022,6.668
1.54414E+12,2018-12-07,NEO/USDT,6.01,6.35,5.398,6.065,1082692.984,6331229.28,28481,5.874
1.54423E+12,2018-12-08,NEO/USDT,6.063,6.56,5.581,5.915,697756.812,4213226.763,19357,6.0705
1.54431E+12,2018-12-09,NEO/USDT,5.915,6.845,5.91,6.305,608145.62,3866973.128,15364,6.3775
1.5444E+12,2018-12-10,NEO/USDT,6.301,6.379,5.876,6.034,523444.82,3204669.398,12806,6.1275
1.54449E+12,2018-12-11,NEO/USDT,6.036,6.168,5.671,5.795,440142.546,2584356.999,10570,5.9195
1.54457E+12,2018-12-12,NEO/USDT,5.783,6.266,5.718,5.978,408473.414,2470669.383,10394,5.992
1.54466E+12,2018-12-13,NEO/USDT,5.967,5.999,5.582,5.718,427749.549,2490608.749,10614,5.7905
1.54475E+12,2018-12-14,NEO/USDT,5.711,5.743,5.459,5.63,344705.088,1931432.755,9268,5.601
1.54483E+12,2018-12-15,NEO/USDT,5.625,5.677,5.421,5.588,251275.31,1394412.856,6750,5.549
1.54492E+12,2018-12-16,NEO/USDT,5.597,5.988,5.584,5.675,461649.346,2695016.229,10983,5.786
1.545E+12,2018-12-17,NEO/USDT,5.673,6.664,5.658,6.468,845280.085,5296589.829,19814,6.161
1.54509E+12,2018-12-18,NEO/USDT,6.475,6.78,6.23,6.737,812395.865,5242573.117,18147,6.505
1.54518E+12,2018-12-19,NEO/USDT,6.737,7.25,6.474,6.495,1421379.817,9790789.796,27653,6.862
1.54526E+12,2018-12-20,NEO/USDT,6.501,7.325,6.45,7.118,1496708.687,10439279.92,26659,6.8875
1.54535E+12,2018-12-21,NEO/USDT,7.118,7.386,6.53,6.804,1389277.438,9696063.023,27343,6.958
1.54544E+12,2018-12-22,NEO/USDT,6.812,7.008,6.637,6.989,582872.271,3972458.07,13095,6.8225
1.54552E+12,2018-12-23,NEO/USDT,6.988,7.973,6.94,7.547,1381072.544,10350649.61,30803,7.4565
1.54561E+12,2018-12-24,NEO/USDT,7.55,9.004,7.545,8.325,2581230.99,21634529.55,52047,8.2745
1.5457E+12,2018-12-25,NEO/USDT,8.318,8.361,7,7.551,1276477.957,9433668.343,28803,7.6805
1.54578E+12,2018-12-26,NEO/USDT,7.56,7.948,7.111,7.695,847808.251,6403438.87,18915,7.5295
1.54587E+12,2018-12-27,NEO/USDT,7.682,7.735,6.67,6.799,941382.995,6727971.829,18471,7.2025
1.54596E+12,2018-12-28,NEO/USDT,6.8,7.98,6.655,7.801,1102712.114,8050298.938,21329,7.3175
1.54604E+12,2018-12-29,NEO/USDT,7.812,8.15,7.4,7.663,835427.857,6459076.166,19883,7.775
1.54613E+12,2018-12-30,NEO/USDT,7.683,8.083,7.5,7.955,745896.964,5854637.48,16751,7.7915
1.54621E+12,2018-12-31,NEO/USDT,7.963,7.996,7.24,7.409,601249.509,4571518.824,14125,7.618
1.5463E+12,2019-01-01,NEO/USDT,7.423,7.79,7.281,7.756,324745.139,2430436.388,8615,7.5355
1.54639E+12,2019-01-02,NEO/USDT,7.755,7.98,7.571,7.899,627670.323,4887043.912,14700,7.7755
1.54647E+12,2019-01-03,NEO/USDT,7.894,7.92,7.35,7.522,454100.415,3462622.016,13280,7.635
1.54656E+12,2019-01-04,NEO/USDT,7.508,7.624,7.255,7.455,354826.346,2656763.112,10792,7.4395
1.54665E+12,2019-01-05,NEO/USDT,7.455,7.83,7.455,7.722,448918.94,3442276.091,13614,7.6425
1.54673E+12,2019-01-06,NEO/USDT,7.721,8.7,7.532,8.463,1109127.993,9119336.565,27512,8.116
1.54682E+12,2019-01-07,NEO/USDT,8.466,8.82,8.15,8.36,1131945.451,9614780.405,33090,8.485
1.54691E+12,2019-01-08,NEO/USDT,8.363,9.33,8.152,9.006,1550365.866,13722687.79,42757,8.741
1.54699E+12,2019-01-09,NEO/USDT,9.006,9.65,8.899,8.999,1638995.713,15206961.07,43716,9.2745
1.54708E+12,2019-01-10,NEO/USDT,9,9.37,7.4,7.775,1900834.62,15582096.05,51517,8.385
1.54716E+12,2019-01-11,NEO/USDT,7.771,7.93,7.509,7.735,788749.001,6113020.532,27149,7.7195
1.54725E+12,2019-01-12,NEO/USDT,7.732,7.756,7.459,7.563,430330.228,3280904.591,17099,7.6075
1.54734E+12,2019-01-13,NEO/USDT,7.562,7.658,6.854,6.984,672258.379,4843650.75,22449,7.256
1.54742E+12,2019-01-14,NEO/USDT,6.982,7.844,6.98,7.812,835341.852,6258935.417,23730,7.412
1.54751E+12,2019-01-15,NEO/USDT,7.812,7.851,7.236,7.418,730736.403,5495121.868,23057,7.5435
1.5476E+12,2019-01-16,NEO/USDT,7.416,7.793,7.351,7.551,547139.88,4133980.138,18074,7.572
1.54768E+12,2019-01-17,NEO/USDT,7.552,7.694,7.307,7.664,506996.333,3814616.882,16397,7.5005
1.54777E+12,2019-01-18,NEO/USDT,7.667,7.709,7.41,7.505,295450.425,2226460.339,9876,7.5595
1.54786E+12,2019-01-19,NEO/USDT,7.503,8.262,7.487,7.901,571976.826,4534765.335,15222,7.8745
1.54794E+12,2019-01-20,NEO/USDT,7.898,8.05,7.22,7.452,685244.953,5188003.327,18192,7.635
1.54803E+12,2019-01-21,NEO/USDT,7.456,7.542,7.251,7.41,407563.489,3022374.25,10805,7.3965
1.54812E+12,2019-01-22,NEO/USDT,7.405,7.718,7.05,7.6,541287.281,4043470.514,13713,7.384
1.5482E+12,2019-01-23,NEO/USDT,7.591,7.634,7.368,7.461,412351.582,3098568.144,10303,7.501
1.54829E+12,2019-01-24,NEO/USDT,7.458,7.67,7.373,7.642,289428.385,2175517.642,8818,7.5215
1.54837E+12,2019-01-25,NEO/USDT,7.643,7.65,7.385,7.493,244738.274,1835933.201,7155,7.5175
1.54846E+12,2019-01-26,NEO/USDT,7.493,7.65,7.406,7.438,216116.21,1625676.171,5646,7.528
1.54855E+12,2019-01-27,NEO/USDT,7.438,7.558,7.146,7.336,377988.347,2783087.089,9234,7.352
1.54863E+12,2019-01-28,NEO/USDT,7.336,7.373,6.723,6.921,619226.14,4305412.453,15326,7.048
1.54872E+12,2019-01-29,NEO/USDT,6.921,7.128,6.666,6.979,425584.589,2944867.302,11358,6.897
1.54881E+12,2019-01-30,NEO/USDT,6.979,7.13,6.774,7.048,381556.39,2664161.666,10760,6.952
1.54889E+12,2019-01-31,NEO/USDT,7.047,7.158,6.753,6.861,269602.542,1870960.335,8114,6.9555
1.54898E+12,2019-02-01,NEO/USDT,6.865,7.05,6.72,6.967,247335.064,1704003.23,6541,6.885
1.54907E+12,2019-02-02,NEO/USDT,6.963,7.262,6.828,7.237,305304.935,2158689.293,7894,7.045
1.54915E+12,2019-02-03,NEO/USDT,7.243,7.256,6.921,7.016,277228.41,1957674.862,7615,7.0885
1.54924E+12,2019-02-04,NEO/USDT,7.012,7.16,6.972,7.051,222764.744,1576653.1,5696,7.066
1.54932E+12,2019-02-05,NEO/USDT,7.053,7.146,6.931,6.991,211317.077,1488240.991,5550,7.0385
1.54941E+12,2019-02-06,NEO/USDT,7.001,7.039,6.7,6.869,354158.075,2420609.947,9145,6.8695
1.5495E+12,2019-02-07,NEO/USDT,6.862,7,6.822,6.933,170441.203,1176115.508,4979,6.911
1.54958E+12,2019-02-08,NEO/USDT,6.929,7.858,6.841,7.54,727844.839,5352355.857,15662,7.3495
1.54967E+12,2019-02-09,NEO/USDT,7.55,7.76,7.443,7.662,382188.839,2899667.684,9509,7.6015
1.54976E+12,2019-02-10,NEO/USDT,7.663,8.14,7.461,7.967,635857.454,4914737.55,14348,7.8005
1.54984E+12,2019-02-11,NEO/USDT,7.975,8.35,7.65,8.128,663261.337,5293700.16,15275,8
1.54993E+12,2019-02-12,NEO/USDT,8.123,8.44,7.841,8.189,1076352.666,8843069.351,24112,8.1405
1.55002E+12,2019-02-13,NEO/USDT,8.202,8.49,8.051,8.224,627371.341,5185197.173,14173,8.2705
1.5501E+12,2019-02-14,NEO/USDT,8.218,8.258,7.714,7.888,632410.542,5027760.125,13204,7.986
1.55019E+12,2019-02-15,NEO/USDT,7.879,8.4,7.825,8.087,521098.442,4212671.091,12355,8.1125
1.55028E+12,2019-02-16,NEO/USDT,8.08,8.289,7.848,7.887,520648.573,4207911.576,12255,8.0685
1.55036E+12,2019-02-17,NEO/USDT,7.88,8.746,7.868,8.381,1251296.842,10467635.84,27736,8.307
1.55045E+12,2019-02-18,NEO/USDT,8.38,8.898,8.175,8.777,1300451.14,11156004.75,27284,8.5365
1.55053E+12,2019-02-19,NEO/USDT,8.775,9.227,8.609,8.881,1286063.549,11535409.49,29060,8.918
1.55062E+12,2019-02-20,NEO/USDT,8.879,9.179,8.725,9.107,888693.996,7962449.427,20694,8.952
1.55071E+12,2019-02-21,NEO/USDT,9.11,9.153,8.457,8.585,940158.633,8236530.089,21594,8.805
1.55079E+12,2019-02-22,NEO/USDT,8.586,8.793,8.543,8.678,552683.186,4807156.359,13202,8.668
1.55088E+12,2019-02-23,NEO/USDT,8.68,10.3,8.5,10.14,1875334.67,17717254.96,39512,9.4
1.55097E+12,2019-02-24,NEO/USDT,10.143,10.837,8.51,8.908,3710382.965,35751913.23,82784,9.6735
1.55105E+12,2019-02-25,NEO/USDT,8.918,9.443,8.767,9.204,1656410.732,15088502.49,38651,9.105
1.55114E+12,2019-02-26,NEO/USDT,9.204,9.426,8.85,9.053,823111.986,7430649.626,18937,9.138
1.55123E+12,2019-02-27,NEO/USDT,9.055,9.175,8.55,8.857,797431.071,7098068.875,17597,8.8625
1.55131E+12,2019-02-28,NEO/USDT,8.869,9.042,8.7,8.813,663169.239,5901880.049,13866,8.871
1.5514E+12,2019-03-01,NEO/USDT,8.816,9.275,8.751,8.947,518228.13,4622396.873,12059,9.013
1.55148E+12,2019-03-02,NEO/USDT,8.946,9.075,8.626,8.697,432025.142,3802474.572,11166,8.8505
1.55157E+12,2019-03-03,NEO/USDT,8.697,8.834,8.538,8.62,294919.395,2570720.403,7177,8.686
1.55166E+12,2019-03-04,NEO/USDT,8.611,8.663,7.902,8.163,689993.755,5687272.542,14919,8.2825
1.55174E+12,2019-03-05,NEO/USDT,8.165,8.865,8.086,8.739,675039.257,5768971.989,14036,8.4755
1.55183E+12,2019-03-06,NEO/USDT,8.74,8.888,8.538,8.705,453773.644,3937007.145,9396,8.713
1.55192E+12,2019-03-07,NEO/USDT,8.704,9.29,8.65,9.175,692860.793,6183805.305,15393,8.97
1.552E+12,2019-03-08,NEO/USDT,9.178,9.227,8.613,8.765,720553.432,6457402.289,14587,8.92
1.55209E+12,2019-03-09,NEO/USDT,8.759,9.125,8.719,8.963,532005.276,4766125.245,12013,8.922
1.55218E+12,2019-03-10,NEO/USDT,8.963,9.029,8.615,8.764,384958.97,3390212.936,8874,8.822
1.55226E+12,2019-03-11,NEO/USDT,8.757,8.85,8.458,8.724,411465.665,3556878.555,9734,8.654
1.55235E+12,2019-03-12,NEO/USDT,8.724,8.95,8.55,8.826,334837.334,2942606.949,7806,8.75
1.55244E+12,2019-03-13,NEO/USDT,8.821,9.119,8.71,8.911,633738.746,5662085.769,13800,8.9145
1.55252E+12,2019-03-14,NEO/USDT,8.902,9.323,8.727,9.267,806512.885,7307267.502,17708,9.025
1.55261E+12,2019-03-15,NEO/USDT,9.273,9.326,9.075,9.223,495875.532,4568782.982,11914,9.2005
1.55269E+12,2019-03-16,NEO/USDT,9.217,9.75,9.2,9.416,691600.598,6544731.558,17187,9.475
1.55278E+12,2019-03-17,NEO/USDT,9.413,9.449,9.1,9.186,539318.325,4988304.169,12615,9.2745
1.55287E+12,2019-03-18,NEO/USDT,9.186,9.29,8.97,9.108,570820.553,5215972.613,12696,9.13
1.55295E+12,2019-03-19,NEO/USDT,9.103,9.222,8.98,9.164,425412.116,3868217.758,9441,9.101
1.55304E+12,2019-03-20,NEO/USDT,9.164,9.321,8.92,9.306,485651.233,4440726.296,11297,9.1205
1.55313E+12,2019-03-21,NEO/USDT,9.306,9.375,8.65,8.921,499539.925,4522648.779,13444,9.0125
1.55321E+12,2019-03-22,NEO/USDT,8.918,9.243,8.896,9.151,290957.712,2651445.828,7497,9.0695
1.5533E+12,2019-03-23,NEO/USDT,9.151,9.364,9.095,9.354,344889.837,3190751.06,9003,9.2295
1.55339E+12,2019-03-24,NEO/USDT,9.354,9.354,8.961,9.124,385699.257,3522575.81,10443,9.1575
1.55347E+12,2019-03-25,NEO/USDT,9.124,9.279,8.345,8.917,595090.193,5342025.779,14165,8.812
1.55356E+12,2019-03-26,NEO/USDT,8.922,8.98,8.51,8.867,331556.563,2911311.399,9202,8.745
1.55364E+12,2019-03-27,NEO/USDT,8.867,9.358,8.836,9.274,528574.373,4837259.426,13286,9.097
1.55373E+12,2019-03-28,NEO/USDT,9.284,9.289,9.104,9.181,223377.549,2057088.55,6070,9.1965
1.55382E+12,2019-03-29,NEO/USDT,9.18,9.945,9.177,9.941,628540.312,5987830.065,17100,9.561
1.5539E+12,2019-03-30,NEO/USDT,9.947,10.268,9.647,9.941,893294.503,8906334.65,25912,9.9575
1.55399E+12,2019-03-31,NEO/USDT,9.94,10.112,9.638,10.095,397717.876,3934480.866,11359,9.875
1.55408E+12,2019-04-01,NEO/USDT,10.095,10.18,9.853,10.04,426268.772,4281216.056,12070,10.0165
1.55416E+12,2019-04-02,NEO/USDT,10.047,11.654,10.042,11.505,1606275.138,17394974.42,47958,10.848
1.55425E+12,2019-04-03,NEO/USDT,11.501,13.839,11.2,12.123,2392305.515,29743323.07,92918,12.5195
1.55434E+12,2019-04-04,NEO/USDT,12.123,13.699,11.851,12.771,1900468.168,24209425.54,75461,12.775
1.55442E+12,2019-04-05,NEO/USDT,12.776,13.678,12.634,13.467,1044624.607,13711457.87,40977,13.156
1.55451E+12,2019-04-06,NEO/USDT,13.457,13.524,12.759,13.079,740482.237,9768658.455,29339,13.1415
1.5546E+12,2019-04-07,NEO/USDT,13.08,13.24,12.51,12.844,607399.93,7857997.09,25261,12.875
1.55468E+12,2019-04-08,NEO/USDT,12.844,13.276,11.87,12.59,856161.514,10825036.88,33514,12.573
1.55477E+12,2019-04-09,NEO/USDT,12.586,12.597,11.72,12.06,612923.501,7462033.554,24784,12.1585
1.55485E+12,2019-04-10,NEO/USDT,12.06,12.669,12.022,12.424,480635.328,5983587.779,18435,12.3455
1.55494E+12,2019-04-11,NEO/USDT,12.432,12.432,10.501,11.152,909761.073,10306599.72,36632,11.4665
1.55503E+12,2019-04-12,NEO/USDT,11.157,11.542,10.577,11.238,527192.182,5880197.357,21853,11.0595
1.55511E+12,2019-04-13,NEO/USDT,11.234,11.321,10.864,11.015,273013.704,3029048.269,10487,11.0925
1.5552E+12,2019-04-14,NEO/USDT,11.007,11.31,10.764,11.267,386833.472,4245505.729,13721,11.037
1.55529E+12,2019-04-15,NEO/USDT,11.265,11.419,10.411,10.677,526364.472,5759436.856,20385,10.915
1.55537E+12,2019-04-16,NEO/USDT,10.676,11.05,10.532,10.85,393288.074,4242553.331,15257,10.791
1.55546E+12,2019-04-17,NEO/USDT,10.847,11.173,10.741,10.923,376657.519,4106001.086,12327,10.957
1.55555E+12,2019-04-18,NEO/USDT,10.932,11.346,10.915,11.231,400765.771,4483505.821,14860,11.1305
1.55563E+12,2019-04-19,NEO/USDT,11.235,11.238,10.758,11.028,269740.778,2964429.13,11514,10.998
1.55572E+12,2019-04-20,NEO/USDT,11.029,11.133,10.76,10.881,240102.189,2628806.752,9994,10.9465
1.5558E+12,2019-04-21,NEO/USDT,10.881,10.967,10.1,10.503,434332.576,4533455.995,15922,10.5335
1.55589E+12,2019-04-22,NEO/USDT,10.502,10.896,10.4,10.756,377176.312,4043125.955,13802,10.648
1.55598E+12,2019-04-23,NEO/USDT,10.76,11.14,10.206,10.215,600051.962,6435569.798,19021,10.673
1.55606E+12,2019-04-24,NEO/USDT,10.215,10.445,9.343,9.89,836748.472,8207923.184,27206,9.894
1.55615E+12,2019-04-25,NEO/USDT,9.889,10.325,9.45,9.584,548173.978,5464180.762,19800,9.8875
1.55624E+12,2019-04-26,NEO/USDT,9.582,9.979,9.15,9.489,623835.668,5892067.6,19614,9.5645
1.55632E+12,2019-04-27,NEO/USDT,9.48,9.745,9.308,9.544,290047.636,2764890.658,9460,9.5265
1.55641E+12,2019-04-28,NEO/USDT,9.542,9.738,9.23,9.36,181636.793,1723381.934,6668,9.484
1.5565E+12,2019-04-29,NEO/USDT,9.364,10.038,9.28,9.44,651375.134,6259562.53,21552,9.659
1.55658E+12,2019-04-30,NEO/USDT,9.443,9.736,9.3,9.729,406776.272,3864817.485,12433,9.518
1.55667E+12,2019-05-01,NEO/USDT,9.734,9.861,9.443,9.703,358496.087,3471540.418,10399,9.652
1.55676E+12,2019-05-02,NEO/USDT,9.707,10.119,9.602,9.831,289341.959,2853094.791,9328,9.8605
1.55684E+12,2019-05-03,NEO/USDT,9.831,10.15,9.71,9.929,472296.082,4710811.788,15180,9.93
1.55693E+12,2019-05-04,NEO/USDT,9.945,10.16,9.21,9.447,463890.138,4477067.603,15513,9.685
1.55701E+12,2019-05-05,NEO/USDT,9.456,9.6,9.163,9.235,276635.845,2594652.454,8120,9.3815
1.5571E+12,2019-05-06,NEO/USDT,9.241,9.387,8.818,9.158,455897.252,4156315.789,13342,9.1025
1.55719E+12,2019-05-07,NEO/USDT,9.161,9.423,8.864,8.914,451101.892,4156040.003,12736,9.1435
1.55727E+12,2019-05-08,NEO/USDT,8.907,9.07,8.7,9.043,258303.004,2297514.113,8045,8.885
1.55736E+12,2019-05-09,NEO/USDT,9.051,9.313,8.5,8.663,460548.132,4049246.616,12110,8.9065
1.55745E+12,2019-05-10,NEO/USDT,8.655,9.089,8.333,8.775,527103.358,4617325.369,14765,8.711
1.55753E+12,2019-05-11,NEO/USDT,8.782,10.23,8.767,9.637,987767.791,9481152.071,28456,9.4985
1.55762E+12,2019-05-12,NEO/USDT,9.658,10.07,8.983,9.323,812739.205,7727892.754,24533,9.5265
1.55771E+12,2019-05-13,NEO/USDT,9.312,9.999,9.251,9.707,625944.013,6076502.602,20026,9.625
1.55779E+12,2019-05-14,NEO/USDT,9.713,11.138,9.658,11.051,1310373.494,13817535.98,40089,10.398
1.55788E+12,2019-05-15,NEO/USDT,11.05,12.957,10.896,12.85,929662.771,11136122.07,34543,11.9265
1.55796E+12,2019-05-16,NEO/USDT,12.835,13.869,11.338,12.089,2118855.935,26621094.29,90882,12.6035
1.55805E+12,2019-05-17,NEO/USDT,12.09,12.284,10.466,11.265,1484713.87,16445016.74,63908,11.375
1.55814E+12,2019-05-18,NEO/USDT,11.257,11.455,10.52,10.7,839477.963,9218341.636,28850,10.9875
1.55822E+12,2019-05-19,NEO/USDT,10.702,11.949,10.66,11.655,1209699.396,13805377.03,42096,11.3045
1.55831E+12,2019-05-20,NEO/USDT,11.651,12.455,10.733,11.998,1476745.191,17284480.89,54537,11.594
1.5584E+12,2019-05-21,NEO/USDT,11.998,12.572,11.671,12.079,1007072.877,12172637.81,38113,12.1215
1.55848E+12,2019-05-22,NEO/USDT,12.08,12.314,11.05,11.154,763204.829,8947951.681,29694,11.682
1.55857E+12,2019-05-23,NEO/USDT,11.152,11.472,10.704,11.411,611529.695,6810629.557,23523,11.088
1.55866E+12,2019-05-24,NEO/USDT,11.402,11.927,11.07,11.519,556416.548,6431397.804,22141,11.4985
1.55874E+12,2019-05-25,NEO/USDT,11.525,11.683,11.313,11.416,321760.134,3695512.981,11601,11.498
1.55883E+12,2019-05-26,NEO/USDT,11.402,12.104,11.118,11.836,559386.468,6454978.436,20058,11.611
1.55892E+12,2019-05-27,NEO/USDT,11.825,12.799,11.813,12.363,919217.152,11143335.34,34265,12.306
1.559E+12,2019-05-28,NEO/USDT,12.36,12.825,11.937,12.662,808033.195,9953352.357,27320,12.381
1.55909E+12,2019-05-29,NEO/USDT,12.654,14.47,11.739,13.633,1940199.471,25971900.97,66716,13.1045
1.55917E+12,2019-05-30,NEO/USDT,13.629,14.962,12.129,12.575,2125262.974,29235031.22,93847,13.5455
1.55926E+12,2019-05-31,NEO/USDT,12.576,13.639,12.15,13.543,975227.564,12554054.63,43586,12.8945
1.55935E+12,2019-06-01,NEO/USDT,13.543,14.371,13.25,13.709,1203666.093,16656780.62,53122,13.8105
1.55943E+12,2019-06-02,NEO/USDT,13.705,14.163,13.6,14.11,543437.242,7557642.091,22442,13.8815
1.55952E+12,2019-06-03,NEO/USDT,14.121,14.136,12.4,12.418,793633.113,10504834.3,30758,13.268
1.55961E+12,2019-06-04,NEO/USDT,12.418,12.492,11.02,11.475,1108710.842,13172982.54,35835,11.756
1.55969E+12,2019-06-05,NEO/USDT,11.481,11.844,11.171,11.575,603882.111,6966113.679,20302,11.5075
1.55978E+12,2019-06-06,NEO/USDT,11.57,11.836,11.02,11.628,522951.955,5999006.506,16866,11.428
1.55987E+12,2019-06-07,NEO/USDT,11.652,12.53,11.441,12.167,800189.379,9622381.464,24397,11.9855
1.55995E+12,2019-06-08,NEO/USDT,12.167,12.444,11.675,11.971,413633.344,5005613.613,14906,12.0595
1.56004E+12,2019-06-09,NEO/USDT,11.966,12.071,11.22,11.475,366312.646,4256735.631,15537,11.6455
1.56012E+12,2019-06-10,NEO/USDT,11.446,12.46,11.341,12.292,765456.993,9269539.429,29909,11.9005
1.56021E+12,2019-06-11,NEO/USDT,12.292,12.42,11.688,12.268,551517.813,6661491.18,21188,12.054
1.5603E+12,2019-06-12,NEO/USDT,12.27,12.987,12.056,12.903,768700.112,9659037.474,30584,12.5215
1.56038E+12,2019-06-13,NEO/USDT,12.913,13.557,12.615,13.042,870095.237,11465028.25,33925,13.086
1.56047E+12,2019-06-14,NEO/USDT,13.053,13.511,12.477,13.442,776671.341,10044118.77,26793,12.994
1.56056E+12,2019-06-15,NEO/USDT,13.442,14.418,13.442,13.945,1055592.314,14707286.34,35994,13.93
1.56064E+12,2019-06-16,NEO/USDT,13.94,14.48,13.76,13.985,750530.098,10554083.45,26504,14.12
1.56073E+12,2019-06-17,NEO/USDT,13.994,14.723,13.891,14.197,845362.361,12077014.76,30560,14.307
1.56082E+12,2019-06-18,NEO/USDT,14.191,14.224,13.216,13.668,692760.86,9464958.177,23373,13.72
1.5609E+12,2019-06-19,NEO/USDT,13.668,13.979,13.484,13.719,315635.482,4342180.465,12248,13.7315
1.56099E+12,2019-06-20,NEO/USDT,13.711,13.755,13.174,13.538,320080.833,4298706.893,13329,13.4645
1.56108E+12,2019-06-21,NEO/USDT,13.538,14.048,13.538,14.01,446416.666,6164975.755,18536,13.793
