unix,ds,symbol,open,high,low,close,Volume ZEC,Volume USDT,tradecount,Value
1.61438E+12,2021-02-27,ZEC/USDT,118.23,125.03,117.42,119.78,234470.2049,28667061.29,55057,121.225
1.61447E+12,2021-02-28,ZEC/USDT,119.77,120.38,104.35,111.31,324743.0128,36272342.3,70496,112.365
1.61456E+12,2021-03-01,ZEC/USDT,111.33,126.21,110.09,124.4,317470.7051,37313422.34,73176,118.15
1.61464E+12,2021-03-02,ZEC/USDT,124.42,126.8,116.38,120.51,301904.1514,36866599.93,72183,121.59
1.61473E+12,2021-03-03,ZEC/USDT,120.5,130.93,119.02,126.69,264703.7114,33708815.28,72174,124.975
1.61482E+12,2021-03-04,ZEC/USDT,126.72,129.9,117.55,122.03,213079.7268,26375510.58,61121,123.725
1.6149E+12,2021-03-05,ZEC/USDT,122.06,124.32,113.08,121.12,236863.0922,27938209.07,64348,118.7
1.61499E+12,2021-03-06,ZEC/USDT,121.19,126.93,118.22,125.19,150497.6945,18445057.2,48379,122.575
1.61508E+12,2021-03-07,ZEC/USDT,125.2,130.18,124.37,130.08,123295.9936,15650703.3,44100,127.275
1.61516E+12,2021-03-08,ZEC/USDT,130.08,132.8,124.36,129.55,137243.5317,17580531.35,46256,128.58
1.61525E+12,2021-03-09,ZEC/USDT,129.54,138.4,127.8,137.69,216384.0923,28924237.14,72808,133.1
1.61533E+12,2021-03-10,ZEC/USDT,137.76,142.09,131.13,139.82,207400.7361,28230243.02,74720,136.61
1.61542E+12,2021-03-11,ZEC/USDT,139.77,158.51,135.65,151.86,427246.3723,63407631.67,122914,147.08
1.61551E+12,2021-03-12,ZEC/USDT,151.88,156.61,141.78,145.36,242654.1271,36316551,84760,149.195
1.61559E+12,2021-03-13,ZEC/USDT,145.45,160,137.3,156.12,283737.3222,42287587.77,89898,148.65
1.61568E+12,2021-03-14,ZEC/USDT,156.15,158.2,143.13,143.18,175695.5277,26279502.98,61180,150.665
1.61577E+12,2021-03-15,ZEC/USDT,143.14,147.13,133.88,135.1,235868.3292,32765066.33,72197,140.505
1.61585E+12,2021-03-16,ZEC/USDT,135.19,140.38,130.05,139.41,147123.295,20046623.08,53280,135.215
1.61594E+12,2021-03-17,ZEC/USDT,139.37,146.97,134.47,146.02,178928.5377,25160997.42,58222,140.72
1.61603E+12,2021-03-18,ZEC/USDT,146.03,150.88,141.82,142.97,150347.3533,21931991.44,54551,146.35
1.61611E+12,2021-03-19,ZEC/USDT,142.98,153.25,140.35,150.31,131723.4797,19417298.09,52292,146.8
1.6162E+12,2021-03-20,ZEC/USDT,150.23,161.2,149.29,155.03,242776.7638,37920304.42,87883,155.245
1.61628E+12,2021-03-21,ZEC/USDT,155,156.49,145.09,148.18,159080.4369,23820904.14,60158,150.79
1.61637E+12,2021-03-22,ZEC/USDT,148.18,149.7,139.5,139.53,149049.8906,21750611.91,54748,144.6
1.61646E+12,2021-03-23,ZEC/USDT,139.55,143.47,134.98,136.02,178625.5548,24946506.9,58904,139.225
1.61654E+12,2021-03-24,ZEC/USDT,136.02,141.71,125.51,127.67,178440.7847,24255201.94,69026,133.61
1.61663E+12,2021-03-25,ZEC/USDT,127.67,128.9,116.16,123.02,295639.2093,36239064.71,111299,122.53
1.61672E+12,2021-03-26,ZEC/USDT,123.04,133.55,123,133.46,175850.9178,22559364.97,74722,128.275
1.6168E+12,2021-03-27,ZEC/USDT,133.45,135.56,126.29,133.62,153349.6779,20100262.27,71413,130.925
1.61689E+12,2021-03-28,ZEC/USDT,133.61,145.06,129.93,144.87,315405.0063,43246855.21,99579,137.495
1.61698E+12,2021-03-29,ZEC/USDT,144.84,159.75,141.84,149.18,444715.8642,66821247.81,145814,150.795
1.61706E+12,2021-03-30,ZEC/USDT,149.13,156.99,145.68,154.6,314913.9361,47531927.78,114695,151.335
1.61715E+12,2021-03-31,ZEC/USDT,154.57,158.38,146.69,158.22,240328.9836,36836875.24,115952,152.535
1.61724E+12,2021-04-01,ZEC/USDT,158.16,167,152.71,165.53,348492.8901,56045336.21,141539,159.855
1.61732E+12,2021-04-02,ZEC/USDT,165.55,177.75,163.69,169.52,366357.5479,63021283.83,154931,170.72
1.61741E+12,2021-04-03,ZEC/USDT,169.5,179.58,163.38,171.61,349985.6845,59591400.27,143296,171.48
1.61749E+12,2021-04-04,ZEC/USDT,171.49,195,169,187.14,686296.1279,126924307.3,227571,182
1.61758E+12,2021-04-05,ZEC/USDT,187.13,200.31,182.85,197.13,437637.2293,83329343.25,153861,191.58
1.61767E+12,2021-04-06,ZEC/USDT,197.05,200.32,181.53,191.11,329114.0133,62496367.93,121643,190.925
1.61775E+12,2021-04-07,ZEC/USDT,191.17,194.23,162.34,171.26,395113.6896,69504608.58,165720,178.285
1.61784E+12,2021-04-08,ZEC/USDT,171.37,185.79,170.21,184.74,201058.978,35791631.68,91087,178
1.61793E+12,2021-04-09,ZEC/USDT,184.68,198.86,183.66,194.65,309985.5494,59644564.33,133223,191.26
1.61801E+12,2021-04-10,ZEC/USDT,194.57,210,193.49,206.15,371971.7029,75344820.44,152866,201.745
1.6181E+12,2021-04-11,ZEC/USDT,206.2,231.89,206,222.31,445002.927,98400478.23,202302,218.945
1.61819E+12,2021-04-12,ZEC/USDT,222.27,237,209.08,221.39,565338.0071,126113367.5,205647,223.04
1.61827E+12,2021-04-13,ZEC/USDT,221.36,232.5,217.14,225.98,362983.4583,81695116.52,157295,224.82
1.61836E+12,2021-04-14,ZEC/USDT,225.97,243.72,217.78,237.5,462214.6742,106314988,186440,230.75
1.61844E+12,2021-04-15,ZEC/USDT,237.52,255,235.03,252.27,398038.6744,98197791.77,190272,245.015
1.61853E+12,2021-04-16,ZEC/USDT,252.22,271.86,234.92,270.03,454052.2391,116197666.3,232476,253.39
1.61862E+12,2021-04-17,ZEC/USDT,270.03,299.13,269.1,279.95,539859.7795,152825298.6,275007,284.115
1.6187E+12,2021-04-18,ZEC/USDT,279.83,285.97,186.43,260.05,905012.31,215087975.5,396172,236.2
1.61879E+12,2021-04-19,ZEC/USDT,260.04,265.78,221,225.55,555092.3425,135142505.8,237779,243.39
1.61888E+12,2021-04-20,ZEC/USDT,225.68,250.54,209.15,249.64,571925.17,131138657.1,265168,229.845
1.61896E+12,2021-04-21,ZEC/USDT,249.69,256.18,231.28,237.29,347373.0464,84921967.68,214351,243.73
1.61905E+12,2021-04-22,ZEC/USDT,237.3,248.28,218.35,223.91,345453.0028,81884589.34,207538,233.315
1.61914E+12,2021-04-23,ZEC/USDT,224.04,226.76,167,220.31,696492.1387,140067744.2,344598,196.88
1.61922E+12,2021-04-24,ZEC/USDT,220.2,220.31,196.87,198.46,308135.6267,63911334.22,183714,208.59
1.61931E+12,2021-04-25,ZEC/USDT,198.45,215.71,191.18,202.31,212616.0868,43277266.18,129970,203.445
1.6194E+12,2021-04-26,ZEC/USDT,202.29,228.08,200.08,227.09,267001.3064,58313086.15,165717,214.08
1.61948E+12,2021-04-27,ZEC/USDT,226.94,242,222.48,241.89,231318.5153,53476507.41,126413,232.24
1.61957E+12,2021-04-28,ZEC/USDT,241.78,243.5,226.16,240.65,242705.7173,57082192.87,134258,234.83
1.61965E+12,2021-04-29,ZEC/USDT,240.71,241.21,223.17,229.42,235590.7604,54843243.59,128093,232.19
1.61974E+12,2021-04-30,ZEC/USDT,229.41,249.14,223,245.37,236977.0826,56523368.64,126350,236.07
1.61983E+12,2021-05-01,ZEC/USDT,245.42,258.65,243.3,257.4,198218.919,49783289.89,99205,250.975
1.61991E+12,2021-05-02,ZEC/USDT,257.35,259.34,241.24,243.3,172409.2168,42614039.16,81335,250.29
1.62E+12,2021-05-03,ZEC/USDT,243.27,254.63,242.55,250.48,202683.0862,50597205.76,89391,248.59
1.62009E+12,2021-05-04,ZEC/USDT,250.44,267.87,230.32,241,541226.7761,132522570.2,241361,249.095
1.62017E+12,2021-05-05,ZEC/USDT,241.17,299.83,237.33,292.01,653270.7127,177481459.7,294184,268.58
1.62026E+12,2021-05-06,ZEC/USDT,292,325.41,271.16,308.57,667142.0637,199327447,294654,298.285
1.62035E+12,2021-05-07,ZEC/USDT,308.68,343.1,295.62,320.01,574816.8802,182800400,283197,319.36
1.62043E+12,2021-05-08,ZEC/USDT,319.74,343.8,294.85,316.25,428819.6748,135185456.5,218682,319.325
1.62052E+12,2021-05-09,ZEC/USDT,316.05,318.1,287.89,305.4,287843.6215,86090925.8,156586,302.995
1.6206E+12,2021-05-10,ZEC/USDT,305.48,330.57,265.2,283.76,453431.2572,136567382.5,240827,297.885
1.62069E+12,2021-05-11,ZEC/USDT,283.86,302.72,272.01,302.07,315060.882,89657360.86,189140,287.365
1.62078E+12,2021-05-12,ZEC/USDT,302.07,372,272.27,280.13,1510686.036,515797206.7,877965,322.135
1.62086E+12,2021-05-13,ZEC/USDT,280.88,323.9,249,296.36,1006906.541,299424034.9,599013,286.45
1.62095E+12,2021-05-14,ZEC/USDT,296.47,323,285.56,305.67,484672.1044,147327043.7,309108,304.28
1.62104E+12,2021-05-15,ZEC/USDT,305.69,316.05,267.8,271.08,397487.3138,115446363.8,274623,291.925
1.62112E+12,2021-05-16,ZEC/USDT,271.02,291,245.63,262.4,408108.5885,109705273.7,275171,268.315
1.62121E+12,2021-05-17,ZEC/USDT,262.25,262.33,226.33,235.52,483542.8417,117743067.6,293044,244.33
1.6213E+12,2021-05-18,ZEC/USDT,235.54,262.3,232.75,254.91,413659.1519,103214326.3,300478,247.525
1.62138E+12,2021-05-19,ZEC/USDT,254.99,262.95,100,146.22,1476003.532,266007642.9,699626,181.475
1.62147E+12,2021-05-20,ZEC/USDT,146.5,194.68,133.44,182.4,868476.8843,145169399,419412,164.06
1.62156E+12,2021-05-21,ZEC/USDT,182.32,191.84,136.23,156.26,932995.3853,153285610.1,435781,164.035
1.62164E+12,2021-05-22,ZEC/USDT,156.17,160.94,133.02,142.57,645742.6364,93995112.87,314393,146.98
1.62173E+12,2021-05-23,ZEC/USDT,142.55,148.9,87.08,114.32,1216823.332,135415884.3,478596,117.99
1.62181E+12,2021-05-24,ZEC/USDT,114.53,149.45,114.4,149.16,855833.2799,114333843.3,276215,131.925
1.6219E+12,2021-05-25,ZEC/USDT,149.38,154.76,130,145.4,587340.6304,83224649.94,201741,142.38
1.62199E+12,2021-05-26,ZEC/USDT,145.38,159.72,143.03,158.6,436113.6272,66150522.45,164148,151.375
1.62207E+12,2021-05-27,ZEC/USDT,158.62,159.5,140.62,150.27,317027.4207,47508438.67,134368,150.06
1.62216E+12,2021-05-28,ZEC/USDT,150.22,168,131.02,164.62,838095.0328,126929462.4,271770,149.51
1.62225E+12,2021-05-29,ZEC/USDT,164.66,186.86,141.54,149.24,962790.5186,159735288.7,330892,164.2
1.62233E+12,2021-05-30,ZEC/USDT,149.22,160,137.46,149.84,417881.6006,63255247.79,175140,148.73
1.62242E+12,2021-05-31,ZEC/USDT,149.87,162.57,140.85,161.65,375823.8095,56707239.4,221381,151.71
1.62251E+12,2021-06-01,ZEC/USDT,161.68,164.48,148.16,154.04,262046.7037,40737022.37,171150,156.32
1.62259E+12,2021-06-02,ZEC/USDT,154.03,170.45,148.85,164.35,286169.2346,45689334.26,155930,159.65
1.62268E+12,2021-06-03,ZEC/USDT,164.39,175.15,160.14,172.95,251658.8775,42589891.51,159487,167.645
1.62276E+12,2021-06-04,ZEC/USDT,173.01,173.04,146.16,155.28,376736.757,58928590.69,209242,159.6
1.62285E+12,2021-06-05,ZEC/USDT,155.26,161.31,147.63,153.17,261473.4391,40220115.05,140706,154.47
1.62294E+12,2021-06-06,ZEC/USDT,153.16,156.58,147,149.63,184617.2629,28108801.04,96971,151.79
1.62302E+12,2021-06-07,ZEC/USDT,149.62,154.9,134.48,135.72,207576.8923,30576716.67,75287,144.69
1.62311E+12,2021-06-08,ZEC/USDT,135.79,139.15,119.14,130.88,408389.0058,52715227.59,126694,129.145
1.6232E+12,2021-06-09,ZEC/USDT,130.93,145.09,124.19,145.05,324389.4871,43826619.03,117042,134.64
1.62328E+12,2021-06-10,ZEC/USDT,145.07,151.71,131.87,134,281395.8897,39714572.5,113842,141.79
1.62337E+12,2021-06-11,ZEC/USDT,134.11,135.78,122.57,124.74,187144.1754,24549656.11,72082,129.175
1.62346E+12,2021-06-12,ZEC/USDT,124.73,129.24,118.77,125.85,192471.7123,23937328.45,69277,124.005
1.62354E+12,2021-06-13,ZEC/USDT,125.86,133.23,120.93,133.06,169028.3714,21390870.1,61108,127.08
1.62363E+12,2021-06-14,ZEC/USDT,133.04,139.31,128.58,139,180195.6014,24091401.02,85651,133.945
1.62372E+12,2021-06-15,ZEC/USDT,139,141.2,133.33,136.58,132763.7357,18198988.88,77201,137.265
1.6238E+12,2021-06-16,ZEC/USDT,136.58,143.98,132.28,137.31,290393.2064,40304452.15,172130,138.13
1.62389E+12,2021-06-17,ZEC/USDT,137.25,146.72,136.48,142.27,200606.7315,28489450.71,121066,141.6
1.62397E+12,2021-06-18,ZEC/USDT,142.3,143.1,129,132.88,201411.3046,27270827.56,131181,136.05
1.62406E+12,2021-06-19,ZEC/USDT,132.87,134.89,127.11,127.9,128056.3116,16776095.25,92820,131
1.62415E+12,2021-06-20,ZEC/USDT,127.9,132.33,119.47,131.81,175407.8963,22108640.68,108777,125.9
1.62423E+12,2021-06-21,ZEC/USDT,131.82,133.18,100.9,101.3,505453.5575,57025188.78,157856,117.04
1.62432E+12,2021-06-22,ZEC/USDT,101.26,110.5,86.27,106.5,683577.5772,67758528.86,180111,98.385
1.62441E+12,2021-06-23,ZEC/USDT,106.5,117.61,102.56,111.79,354525.2062,39465783.22,107129,110.085
1.62449E+12,2021-06-24,ZEC/USDT,111.79,116.8,106.75,112.82,205422.327,23185484.38,67994,111.775
1.62458E+12,2021-06-25,ZEC/USDT,112.85,116.67,99.77,100.08,363911.866,39104459.78,105016,108.22
1.62467E+12,2021-06-26,ZEC/USDT,100.1,103.61,96.57,103.61,239913.7426,24111303.69,83944,100.09
1.62475E+12,2021-06-27,ZEC/USDT,103.59,107.81,98.74,107.71,207999.9509,21284361.97,64793,103.275
1.62484E+12,2021-06-28,ZEC/USDT,107.71,118,104.58,118,239341.4721,26279808.41,108736,111.29
1.62492E+12,2021-06-29,ZEC/USDT,118,129.67,116.1,126.49,280397.0654,34304264.49,137524,122.885
1.62501E+12,2021-06-30,ZEC/USDT,126.5,133.22,122.05,130.91,382664.6246,48656756.31,174789,127.635
1.6251E+12,2021-07-01,ZEC/USDT,130.92,130.94,118.51,120.17,191998.9784,23522970.08,109455,124.725
1.62518E+12,2021-07-02,ZEC/USDT,120.15,121.66,112.43,118.5,227303.3183,26275533.16,101680,117.045
1.62527E+12,2021-07-03,ZEC/USDT,118.49,118.96,113.02,116.22,139816.4493,16289181.31,62285,115.99
1.62536E+12,2021-07-04,ZEC/USDT,116.23,125.68,113.25,120.25,224472.6869,26823149.29,99601,119.465
1.62544E+12,2021-07-05,ZEC/USDT,120.28,120.3,110.28,111.17,188195.5578,21565979.22,63516,115.29
1.62553E+12,2021-07-06,ZEC/USDT,111.17,119.05,110.83,117.51,228450.8202,26269894.12,75501,114.94
1.62562E+12,2021-07-07,ZEC/USDT,117.47,122.2,115.41,118.55,190721.9394,22703218.52,63614,118.805
1.6257E+12,2021-07-08,ZEC/USDT,118.56,118.73,107.04,109.46,220517.5027,24902502.24,60619,112.885
1.62579E+12,2021-07-09,ZEC/USDT,109.45,112.96,105.14,111.01,195088.7636,21323249.22,53516,109.05
1.62588E+12,2021-07-10,ZEC/USDT,111.01,113.21,106.32,108.12,127833.9516,13980497.58,36721,109.765
1.62596E+12,2021-07-11,ZEC/USDT,108.14,112.54,106.08,110.84,106991.4823,11727171.87,30958,109.31
1.62605E+12,2021-07-12,ZEC/USDT,110.86,112.99,104.67,107.68,172514.9137,18752846.58,65441,108.83
1.62613E+12,2021-07-13,ZEC/USDT,107.68,108.61,101.83,104.1,165862.0456,17513786.08,67489,105.22
1.62622E+12,2021-07-14,ZEC/USDT,104.1,105.88,97.47,104.55,235639.5353,23969826.58,92243,101.675
1.62631E+12,2021-07-15,ZEC/USDT,104.52,106.16,97.92,100.17,243951.0816,24604223.81,85372,102.04
1.62639E+12,2021-07-16,ZEC/USDT,100.17,102.45,92.54,93.06,224639.5844,21630887.06,90951,97.495
1.62648E+12,2021-07-17,ZEC/USDT,93.07,95.84,91.84,93.16,172564.4015,16209547.68,69159,93.84
1.62657E+12,2021-07-18,ZEC/USDT,93.18,99.64,92.36,93.95,202755.6265,19417070.34,74618,96
1.62665E+12,2021-07-19,ZEC/USDT,93.94,100.75,88.88,89.25,517063.8391,48392326.71,115389,94.815
1.62674E+12,2021-07-20,ZEC/USDT,89.29,91.8,83.02,85.65,308430.9261,26622978.75,90589,87.41
1.62683E+12,2021-07-21,ZEC/USDT,85.65,95.58,84.2,95.18,275778.0805,25114075.91,79092,89.89
1.62691E+12,2021-07-22,ZEC/USDT,95.21,97.96,91.41,97.6,181032.7439,17110890.57,61429,94.685
1.627E+12,2021-07-23,ZEC/USDT,97.6,99.1,92.1,97.73,176082.8756,16904691.7,63278,95.6
1.62708E+12,2021-07-24,ZEC/USDT,97.76,102.69,97.01,99.26,167070.2754,16622002.66,61768,99.85
1.62717E+12,2021-07-25,ZEC/USDT,99.24,100.6,95.64,100.44,163229.6013,15983625.7,57871,98.12
1.62726E+12,2021-07-26,ZEC/USDT,100.42,109.68,100.07,101.33,369624.1826,38849312.85,154460,104.875
1.62734E+12,2021-07-27,ZEC/USDT,101.39,103.64,97.99,102.85,198183.5229,19904999.79,88650,100.815
1.62743E+12,2021-07-28,ZEC/USDT,102.83,106.04,101.48,105.88,208672.8773,21642806.94,81580,103.76
1.62752E+12,2021-07-29,ZEC/USDT,105.9,108.85,104.3,107.84,180321.9047,19175865.99,73508,106.575
1.6276E+12,2021-07-30,ZEC/USDT,107.83,110.11,102.84,109.91,203720.4942,21666032.8,80134,106.475
1.62769E+12,2021-07-31,ZEC/USDT,109.89,112.56,108.81,111.15,150685.7587,16704302.6,62021,110.685
1.62778E+12,2021-08-01,ZEC/USDT,111.15,123.54,110.39,115.53,298309.0065,35287525.26,138846,116.965
1.62786E+12,2021-08-02,ZEC/USDT,115.54,119.99,113.22,115.26,177191.7519,20715984.8,69054,116.605
1.62795E+12,2021-08-03,ZEC/USDT,115.26,116.82,109.26,114.05,165543.9029,18638935.39,72048,113.04
1.62804E+12,2021-08-04,ZEC/USDT,114.08,120.74,112.62,118.08,160311.6704,18669282.01,69146,116.68
1.62812E+12,2021-08-05,ZEC/USDT,118.07,120.85,114.2,119.03,197031.3349,23201553.31,73515,117.525
1.62821E+12,2021-08-06,ZEC/USDT,119.05,128.67,117.46,126.93,181179.9502,22103465.54,84974,123.065
1.62829E+12,2021-08-07,ZEC/USDT,126.93,134.92,125.42,134.17,280856.0098,36537641.38,121787,130.17
1.62838E+12,2021-08-08,ZEC/USDT,134.16,136.3,121.5,123.48,219997.7452,28270585.8,91810,128.9
1.62847E+12,2021-08-09,ZEC/USDT,123.46,132.4,118.68,130.65,226925.4588,28755574.28,101613,125.54
1.62855E+12,2021-08-10,ZEC/USDT,130.65,134.39,127.96,131.87,166806.12,21861803.42,91330,131.175
1.62864E+12,2021-08-11,ZEC/USDT,131.88,142.64,131.63,137.18,211598.2642,28995398.15,121643,137.135
1.62873E+12,2021-08-12,ZEC/USDT,137.17,142.89,130.37,133.6,218301.2812,29608533.3,118478,136.63
1.62881E+12,2021-08-13,ZEC/USDT,133.59,145.23,132.67,144.93,156955.2955,21867805.02,89801,138.95
1.6289E+12,2021-08-14,ZEC/USDT,144.94,147.72,137.22,144.89,214549.3396,30490373.66,119780,142.47
1.62899E+12,2021-08-15,ZEC/USDT,144.91,156.34,140.62,154.82,248447.9669,36588850.39,133921,148.48
1.62907E+12,2021-08-16,ZEC/USDT,154.82,157.92,148.45,150.12,229233.5,35181275.53,111560,153.185
1.62916E+12,2021-08-17,ZEC/USDT,150.1,159.85,140.7,141.45,297791.4163,45075675.05,145310,150.275
1.62924E+12,2021-08-18,ZEC/USDT,141.46,144.97,134.97,140.76,274300.8612,38643796.8,112015,139.97
1.62933E+12,2021-08-19,ZEC/USDT,140.79,147.82,137.59,147.37,237583.7042,33678951.5,96919,142.705
1.62942E+12,2021-08-20,ZEC/USDT,147.35,156,146.08,153.75,180134.3284,27118037.1,89345,151.04
1.6295E+12,2021-08-21,ZEC/USDT,153.75,157.86,147.88,155.89,235913.5418,36171960.97,116734,152.87
1.62959E+12,2021-08-22,ZEC/USDT,155.92,161.6,152.61,160.54,215732.3074,34002786.66,109042,157.105
1.62968E+12,2021-08-23,ZEC/USDT,160.55,168.68,159.6,165.12,254311.8933,41704243.18,133836,164.14
1.62976E+12,2021-08-24,ZEC/USDT,165.1,170.99,152.35,155.3,296157.8636,48242684.23,143242,161.67
1.62985E+12,2021-08-25,ZEC/USDT,155.29,164.55,150.59,163.8,201249.9233,31737824.46,113849,157.57
1.62994E+12,2021-08-26,ZEC/USDT,163.78,165.12,143.2,144,314148.8865,47224116.47,126895,154.16
1.63002E+12,2021-08-27,ZEC/USDT,144,152.4,139.7,152.3,253575.815,36937179.88,82271,146.05
1.63011E+12,2021-08-28,ZEC/USDT,152.3,152.6,146.8,150.5,95439.145,14258950.47,40135,149.7
1.6302E+12,2021-08-29,ZEC/USDT,150.6,154.2,146,148.3,127014.038,18978596.63,46885,150.1
1.63028E+12,2021-08-30,ZEC/USDT,148.4,149.1,140.4,141.2,132285.854,19177379.53,45821,144.75
1.63037E+12,2021-08-31,ZEC/USDT,141.1,148.3,138.99,143.8,147967.1378,21293776.4,56876,143.645
1.63045E+12,2021-09-01,ZEC/USDT,143.8,151.9,140.7,151.7,157409.307,23101976.08,55464,146.3
1.63054E+12,2021-09-02,ZEC/USDT,151.7,155,150,150.7,127991.634,19509632.02,52435,152.5
1.63063E+12,2021-09-03,ZEC/USDT,150.6,159.9,146.8,156.4,296944.8113,45264659.02,117596,153.35
1.63071E+12,2021-09-04,ZEC/USDT,156.5,162.3,154.9,160.1,177625.5458,28162323.41,90179,158.6
1.6308E+12,2021-09-05,ZEC/USDT,160.2,175.8,159.1,172.8,275756.1353,46342234.19,140594,167.45
1.63089E+12,2021-09-06,ZEC/USDT,172.9,175.9,163.9,171.1,245614,42057742.39,103454,169.9
1.63097E+12,2021-09-07,ZEC/USDT,171,171.7,117.9,136.4,626530.1001,90991460.72,214262,144.8
1.63106E+12,2021-09-08,ZEC/USDT,136.4,139.4,120.4,135.4,462686.7,61259835.81,143972,129.9
1.63115E+12,2021-09-09,ZEC/USDT,135.5,143.4,131.7,137.6,322562.945,44606753.31,98215,137.55
1.63123E+12,2021-09-10,ZEC/USDT,137.7,142.6,124.8,128.2,240179.672,31715480.09,82777,133.7
1.63132E+12,2021-09-11,ZEC/USDT,128.1,134.4,126.6,128.5,206744.837,27052492.47,64251,130.5
1.6314E+12,2021-09-12,ZEC/USDT,128.5,133.7,126.1,131.3,177614.847,23135710.51,58156,129.9
1.63149E+12,2021-09-13,ZEC/USDT,131.3,132.6,120.8,127.8,307059.509,38641515.31,98232,126.7
1.63158E+12,2021-09-14,ZEC/USDT,127.8,133.9,126.3,133.8,146854.219,19022587.73,54570,130.1
1.63166E+12,2021-09-15,ZEC/USDT,133.8,140.1,130.8,139.8,165013.496,22152583.15,60271,135.45
1.63175E+12,2021-09-16,ZEC/USDT,139.9,146.6,133.7,137.9,296179.36,41742030.3,100785,140.15
1.63184E+12,2021-09-17,ZEC/USDT,137.8,140.3,132,134.5,152262.864,20704772.65,52740,136.15
1.63192E+12,2021-09-18,ZEC/USDT,134.5,144,132.7,138.6,161972.553,22657520.71,55034,138.35
1.63201E+12,2021-09-19,ZEC/USDT,138.5,141.5,132,133.6,132657.856,18203777.28,47466,136.75
1.6321E+12,2021-09-20,ZEC/USDT,133.6,134,115,119.1,377454.768,46249423.28,112845,124.5
1.63218E+12,2021-09-21,ZEC/USDT,119.1,120.9,108.1,111.7,273891.4763,31655262.68,86845,114.5
1.63227E+12,2021-09-22,ZEC/USDT,111.7,121.7,110.5,121.3,163718.02,19137249.37,53940,116.1
1.63236E+12,2021-09-23,ZEC/USDT,121.4,123.5,118,122.6,140746.053,17062737.66,45021,120.75
1.63244E+12,2021-09-24,ZEC/USDT,122.6,123.4,105,110.6,362428.108,40473742.02,80338,114.2
1.63253E+12,2021-09-25,ZEC/USDT,110.6,112.9,106.8,110.7,205594.135,22640420.2,51841,109.85
1.63261E+12,2021-09-26,ZEC/USDT,110.7,113.1,101.9,111.2,326590.922,35461292.54,69154,107.5
1.6327E+12,2021-09-27,ZEC/USDT,111.1,113.8,104.4,104.5,177027.46,19417189.71,43221,109.1
1.63279E+12,2021-09-28,ZEC/USDT,104.6,107.8,100.2,100.8,169388.7599,17676724.02,39778,104
1.63287E+12,2021-09-29,ZEC/USDT,100.7,108.4,100.4,103.7,182700.177,19180289.44,37570,104.4
1.63296E+12,2021-09-30,ZEC/USDT,103.6,108,103,107.1,156947.666,16635988.79,34008,105.5
1.63305E+12,2021-10-01,ZEC/USDT,107.1,115,106.3,114.9,288995.117,32381078.58,60582,110.65
1.63313E+12,2021-10-02,ZEC/USDT,114.9,117.4,111.9,114.2,146296.864,16767190.47,40627,114.65
1.63322E+12,2021-10-03,ZEC/USDT,114.1,119.4,112.4,118.7,163700.137,19029279.37,47141,115.9
1.63331E+12,2021-10-04,ZEC/USDT,118.7,119.1,112.5,116.8,166118.991,19229079,53316,115.8
1.63339E+12,2021-10-05,ZEC/USDT,116.9,124.2,115.4,123.1,183523.332,21977293.08,57737,119.8
1.63348E+12,2021-10-06,ZEC/USDT,123.1,127.1,114.7,125.4,293703.635,35958971.67,74089,120.9
1.63356E+12,2021-10-07,ZEC/USDT,125.3,129.6,121.5,125.3,282987.958,35592954.49,73674,125.55
1.63365E+12,2021-10-08,ZEC/USDT,125.3,127.8,122.8,123.4,167571.277,21063767.94,44676,125.3
1.63374E+12,2021-10-09,ZEC/USDT,123.5,128.3,122.1,127.6,121075.188,15254152.92,36963,125.2
1.63382E+12,2021-10-10,ZEC/USDT,127.6,127.9,119.2,119.5,154673.894,19267147.05,44255,123.55
1.63391E+12,2021-10-11,ZEC/USDT,119.4,125.8,116.4,119.7,160844.069,19487449.26,39214,121.1
1.634E+12,2021-10-12,ZEC/USDT,119.6,119.7,111.4,116.3,193955.455,22313954.47,44952,115.55
1.63408E+12,2021-10-13,ZEC/USDT,116.2,119.7,113.1,119.4,221619.169,25794822.64,49513,116.4
1.63417E+12,2021-10-14,ZEC/USDT,119.4,122.6,119,121.8,112376.18,13599206.72,32062,120.8
1.63426E+12,2021-10-15,ZEC/USDT,121.8,127,119.1,126.2,209043.774,25760286.44,57583,123.05
1.63434E+12,2021-10-16,ZEC/USDT,126.3,128.1,123.5,126.1,129237.271,16261680.43,36518,125.8
1.63443E+12,2021-10-17,ZEC/USDT,126.1,141,124.2,137.7,368826.677,49047838.23,128156,132.6
1.63452E+12,2021-10-18,ZEC/USDT,137.8,146.5,135.1,140.7,427373.858,59530326.07,137011,140.8
1.6346E+12,2021-10-19,ZEC/USDT,140.7,147.6,139.8,144.1,262495.273,37570178.02,89309,143.7
1.63469E+12,2021-10-20,ZEC/USDT,144.1,151.3,144,149.9,233756.881,34568819.29,86586,147.65
1.63477E+12,2021-10-21,ZEC/USDT,149.9,159,145.7,155,453431.887,69031287.61,168355,152.35
1.63486E+12,2021-10-22,ZEC/USDT,155,166.4,154.9,165,364209.17,58697640.59,149049,160.65
1.63495E+12,2021-10-23,ZEC/USDT,165,174.5,164,173.6,358501.359,61130846.51,159283,169.25
1.63503E+12,2021-10-24,ZEC/USDT,173.6,190.4,170.6,173,750418.1616,135657618.6,295724,180.5
