unix,ds,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount,Value
1.56021E+12,2019-06-11,EOS/USDT,6.4253,6.4799,6.1282,6.3132,5150171.36,32395828.98,65930,6.30405
1.5603E+12,2019-06-12,EOS/USDT,6.3133,6.46,6.2,6.4217,5561414.58,35220138.6,78900,6.33
1.56038E+12,2019-06-13,EOS/USDT,6.4193,6.6296,6.31,6.4591,6501066.84,42227322.72,77477,6.4698
1.56047E+12,2019-06-14,EOS/USDT,6.4572,6.55,6.3373,6.5401,4874547.29,31310626.63,66342,6.44365
1.56056E+12,2019-06-15,EOS/USDT,6.54,6.9456,6.5171,6.8838,5735284.85,38571765.46,77421,6.73135
1.56064E+12,2019-06-16,EOS/USDT,6.8837,7.188,6.7811,6.9703,7683784.05,53697735.33,106717,6.98455
1.56073E+12,2019-06-17,EOS/USDT,6.9703,7.23,6.9442,7.1247,6057508.13,42871749.04,87418,7.0871
1.56082E+12,2019-06-18,EOS/USDT,7.1281,7.1499,6.6366,6.7857,5747975.05,39584059.95,89285,6.89325
1.5609E+12,2019-06-19,EOS/USDT,6.7824,6.9653,6.7473,6.8543,3062443.95,20950663.74,43725,6.8563
1.56099E+12,2019-06-20,EOS/USDT,6.8574,6.8944,6.6644,6.8277,3830065.3,25958255.14,54103,6.7794
1.56108E+12,2019-06-21,EOS/USDT,6.8291,7.122,6.77,7.0377,6706235.5,46860633.29,105120,6.946
1.56116E+12,2019-06-22,EOS/USDT,7.0339,7.5953,6.951,7.5049,12185410.18,89149479.5,168569,7.27315
1.56125E+12,2019-06-23,EOS/USDT,7.5069,7.6497,7.1701,7.2712,6323886.37,46955198.42,96259,7.4099
1.56133E+12,2019-06-24,EOS/USDT,7.2705,7.2734,7.0368,7.2559,4507862.77,32330096.51,68913,7.1551
1.56142E+12,2019-06-25,EOS/USDT,7.2541,7.3083,6.9618,7.1726,5149908.78,36792782.77,96122,7.13505
1.56151E+12,2019-06-26,EOS/USDT,7.1736,7.4475,6.1,6.8096,16934720.29,118078492.8,240179,6.77375
1.56159E+12,2019-06-27,EOS/USDT,6.8082,6.8557,5.6329,5.9663,20215677.51,125445560.7,281479,6.2443
1.56168E+12,2019-06-28,EOS/USDT,5.9742,6.2918,5.7625,6.2182,12172080.98,73161058.06,161124,6.02715
1.56177E+12,2019-06-29,EOS/USDT,6.2206,6.3915,5.9566,6.3302,7403462.75,45657015.82,102812,6.17405
1.56185E+12,2019-06-30,EOS/USDT,6.3282,6.3966,5.6894,5.7926,8043978.96,48435407.84,113459,6.043
1.56194E+12,2019-07-01,EOS/USDT,5.7949,6.0764,5.5504,6.0488,10552912.83,61260293.38,151747,5.8134
1.56203E+12,2019-07-02,EOS/USDT,6.0515,6.15,5.5813,5.8957,10062396.68,58554513.76,132242,5.86565
1.56211E+12,2019-07-03,EOS/USDT,5.8975,6.0972,5.8,6.0405,7260751.63,43121348.06,100165,5.9486
1.5622E+12,2019-07-04,EOS/USDT,6.0422,6.0581,5.655,5.7166,5600735.95,32923345.39,81023,5.85655
1.56228E+12,2019-07-05,EOS/USDT,5.7164,5.89,5.6766,5.7431,4258687.64,24486033.57,61138,5.7833
1.56237E+12,2019-07-06,EOS/USDT,5.7417,5.9713,5.699,5.7692,4080213.29,23690050.54,55796,5.83515
1.56246E+12,2019-07-07,EOS/USDT,5.7691,6.0231,5.745,5.9278,2781359.82,16316673.02,37798,5.88405
1.56254E+12,2019-07-08,EOS/USDT,5.9278,5.985,5.8173,5.9385,3686162.35,21770581.63,53995,5.90115
1.56263E+12,2019-07-09,EOS/USDT,5.9392,6.0254,5.8272,5.8859,4985903.78,29504473.5,76279,5.9263
1.56272E+12,2019-07-10,EOS/USDT,5.8862,5.9184,5.0317,5.2682,13969485.37,75519082.18,161960,5.47505
1.5628E+12,2019-07-11,EOS/USDT,5.2676,5.2698,4.3835,4.6868,17980551.11,84011180.81,200024,4.82665
1.56289E+12,2019-07-12,EOS/USDT,4.6862,4.8701,4.5883,4.7867,8803293.65,41864696.83,99255,4.7292
1.56298E+12,2019-07-13,EOS/USDT,4.7887,4.83,4.5585,4.7492,6192644.18,29152092.23,69846,4.69425
1.56306E+12,2019-07-14,EOS/USDT,4.75,4.7712,4.0469,4.1,9790162.57,42753632.28,111458,4.40905
1.56315E+12,2019-07-15,EOS/USDT,4.1003,4.4304,3.9643,4.2931,10938591.71,46416459.56,135596,4.19735
1.56324E+12,2019-07-16,EOS/USDT,4.2893,4.36,3.3402,3.6601,17659083.76,67176361.37,167341,3.8501
1.56332E+12,2019-07-17,EOS/USDT,3.6667,4.1189,3.5155,3.827,13930817.91,52741817.54,148415,3.8172
1.56341E+12,2019-07-18,EOS/USDT,3.8312,4.2323,3.7412,4.1013,9895495.37,39346751.96,103881,3.98675
1.56349E+12,2019-07-19,EOS/USDT,4.0993,4.15,3.78,4.0366,5244507.99,20886899.85,61155,3.965
1.56358E+12,2019-07-20,EOS/USDT,4.0399,4.4752,3.9951,4.2983,6169265.44,26319907.06,68057,4.23515
1.56367E+12,2019-07-21,EOS/USDT,4.3007,4.3504,4.15,4.3288,4392552.39,18682633.96,50919,4.2502
1.56375E+12,2019-07-22,EOS/USDT,4.3291,4.4156,3.9467,4.1257,4684268.8,19517158.38,54647,4.18115
1.56384E+12,2019-07-23,EOS/USDT,4.1242,4.2775,3.9505,4.1526,5129859.62,21098485.56,60013,4.114
1.56393E+12,2019-07-24,EOS/USDT,4.15,4.6469,3.9912,4.5874,9920069.86,42963234.71,103962,4.31905
1.56401E+12,2019-07-25,EOS/USDT,4.5827,4.7081,4.4313,4.5663,6397651.96,29304861.6,71295,4.5697
1.5641E+12,2019-07-26,EOS/USDT,4.5664,4.7055,4.4133,4.6156,4483882.36,20448695.61,56408,4.5594
1.56419E+12,2019-07-27,EOS/USDT,4.6101,4.7572,4.166,4.2748,7565969.92,33314123.84,88774,4.4616
1.56427E+12,2019-07-28,EOS/USDT,4.2752,4.3493,3.8877,4.2807,4693129.83,19538929.02,57251,4.1185
1.56436E+12,2019-07-29,EOS/USDT,4.2773,4.3963,4.1,4.2103,4833909.63,20391627.17,54379,4.24815
1.56444E+12,2019-07-30,EOS/USDT,4.2108,4.3,4.1225,4.1959,3029179.81,12733059.79,43278,4.21125
1.56453E+12,2019-07-31,EOS/USDT,4.1959,4.4407,4.1862,4.417,2632887.92,11332176.7,41163,4.31345
1.56462E+12,2019-08-01,EOS/USDT,4.4196,4.4472,4.1937,4.2991,3026872.22,13011416.95,52727,4.32045
1.5647E+12,2019-08-02,EOS/USDT,4.2993,4.3456,4.0347,4.1801,3965253.06,16702402.34,57543,4.19015
1.56479E+12,2019-08-03,EOS/USDT,4.1818,4.3715,4.1682,4.2923,2687301.01,11508527.33,45550,4.26985
1.56488E+12,2019-08-04,EOS/USDT,4.2922,4.3109,4.1634,4.214,1959217.45,8286590.166,34902,4.23715
1.56496E+12,2019-08-05,EOS/USDT,4.2161,4.5771,4.2142,4.4604,4535570.48,19970284.53,58374,4.39565
1.56505E+12,2019-08-06,EOS/USDT,4.4611,4.5,4.051,4.1903,5237365.75,22541771.92,60579,4.2755
1.56514E+12,2019-08-07,EOS/USDT,4.1904,4.3,4.132,4.2224,3164784.11,13337934.72,41034,4.216
1.56522E+12,2019-08-08,EOS/USDT,4.2235,4.2351,4.0801,4.17,2304702.96,9605487.548,32816,4.1576
1.56531E+12,2019-08-09,EOS/USDT,4.1689,4.1789,3.7858,3.9053,4202931.27,16636769.57,52053,3.98235
1.5654E+12,2019-08-10,EOS/USDT,3.9072,4.14,3.8599,4.0644,4280759.33,17118010.45,46229,3.99995
1.56548E+12,2019-08-11,EOS/USDT,4.0635,4.2617,4.0605,4.2028,3259239.13,13550281.75,37249,4.1611
1.56557E+12,2019-08-12,EOS/USDT,4.2025,4.2093,4.0655,4.13,1457267.02,6019354.194,17188,4.1374
1.56565E+12,2019-08-13,EOS/USDT,4.13,4.1421,3.96,4.0819,4007334.88,16268418.32,28333,4.05105
1.56574E+12,2019-08-14,EOS/USDT,4.0843,4.1308,3.5714,3.6716,6904682.73,26416681.85,63744,3.8511
1.56583E+12,2019-08-15,EOS/USDT,3.6718,3.7296,3.5035,3.6226,3495641.99,12635222.11,38679,3.61655
1.56591E+12,2019-08-16,EOS/USDT,3.6212,3.6687,3.4673,3.58,3817287.3,13590079.25,49254,3.568
1.566E+12,2019-08-17,EOS/USDT,3.5801,3.6125,3.485,3.5627,1547028.72,5503505.33,25153,3.54875
1.56609E+12,2019-08-18,EOS/USDT,3.563,3.7641,3.5103,3.6925,2263105.26,8277441.394,30516,3.6372
1.56617E+12,2019-08-19,EOS/USDT,3.6901,3.8152,3.6342,3.7179,2509738.32,9310533.958,31496,3.7247
1.56626E+12,2019-08-20,EOS/USDT,3.7198,3.7247,3.59,3.675,1546465.45,5649194.954,24047,3.65735
1.56635E+12,2019-08-21,EOS/USDT,3.6755,3.6832,3.3474,3.512,3645880.14,12749823.18,47964,3.5153
1.56643E+12,2019-08-22,EOS/USDT,3.5122,3.7115,3.4513,3.6349,3370938.04,12116665.7,40498,3.5814
1.56652E+12,2019-08-23,EOS/USDT,3.6356,3.7884,3.5976,3.6706,2905491.64,10691028.15,37330,3.693
1.5666E+12,2019-08-24,EOS/USDT,3.6706,3.6831,3.5398,3.6617,1921306.47,6956634.223,25012,3.61145
1.56669E+12,2019-08-25,EOS/USDT,3.6607,3.7,3.4638,3.551,2557268.54,9126544.295,26187,3.5819
1.56678E+12,2019-08-26,EOS/USDT,3.5507,3.6936,3.5393,3.5842,2532450.37,9160155.391,25217,3.61645
1.56686E+12,2019-08-27,EOS/USDT,3.5847,3.5947,3.4858,3.5487,1219325.77,4326479.136,14594,3.54025
1.56695E+12,2019-08-28,EOS/USDT,3.5503,3.5609,3.1163,3.254,5842844.14,19261734.5,48457,3.3386
1.56704E+12,2019-08-29,EOS/USDT,3.2544,3.268,3.05,3.1994,3636560.57,11578058.58,32805,3.159
1.56712E+12,2019-08-30,EOS/USDT,3.1996,3.29,3.1597,3.215,2313507.82,7469560.491,23758,3.22485
1.56721E+12,2019-08-31,EOS/USDT,3.2138,3.4099,3.186,3.3195,2188912.43,7170087.527,22126,3.29795
1.5673E+12,2019-09-01,EOS/USDT,3.3195,3.3399,3.0882,3.2562,2856141.8,9256758.932,26453,3.21405
1.56738E+12,2019-09-02,EOS/USDT,3.2572,3.3798,3.2101,3.319,2981312.68,9830202.653,27103,3.29495
1.56747E+12,2019-09-03,EOS/USDT,3.3188,3.4626,3.2864,3.3498,4785784.48,16134800.54,36825,3.3745
1.56756E+12,2019-09-04,EOS/USDT,3.3511,3.3626,3.265,3.3041,2687490.42,8929773.985,26060,3.3138
1.56764E+12,2019-09-05,EOS/USDT,3.3034,3.3297,3.1935,3.2664,2629192.77,8581990.043,27586,3.2616
1.56773E+12,2019-09-06,EOS/USDT,3.2654,3.3892,3.1,3.2113,5418898.41,17642938.45,43924,3.2446
1.56781E+12,2019-09-07,EOS/USDT,3.2108,3.671,3.1919,3.5612,7785102.96,26846795.83,62541,3.43145
1.5679E+12,2019-09-08,EOS/USDT,3.5601,3.8388,3.5,3.78,9357345.04,34372042.8,62812,3.6694
1.56799E+12,2019-09-09,EOS/USDT,3.7817,3.9497,3.6096,3.8761,11264977.34,42897885.89,83445,3.77965
1.56807E+12,2019-09-10,EOS/USDT,3.8746,3.92,3.652,3.7742,8561940.48,32525969.93,59196,3.786
1.56816E+12,2019-09-11,EOS/USDT,3.7741,3.8137,3.6425,3.7523,6747120.2,25122159.62,45028,3.7281
1.56825E+12,2019-09-12,EOS/USDT,3.752,3.7887,3.6681,3.7416,3620854.67,13502866.02,30514,3.7284
1.56833E+12,2019-09-13,EOS/USDT,3.7411,3.7486,3.6708,3.7215,3687967.4,13677083.22,33445,3.7097
1.56842E+12,2019-09-14,EOS/USDT,3.7216,4.1,3.6845,4.0209,7865089.48,30758209.56,70047,3.89225
1.56851E+12,2019-09-15,EOS/USDT,4.0211,4.15,4,4.0763,5968283.03,24235860.84,47885,4.075
1.56859E+12,2019-09-16,EOS/USDT,4.0745,4.1494,3.936,4.0827,7717813.73,31244381.85,64284,4.0427
1.56868E+12,2019-09-17,EOS/USDT,4.0816,4.2341,4.017,4.0641,7723520.53,31752095.35,62067,4.12555
1.56876E+12,2019-09-18,EOS/USDT,4.0615,4.1693,4.0449,4.0782,7001976.54,28740565.16,50975,4.1071
1.56885E+12,2019-09-19,EOS/USDT,4.0787,4.0873,3.8053,3.9582,8883092.96,34864542.92,64826,3.9463
1.56894E+12,2019-09-20,EOS/USDT,3.9575,4.038,3.827,4.01,4574181.28,17915118.51,34643,3.9325
1.56902E+12,2019-09-21,EOS/USDT,4.0099,4.0731,3.9526,3.999,4953569.98,19871938.05,41064,4.01285
1.56911E+12,2019-09-22,EOS/USDT,3.9982,4.0075,3.712,3.8122,4716951.93,18202166.7,39164,3.85975
1.5692E+12,2019-09-23,EOS/USDT,3.8122,3.8778,3.6588,3.6923,6158951.67,23215347.48,39578,3.7683
1.56928E+12,2019-09-24,EOS/USDT,3.6906,3.7216,2.4212,2.7622,38228548.58,115891400.8,205507,3.0714
1.56937E+12,2019-09-25,EOS/USDT,2.7625,2.9827,2.6886,2.8663,22387190.17,63445856.97,135746,2.83565
1.56946E+12,2019-09-26,EOS/USDT,2.8689,2.8697,2.5881,2.7812,19015915.91,52241566.46,96346,2.7289
1.56954E+12,2019-09-27,EOS/USDT,2.7815,2.8835,2.686,2.8297,10140083.14,28158130.76,75265,2.78475
1.56963E+12,2019-09-28,EOS/USDT,2.8296,2.8713,2.7737,2.8291,5051505,14271717.97,41063,2.8225
1.56972E+12,2019-09-29,EOS/USDT,2.8289,2.8403,2.671,2.7779,4952077.37,13612972.43,37483,2.75565
1.5698E+12,2019-09-30,EOS/USDT,2.7781,3.0335,2.7183,2.9636,8137510.21,23466581.18,55433,2.8759
1.56989E+12,2019-10-01,EOS/USDT,2.9636,3.1213,2.8536,2.9357,9222307.12,27627930,63105,2.98745
1.56997E+12,2019-10-02,EOS/USDT,2.9339,3.0394,2.8847,3.0008,4433582.55,13155850.14,32554,2.96205
1.57006E+12,2019-10-03,EOS/USDT,3.0008,3.0143,2.81,2.927,4676899.69,13630573.48,32005,2.91215
1.57015E+12,2019-10-04,EOS/USDT,2.9269,3.0847,2.865,3.0018,5857503.26,17486602.1,39759,2.97485
1.57023E+12,2019-10-05,EOS/USDT,3.0002,3.0396,2.9188,2.9875,4335884.85,12876004.12,30724,2.9792
1.57032E+12,2019-10-06,EOS/USDT,2.9898,2.9978,2.845,2.9058,4576544.17,13398713.11,34969,2.9214
1.57041E+12,2019-10-07,EOS/USDT,2.9067,3.2559,2.8934,3.1759,9853859.27,30392444.22,58739,3.07465
1.57049E+12,2019-10-08,EOS/USDT,3.1765,3.2496,3.1056,3.1577,4984869.86,15805691.98,35681,3.1776
1.57058E+12,2019-10-09,EOS/USDT,3.1568,3.31,3.1096,3.2351,8251520.04,26477508.84,54581,3.2098
1.57067E+12,2019-10-10,EOS/USDT,3.2333,3.2453,3.0244,3.1053,7473057.61,23377179.32,47104,3.13485
1.57075E+12,2019-10-11,EOS/USDT,3.1057,3.2,3.027,3.0594,8675517.97,26753532.33,54862,3.1135
1.57084E+12,2019-10-12,EOS/USDT,3.0601,3.1464,3.0373,3.0655,4917439.38,15190770.07,37217,3.09185
1.57092E+12,2019-10-13,EOS/USDT,3.0645,3.1372,3.0389,3.1027,4323540.89,13391763.13,34843,3.08805
1.57101E+12,2019-10-14,EOS/USDT,3.1017,3.2,3.0903,3.1634,5222661.53,16415416.23,38416,3.14515
1.5711E+12,2019-10-15,EOS/USDT,3.1632,3.1707,2.8058,2.9619,8486873.65,25542525.68,56454,2.98825
1.57118E+12,2019-10-16,EOS/USDT,2.962,2.985,2.845,2.9241,6030571.37,17575085.44,43875,2.915
1.57127E+12,2019-10-17,EOS/USDT,2.9234,2.9742,2.88,2.9473,3979587.96,11660381.64,35032,2.9271
1.57136E+12,2019-10-18,EOS/USDT,2.9476,2.9525,2.7,2.8782,7459593.53,21269263.98,53554,2.82625
1.57144E+12,2019-10-19,EOS/USDT,2.879,2.926,2.8289,2.8678,4462418.53,12836217.85,33588,2.87745
1.57153E+12,2019-10-20,EOS/USDT,2.8685,2.9417,2.8134,2.9225,4299828.88,12411284.98,36106,2.87755
1.57162E+12,2019-10-21,EOS/USDT,2.9225,2.974,2.8591,2.9185,4164497.05,12158883.39,31995,2.91655
1.5717E+12,2019-10-22,EOS/USDT,2.9199,3.0269,2.85,2.892,6721532.73,19772525.55,42337,2.93845
1.57179E+12,2019-10-23,EOS/USDT,2.8918,2.9085,2.533,2.7158,12615241.25,34631477.68,71994,2.72075
1.57188E+12,2019-10-24,EOS/USDT,2.7156,2.7806,2.6486,2.7217,6387068.19,17359523.24,44762,2.7146
1.57196E+12,2019-10-25,EOS/USDT,2.7216,3.3323,2.716,3.1771,20518259.45,62374145.07,121682,3.02415
1.57205E+12,2019-10-26,EOS/USDT,3.1776,3.55,2.985,3.1339,26618243.21,86202646.61,154914,3.2675
1.57213E+12,2019-10-27,EOS/USDT,3.1338,3.4898,3.0663,3.3281,18393829.15,60253825.16,113856,3.27805
1.57222E+12,2019-10-28,EOS/USDT,3.3288,3.5469,3.2449,3.2822,15629480.04,52867407.33,96458,3.3959
1.57231E+12,2019-10-29,EOS/USDT,3.2818,3.46,3.2734,3.4022,9541450.73,32220616.04,62872,3.3667
1.57239E+12,2019-10-30,EOS/USDT,3.4028,3.4215,3.1814,3.2672,8279459.56,27282005.41,58305,3.30145
1.57248E+12,2019-10-31,EOS/USDT,3.2677,3.3293,3.1552,3.2531,7081695.84,23009168.08,48291,3.24225
1.57257E+12,2019-11-01,EOS/USDT,3.2545,3.39,3.1994,3.3419,6616219.42,21677164.4,58712,3.2947
1.57265E+12,2019-11-02,EOS/USDT,3.342,3.3781,3.2917,3.3221,4116286.28,13744664.09,36720,3.3349
1.57274E+12,2019-11-03,EOS/USDT,3.3222,3.3402,3.1827,3.2702,3601852.87,11761659.05,28506,3.26145
1.57283E+12,2019-11-04,EOS/USDT,3.2707,3.4984,3.2377,3.438,9847237.14,33548599.8,55550,3.36805
1.57291E+12,2019-11-05,EOS/USDT,3.438,3.6886,3.4031,3.618,11862081.71,42015092.69,73339,3.54585
1.573E+12,2019-11-06,EOS/USDT,3.6155,3.6771,3.5411,3.6039,7558142.58,27239895.87,50424,3.6091
1.57308E+12,2019-11-07,EOS/USDT,3.6064,3.6345,3.423,3.4661,7090156.55,24898974.19,48481,3.52875
1.57317E+12,2019-11-08,EOS/USDT,3.4677,3.5538,3.3282,3.4114,8143795.07,28123313.41,57950,3.441
1.57326E+12,2019-11-09,EOS/USDT,3.41,3.5042,3.4048,3.488,3548863.29,12281637.84,31842,3.4545
1.57334E+12,2019-11-10,EOS/USDT,3.4905,3.67,3.4491,3.5828,6479819.98,22962541.87,51072,3.55955
1.57343E+12,2019-11-11,EOS/USDT,3.5824,3.5984,3.4049,3.4372,5105031.36,17826058.24,41193,3.50165
1.57352E+12,2019-11-12,EOS/USDT,3.4377,3.5244,3.3802,3.4824,6593303.19,22829505.4,47986,3.4523
1.5736E+12,2019-11-13,EOS/USDT,3.483,3.4922,3.417,3.4714,4123933.86,14253372.03,28908,3.4546
1.57369E+12,2019-11-14,EOS/USDT,3.4694,3.48,3.3296,3.3953,4381838.39,14935570.42,31658,3.4048
1.57378E+12,2019-11-15,EOS/USDT,3.3948,3.503,3.2811,3.3334,7669539.7,25899944.56,57788,3.39205
1.57386E+12,2019-11-16,EOS/USDT,3.3334,3.402,3.3163,3.3736,2701799.6,9049186.088,23907,3.35915
1.57395E+12,2019-11-17,EOS/USDT,3.3733,3.4413,3.316,3.3958,3887655.66,13177580.16,30654,3.37865
1.57404E+12,2019-11-18,EOS/USDT,3.3968,3.4013,3.0179,3.181,9215243.31,29853035.37,64578,3.2096
1.57412E+12,2019-11-19,EOS/USDT,3.1801,3.1974,3.02,3.12,9446196.27,29436312.28,61262,3.1087
1.57421E+12,2019-11-20,EOS/USDT,3.1211,3.155,3.049,3.0805,6671828.73,20641246.88,46863,3.102
1.57429E+12,2019-11-21,EOS/USDT,3.0805,3.1199,2.7378,2.8184,12397552.7,36187356.91,82280,2.92885
1.57438E+12,2019-11-22,EOS/USDT,2.8187,2.8457,2.45,2.6127,23716364.58,62819790.67,154008,2.64785
1.57447E+12,2019-11-23,EOS/USDT,2.6136,2.7042,2.5581,2.6755,9045674.22,23731062.48,66557,2.63115
1.57455E+12,2019-11-24,EOS/USDT,2.677,2.6847,2.355,2.4115,13216373.12,33506117.89,86681,2.51985
1.57464E+12,2019-11-25,EOS/USDT,2.4129,2.6177,2.3307,2.518,16105065.42,39702286.85,99064,2.4742
1.57473E+12,2019-11-26,EOS/USDT,2.5182,2.6372,2.5157,2.6113,8901454.41,23029215.48,50549,2.57645
1.57481E+12,2019-11-27,EOS/USDT,2.61,2.7442,2.4865,2.6793,11937329.17,31125935.19,60915,2.61535
1.5749E+12,2019-11-28,EOS/USDT,2.6786,2.6965,2.5942,2.6237,5777457.59,15356920.75,36934,2.64535
1.57499E+12,2019-11-29,EOS/USDT,2.6235,2.8278,2.619,2.7921,7619661.15,20861709.4,46713,2.7234
1.57507E+12,2019-11-30,EOS/USDT,2.7921,2.8182,2.712,2.7479,5427846.98,15009076.37,31005,2.7651
1.57516E+12,2019-12-01,EOS/USDT,2.7472,2.8559,2.6572,2.7737,7903879.51,21675180.5,38755,2.75655
1.57524E+12,2019-12-02,EOS/USDT,2.772,2.7926,2.64,2.6736,6764047.22,18316369.66,32696,2.7163
1.57533E+12,2019-12-03,EOS/USDT,2.6734,2.74,2.647,2.6944,3808248.25,10274712.56,23719,2.6935
1.57542E+12,2019-12-04,EOS/USDT,2.6944,2.788,2.5586,2.6268,9969311.25,26528722.32,49957,2.6733
1.5755E+12,2019-12-05,EOS/USDT,2.6263,2.7046,2.6169,2.6829,5983778.39,15954293.54,29600,2.66075
1.57559E+12,2019-12-06,EOS/USDT,2.6823,2.7437,2.6573,2.7249,4966177,13398317.54,23686,2.7005
1.57568E+12,2019-12-07,EOS/USDT,2.7241,2.7555,2.7058,2.7209,2008684.24,5489870.617,11146,2.73065
1.57576E+12,2019-12-08,EOS/USDT,2.7201,2.7848,2.6904,2.7401,2340671.54,6384939.042,13406,2.7376
1.57585E+12,2019-12-09,EOS/USDT,2.7413,2.7516,2.611,2.657,4861073.37,13084230.39,24368,2.6813
1.57594E+12,2019-12-10,EOS/USDT,2.6559,2.6697,2.5725,2.6009,3151205.56,8268776.277,15302,2.6211
1.57602E+12,2019-12-11,EOS/USDT,2.6012,2.6213,2.545,2.5767,3213979.64,8304013.874,18171,2.58315
1.57611E+12,2019-12-12,EOS/USDT,2.5772,2.6163,2.5099,2.5825,4791852.58,12297586.44,26718,2.5631
1.5762E+12,2019-12-13,EOS/USDT,2.5829,2.6437,2.5682,2.6254,3390479.45,8846050.273,19052,2.60595
1.57628E+12,2019-12-14,EOS/USDT,2.6254,2.6304,2.5393,2.5645,3422522.06,8847823.45,17458,2.58485
1.57637E+12,2019-12-15,EOS/USDT,2.5657,2.5969,2.5366,2.5631,2271841.77,5832788.907,13219,2.56675
1.57645E+12,2019-12-16,EOS/USDT,2.5624,2.5659,2.2905,2.3688,9489180.19,22673270.83,48305,2.4282
1.57654E+12,2019-12-17,EOS/USDT,2.3687,2.3697,2.1428,2.1948,11737833.23,26539564.32,55730,2.25625
1.57663E+12,2019-12-18,EOS/USDT,2.1936,2.5289,2.1594,2.4597,13542945.82,31426702.54,73175,2.34415
1.57671E+12,2019-12-19,EOS/USDT,2.4579,2.5006,2.3989,2.4507,5808065.33,14166781.51,33638,2.44975
1.5768E+12,2019-12-20,EOS/USDT,2.45,2.547,2.4197,2.4849,4827023.19,11955829.84,26339,2.48335
1.57689E+12,2019-12-21,EOS/USDT,2.4884,2.4884,2.4258,2.4421,2201093.63,5400847.962,12985,2.4571
1.57697E+12,2019-12-22,EOS/USDT,2.4415,2.55,2.4364,2.5344,3414918.35,8521091.153,16652,2.4932
1.57706E+12,2019-12-23,EOS/USDT,2.5353,2.6041,2.4956,2.5136,5384995.44,13695746.15,28698,2.54985
1.57715E+12,2019-12-24,EOS/USDT,2.5137,2.5724,2.4773,2.542,4725177.63,11933805.01,24944,2.52485
1.57723E+12,2019-12-25,EOS/USDT,2.542,2.5481,2.4422,2.4801,3252232.09,8107338.752,15826,2.49515
1.57732E+12,2019-12-26,EOS/USDT,2.4803,2.65,2.4636,2.5169,5192212.05,13235860.21,25606,2.5568
1.5774E+12,2019-12-27,EOS/USDT,2.5165,2.5961,2.5062,2.5712,3833782.79,9769551.618,23727,2.55115
1.57749E+12,2019-12-28,EOS/USDT,2.5717,2.6681,2.5688,2.6283,4245780,11181359.82,21968,2.61845
1.57758E+12,2019-12-29,EOS/USDT,2.6283,2.7178,2.616,2.6859,3118601.15,8335887.786,16989,2.6669
1.57766E+12,2019-12-30,EOS/USDT,2.6861,2.7214,2.6003,2.6263,3684736.98,9790431.632,24455,2.66085
1.57775E+12,2019-12-31,EOS/USDT,2.6271,2.6526,2.5653,2.5833,2756881.48,7188495.973,17503,2.60895
1.57784E+12,2020-01-01,EOS/USDT,2.5837,2.6387,2.5763,2.6039,1836547.86,4805068.316,13988,2.6075
1.57792E+12,2020-01-02,EOS/USDT,2.6038,2.6098,2.4193,2.4593,4635138.96,11620679.54,28605,2.51455
1.57801E+12,2020-01-03,EOS/USDT,2.4594,2.6649,2.4303,2.6396,8349336.65,21537146.31,49261,2.5476
1.5781E+12,2020-01-04,EOS/USDT,2.6425,2.664,2.6168,2.6481,3575786.02,9440062.593,22355,2.6404
1.57818E+12,2020-01-05,EOS/USDT,2.648,2.7759,2.6461,2.6865,5235082.22,14193299.97,35108,2.711
1.57827E+12,2020-01-06,EOS/USDT,2.6845,2.8602,2.6786,2.8506,7959989.44,22137012.13,58446,2.7694
1.57836E+12,2020-01-07,EOS/USDT,2.8506,2.889,2.7537,2.8459,8735473.69,24717984.22,59862,2.82135
1.57844E+12,2020-01-08,EOS/USDT,2.846,2.9692,2.7093,2.7751,12411099.37,35287947.11,95302,2.83925
1.57853E+12,2020-01-09,EOS/USDT,2.7759,2.7992,2.6925,2.7432,5052407.98,13855544.33,42906,2.74585
1.57861E+12,2020-01-10,EOS/USDT,2.7433,3.0054,2.65,2.9866,10802467.81,30631943.11,80316,2.8277
1.5787E+12,2020-01-11,EOS/USDT,2.9873,3.13,2.9351,2.9901,7763134.27,23474879.31,62838,3.03255
1.57879E+12,2020-01-12,EOS/USDT,2.9893,3.216,2.9335,3.2107,7411556.8,23017943.76,63295,3.07475
1.57887E+12,2020-01-13,EOS/USDT,3.2086,3.2106,3.0664,3.1049,5829335.13,18147167.57,48864,3.1385
1.57896E+12,2020-01-14,EOS/USDT,3.1048,4.08,3.1036,3.81,24830202.41,88232015.91,189128,3.5918
1.57905E+12,2020-01-15,EOS/USDT,3.81,3.9499,3.57,3.7675,18024689.4,67764595.7,153218,3.75995
1.57913E+12,2020-01-16,EOS/USDT,3.7695,3.9527,3.5243,3.8376,14724773.27,54691327.33,121531,3.7385
1.57922E+12,2020-01-17,EOS/USDT,3.8374,4.0786,3.7402,3.9038,19702658.83,77267596.86,182610,3.9094
1.57931E+12,2020-01-18,EOS/USDT,3.9042,4.0086,3.7037,3.8049,12576001.05,48542164.46,118964,3.85615
1.57939E+12,2020-01-19,EOS/USDT,3.8062,3.9414,3.4219,3.6115,12239661.44,45037832.43,105234,3.68165
1.57948E+12,2020-01-20,EOS/USDT,3.6133,3.7046,3.486,3.62,8084930.13,29059997.32,65234,3.5953
