unix,ds,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount,Value
1.58E+12,2019-12-28,BTC/USDT,7254.77000000,7365.01,7238.67,7316.14000000,26848.98219900,196322192.43800189,272607,7301.84
1.58E+12,2019-12-29,BTC/USDT,7315.36000000,7528.45,7288,7388.24000000,31387.10608500,231731575.82821695,283213,7408.225
1.58E+12,2019-12-30,BTC/USDT,7388.43000000,7408.24,7220,7246.00000000,29605.91178200,216508875.51767525,279033,7314.12
1.58E+12,2019-12-31,BTC/USDT,7246.00000000,7320,7145.01,7195.23000000,25954.45353300,187518399.34504001,251976,7232.505
1.58E+12,2020-01-01,BTC/USDT,7195.24000000,7255,7175.15,7200.85000000,16792.38816500,121214452.11606228,194010,7215.075
1.58E+12,2020-01-02,BTC/USDT,7200.77000000,7212.5,6924.74,6965.71000000,31951.48393200,225982341.30114030,302667,7068.62
1.58E+12,2020-01-03,BTC/USDT,6965.49000000,7405,6871.04,7344.96000000,68428.50045100,495098582.96203543,519854,7138.02
1.58E+12,2020-01-04,BTC/USDT,7345.00000000,7404,7272.21,7354.11000000,29987.97497700,219874240.93994811,279370,7338.105
1.58E+12,2020-01-05,BTC/USDT,7354.19000000,7495,7318,7358.75000000,38331.08560400,284848683.78917621,329209,7406.5
1.58E+12,2020-01-06,BTC/USDT,7357.64000000,7795.34,7346.76,7758.00000000,54635.69531600,413330481.22604919,449937,7571.05
1.58E+12,2020-01-07,BTC/USDT,7758.90000000,8207.68,7723.71,8145.28000000,91171.68466100,724202791.14296263,685315,7965.695
1.58E+12,2020-01-08,BTC/USDT,8145.92000000,8455,7870,8055.98000000,112622.64264000,926410232.60450582,830375,8162.5
1.58E+12,2020-01-09,BTC/USDT,8054.72000000,8055.96,7750,7817.76000000,64239.51983000,507258250.47487964,478800,7902.98
1.58E+12,2020-01-10,BTC/USDT,7817.74000000,8199,7672,8197.02000000,82406.77744800,652774220.38843703,606101,7935.5
1.58E+12,2020-01-11,BTC/USDT,8198.86000000,8286.34,8003.16,8020.01000000,54810.03266700,445034349.56470204,469131,8144.75
1.58E+12,2020-01-12,BTC/USDT,8020.01000000,8197,7960,8184.98000000,38131.49433600,309351920.45885002,350662,8078.5
1.58E+12,2020-01-13,BTC/USDT,8184.97000000,8196,8055.89,8110.34000000,31159.75568300,252656965.35815013,289144,8125.945
1.58E+12,2020-01-14,BTC/USDT,8110.34000000,8880,8105.54,8810.01000000,120399.12674200,1032735180.86587384,915328,8492.77
1.58E+12,2020-01-15,BTC/USDT,8814.64000000,8916.48,8564,8821.41000000,84816.29760600,743712237.27908164,764048,8740.24
1.58E+12,2020-01-16,BTC/USDT,8820.01000000,8859.81,8586,8720.01000000,51991.07428400,451752380.28108111,543064,8722.905
1.58E+12,2020-01-17,BTC/USDT,8720.15000000,9041.65,8672.44,8913.28000000,70897.73737700,629568740.70700897,676403,8857.045
1.58E+12,2020-01-18,BTC/USDT,8913.27000000,8988.88,8806.38,8915.96000000,38294.74654500,340852837.91608031,458182,8897.63
1.58E+12,2020-01-19,BTC/USDT,8915.09000000,9198.98,8466,8701.70000000,70676.88925900,623950864.27629280,615665,8832.49
1.58E+12,2020-01-20,BTC/USDT,8701.72000000,8746.99,8521.28,8642.35000000,38896.63974600,336447837.00180591,385006,8634.135
1.58E+12,2020-01-21,BTC/USDT,8642.35000000,8789,8488,8736.03000000,36494.68765900,316056704.98473800,365621,8638.5
1.58E+12,2020-01-22,BTC/USDT,8736.04000000,8818,8590,8682.36000000,29080.55713800,252638888.21492550,317424,8704
1.58E+12,2020-01-23,BTC/USDT,8682.77000000,8691.81,8306.39,8404.52000000,48165.94459700,407428808.67533703,464805,8499.1
1.58E+12,2020-01-24,BTC/USDT,8404.52000000,8528.02,8238,8439.00000000,41687.52952900,349874174.79003938,407271,8383.01
1.58E+12,2020-01-25,BTC/USDT,8438.99000000,8451.26,8254.9,8340.58000000,25521.15793200,212869245.63589778,283118,8353.08
1.58E+12,2020-01-26,BTC/USDT,8340.01000000,8618.13,8293.66,8615.00000000,31130.48516400,263941925.27299900,332612,8455.895
1.58E+12,2020-01-27,BTC/USDT,8614.39000000,9000,8535,8907.57000000,53973.54299600,473194952.80446884,514196,8767.5
1.58E+12,2020-01-28,BTC/USDT,8907.57000000,9400,8862.4,9374.21000000,74584.85376500,676593159.48233962,616678,9131.2
1.58E+12,2020-01-29,BTC/USDT,9375.34000000,9449.24,9216,9301.53000000,53864.06512200,503188568.83635783,492545,9332.62
1.58E+12,2020-01-30,BTC/USDT,9301.57000000,9578,9204.44,9513.21000000,60626.74425900,569652869.81968368,529570,9391.22
1.58E+12,2020-01-31,BTC/USDT,9511.52000000,9530.22,9210.01,9352.89000000,45552.02235200,425779010.40653666,428547,9370.115
1.58E+12,2020-02-01,BTC/USDT,9351.71000000,9464.53,9281,9384.61000000,28578.06735400,268137739.99333750,334972,9372.765
1.58E+12,2020-02-02,BTC/USDT,9384.41000000,9477.03,9120,9331.51000000,45690.91254000,428064088.69046830,446558,9298.515
1.58E+12,2020-02-03,BTC/USDT,9331.59000000,9618.79,9234,9292.24000000,50892.13345100,476379993.49247244,492124,9426.395
1.58E+12,2020-02-04,BTC/USDT,9291.35000000,9350,9093.01,9197.02000000,53308.17526600,491136137.21076251,528930,9221.505
1.58E+12,2020-02-05,BTC/USDT,9197.02000000,9744.45,9177.22,9612.04000000,64870.41561500,613540574.78183120,661758,9460.835
1.58E+12,2020-02-06,BTC/USDT,9612.03000000,9862.57,9526.35,9772.00000000,64949.70658800,631245079.82238119,682179,9694.46
1.58E+12,2020-02-07,BTC/USDT,9772.00000000,9885,9730,9813.73000000,43966.11463200,430744860.18143928,582249,9807.5
1.58E+12,2020-02-08,BTC/USDT,9813.87000000,9940,9667.11,9895.05000000,43600.84366600,427781790.20081596,514573,9803.555
1.58E+12,2020-02-09,BTC/USDT,9895.04000000,10166,9880.75,10151.75000000,43408.47561600,437441704.90539635,536848,10023.375
1.58E+12,2020-02-10,BTC/USDT,10151.72000000,10188,9756,9851.83000000,59573.08461900,590091358.44290697,690308,9972
1.58E+12,2020-02-11,BTC/USDT,9851.74000000,10323.59,9700,10223.08000000,62422.39522400,624970415.40547413,710170,10011.795
1.58E+12,2020-02-12,BTC/USDT,10223.08000000,10450,10223.08,10326.46000000,61008.06393000,629756037.51607864,857655,10336.54
1.58E+12,2020-02-13,BTC/USDT,10325.33000000,10500,10080,10229.63000000,79344.35875900,815507473.73536100,932802,10290
1.58E+12,2020-02-14,BTC/USDT,10227.78000000,10381.56,10111.37,10344.36000000,47038.48017300,482455622.00362595,622310,10246.465
1.58E+12,2020-02-15,BTC/USDT,10344.36000000,10375,9801,9904.72000000,57657.20294700,580845331.17478468,739781,10088
1.58E+12,2020-02-16,BTC/USDT,9904.46000000,10050,9638.12,9917.27000000,60023.99953700,592584876.90408609,708070,9844.06
1.58E+12,2020-02-17,BTC/USDT,9910.70000000,9964.16,9452.67,9706.00000000,70261.01190100,680009637.61599533,778058,9708.415
1.58E+12,2020-02-18,BTC/USDT,9706.00000000,10250,9576.01,10164.71000000,70604.12401900,696870122.81260796,723413,9913.005
1.58E+12,2020-02-19,BTC/USDT,10164.78000000,10250,9350,9593.79000000,55162.58689500,547679966.92922570,588760,9800
1.58E+12,2020-02-20,BTC/USDT,9594.65000000,9699,9400,9596.42000000,60152.34291400,576020107.46260181,667387,9549.5
1.58E+12,2020-02-21,BTC/USDT,9597.21000000,9755.51,9550.21,9677.05000000,42181.55452400,408286949.80352921,470599,9652.86
1.58E+12,2020-02-22,BTC/USDT,9677.05000000,9709.17,9560.02,9650.86000000,24636.75762300,237544283.22525856,319961,9634.595
1.58E+12,2020-02-23,BTC/USDT,9650.85000000,9990,9645,9936.40000000,37702.08984300,371815095.46744496,441935,9817.5
1.58E+12,2020-02-24,BTC/USDT,9936.40000000,9990,9473.56,9656.13000000,55796.59612000,542081527.64083289,589384,9731.78
1.58E+12,2020-02-25,BTC/USDT,9655.52000000,9675,9250,9315.84000000,54379.34455200,514946930.56602305,579079,9462.5
1.58E+12,2020-02-26,BTC/USDT,9316.48000000,9377.44,8633.63,8785.25000000,92130.34548200,830717784.37909491,871018,9005.535
1.58E+12,2020-02-27,BTC/USDT,8786.00000000,8971.77,8531,8823.21000000,72483.57876200,636955872.76254629,696646,8751.385
1.58E+12,2020-02-28,BTC/USDT,8823.25000000,8900,8445,8692.91000000,71155.20897700,615664817.01039124,655727,8672.5
1.58E+12,2020-02-29,BTC/USDT,8690.80000000,8790,8523.55,8523.61000000,36748.18303500,318585951.98853237,414175,8656.775
1.58E+12,2020-03-01,BTC/USDT,8523.61000000,8750,8411,8531.88000000,43892.20177900,375729315.25408258,472019,8580.5
1.58E+12,2020-03-02,BTC/USDT,8530.30000000,8965.75,8498,8915.24000000,60401.31773000,528906629.56281918,564535,8731.875
1.58E+12,2020-03-03,BTC/USDT,8911.18000000,8919.65,8651,8760.07000000,55154.99728200,484181096.32295575,512762,8785.325
1.58E+12,2020-03-04,BTC/USDT,8760.07000000,8848.29,8660,8750.87000000,38696.48257800,338849891.95293542,454817,8754.145
1.58E+12,2020-03-05,BTC/USDT,8750.99000000,9159.42,8746.54,9054.68000000,58201.86635500,524102029.20478296,619552,8952.98
1.58E+12,2020-03-06,BTC/USDT,9054.64000000,9170,8985.5,9131.88000000,43782.94804400,397598476.42056292,493216,9077.75
1.58E+12,2020-03-07,BTC/USDT,9130.89000000,9188,8835,8886.66000000,45422.20452500,409983263.78913797,485400,9011.5
1.58E+12,2020-03-08,BTC/USDT,8885.25000000,8886.76,8000,8033.31000000,77537.31516600,656931544.78216040,740741,8443.38
1.58E+12,2020-03-09,BTC/USDT,8034.76000000,8179.31,7632.01,7929.87000000,116968.86326800,918787729.08558386,929234,7905.66
1.58E+12,2020-03-10,BTC/USDT,7929.87000000,8149,7728.01,7894.56000000,86783.44387500,689700153.44909328,737528,7938.505
1.58E+12,2020-03-11,BTC/USDT,7894.57000000,7980,7590,7934.52000000,79942.41117200,624465167.36481883,699401,7785
1.58E+12,2020-03-12,BTC/USDT,7934.58000000,7966.17,4410,4800.00000000,261505.60865300,1628590104.22221324,1770812,6188.085
1.58E+12,2020-03-13,BTC/USDT,4800.01000000,5955,3782.13,5578.60000000,402201.67376400,2063819540.63899484,2309830,4868.565
1.58E+12,2020-03-14,BTC/USDT,5576.05000000,5640.52,5055.13,5172.06000000,136910.13597400,736651880.92107893,1106125,5347.825
1.58E+12,2020-03-15,BTC/USDT,5172.48000000,5940,5093.1,5361.30000000,139916.14653400,753755706.42687720,1037714,5516.55
1.58E+12,2020-03-16,BTC/USDT,5360.33000000,5365.42,4442.12,5028.97000000,227276.92276000,1113690309.10158680,1608176,4903.77
1.58E+12,2020-03-17,BTC/USDT,5028.86000000,5525,4921.45,5312.64000000,150089.92631800,793147908.26849729,1069217,5223.225
1.58E+12,2020-03-18,BTC/USDT,5312.64000000,5436.17,5009.37,5393.04000000,137127.63489400,719748122.45301997,962843,5222.77
1.58E+12,2020-03-19,BTC/USDT,5393.26000000,6400,5252.53,6162.37000000,199020.87343900,1164739707.51423590,1403608,5826.265
1.58E+12,2020-03-20,BTC/USDT,6162.05000000,6900,5670,6208.36000000,219298.32951400,1401734013.17520213,1580069,6285
1.58E+12,2020-03-21,BTC/USDT,6204.57000000,6456.98,5860.02,6186.98000000,128913.66836300,794962136.63841710,990974,6158.5
1.58E+12,2020-03-22,BTC/USDT,6187.04000000,6407.87,5734.01,5816.19000000,119115.99052700,722895653.51006145,952259,6070.94
1.58E+12,2020-03-23,BTC/USDT,5816.05000000,6600,5688,6467.31000000,164674.21578500,1015525672.07438633,1099406,6144
1.59E+12,2020-03-24,BTC/USDT,6465.25000000,6833,6371.33,6744.72000000,151138.00987800,1001890515.23998861,1012669,6602.165
1.59E+12,2020-03-25,BTC/USDT,6744.69000000,6957.96,6450,6677.43000000,132155.73498900,880250736.90798865,912179,6703.98
1.59E+12,2020-03-26,BTC/USDT,6677.42000000,6780,6510,6737.36000000,83026.55521100,552537189.47935146,668467,6645
1.59E+12,2020-03-27,BTC/USDT,6737.27000000,6842.59,6261,6359.11000000,82914.96835400,551326113.85520389,643631,6551.795
1.59E+12,2020-03-28,BTC/USDT,6359.11000000,6360,6024,6236.65000000,93159.69342900,577986706.12893653,725588,6192
1.59E+12,2020-03-29,BTC/USDT,6236.65000000,6266,5866.56,5881.42000000,63311.62771400,383707122.50096294,496709,6066.28
1.59E+12,2020-03-30,BTC/USDT,5880.50000000,6599,5857.76,6394.38000000,118889.54999200,747569726.45441973,784034,6228.38
1.59E+12,2020-03-31,BTC/USDT,6394.45000000,6523.23,6321.4,6410.44000000,72337.59525900,465780496.62248718,538231,6422.315
1.59E+12,2020-04-01,BTC/USDT,6412.14000000,6679.94,6150.11,6642.92000000,97500.75240000,618527468.83416410,758061,6415.025
1.59E+12,2020-04-02,BTC/USDT,6643.36000000,7198,6551,6794.09000000,149299.90687100,1014494762.44164222,1101043,6874.5
1.59E+12,2020-04-03,BTC/USDT,6793.86000000,7048,6602.1,6734.10000000,104080.27693900,710254017.10027212,840456,6825.05
1.59E+12,2020-04-04,BTC/USDT,6732.97000000,6990.41,6650.01,6856.99000000,72990.86113900,495076283.52090415,659051,6820.21
1.59E+12,2020-04-05,BTC/USDT,6857.41000000,6895.54,6677.52,6772.78000000,49685.35698300,337062083.00202794,506433,6786.53
1.59E+12,2020-04-06,BTC/USDT,6772.78000000,7355.14,6765,7329.90000000,118052.00083200,837357664.65192143,956586,7060.07
1.59E+12,2020-04-07,BTC/USDT,7329.90000000,7459.69,7077,7197.32000000,103585.16891800,757201786.69766315,924436,7268.345
1.59E+12,2020-04-08,BTC/USDT,7197.32000000,7420,7150,7361.28000000,76059.14583800,555122600.27502590,750516,7285
1.59E+12,2020-04-09,BTC/USDT,7360.26000000,7371.92,7108.08,7283.54000000,61094.87241700,444741085.90375861,686207,7240
1.59E+12,2020-04-10,BTC/USDT,7283.54000000,7295.75,6739.98,6858.92000000,104674.62337500,727281590.77193982,949050,7017.865
1.59E+12,2020-04-11,BTC/USDT,6858.92000000,6944.3,6760,6876.83000000,45470.29320600,311699573.51667396,484618,6852.15
1.59E+12,2020-04-12,BTC/USDT,6876.84000000,7177,6780,6903.79000000,73868.66650100,516235035.18651132,648323,6978.5
1.59E+12,2020-04-13,BTC/USDT,6903.79000000,6903.79,6575,6837.91000000,96415.47657300,649390681.24850258,804179,6739.395
1.59E+12,2020-04-14,BTC/USDT,6838.04000000,6978,6754.28,6868.70000000,69068.62328500,474794776.19211112,608665,6866.14
1.59E+12,2020-04-15,BTC/USDT,6868.57000000,6933,6605,6621.24000000,61571.38499400,416947490.61569572,581374,6769
1.59E+12,2020-04-16,BTC/USDT,6621.25000000,7190,6468.27,7101.94000000,125009.85753900,865277543.39469342,971163,6829.135
1.59E+12,2020-04-17,BTC/USDT,7101.99000000,7148.12,6972.98,7027.55000000,54126.50976300,382334236.16947893,537554,7060.55
1.59E+12,2020-04-18,BTC/USDT,7026.78000000,7293.08,7014.4,7248.60000000,49488.54281900,354845083.77618894,494670,7153.74
1.59E+12,2020-04-19,BTC/USDT,7248.60000000,7266.15,7055.6,7120.74000000,45664.86393000,326485586.93173834,483574,7160.875
1.59E+12,2020-04-20,BTC/USDT,7121.40000000,7220,6751,6826.83000000,90149.49137000,629612368.74768921,785174,6985.5
1.59E+12,2020-04-21,BTC/USDT,6828.98000000,6940,6762,6841.37000000,60109.71080800,411800606.08159712,555797,6851
1.59E+12,2020-04-22,BTC/USDT,6841.36000000,7156.38,6818,7125.14000000,61486.37733400,431271646.17559905,508659,6987.19
1.59E+12,2020-04-23,BTC/USDT,7125.12000000,7738,7020,7482.39000000,102773.56956100,756320213.58585215,881099,7379
1.59E+12,2020-04-24,BTC/USDT,7483.96000000,7615.96,7388,7505.00000000,60182.11993900,452118137.79400162,601093,7501.98
1.59E+12,2020-04-25,BTC/USDT,7505.00000000,7705,7431.07,7538.67000000,43874.42772600,331292050.77197311,521943,7568.035
1.59E+12,2020-04-26,BTC/USDT,7539.03000000,7700,7480,7693.10000000,50522.61620900,384202783.27470957,554480,7590
1.59E+12,2020-04-27,BTC/USDT,7693.10000000,7792.02,7606,7774.62000000,65441.33957600,504025811.65125354,637800,7699.01
1.59E+12,2020-04-28,BTC/USDT,7773.51000000,7780,7659.12,7738.98000000,46302.75263800,357391780.93076267,499414,7719.56
1.59E+12,2020-04-29,BTC/USDT,7738.58000000,8952.89,7710.05,8778.57000000,183546.88751400,1536390177.04494896,1433128,8331.47
1.59E+12,2020-04-30,BTC/USDT,8778.58000000,9460,8401,8620.00000000,206277.21412400,1839283907.46251938,1661554,8930.5
1.59E+12,2020-05-01,BTC/USDT,8620.00000000,9059.18,8613.56,8826.96000000,91468.81505900,805640126.63087045,865960,8836.37
1.59E+12,2020-05-02,BTC/USDT,8825.67000000,9010,8753,8972.05000000,59002.08755000,523838859.54424918,637884,8881.5
1.59E+12,2020-05-03,BTC/USDT,8972.58000000,9200,8712,8894.16000000,90126.06564300,808427095.93215912,877460,8956
1.59E+12,2020-05-04,BTC/USDT,8894.15000000,8950,8522,8871.96000000,84418.51233100,738343818.69392538,848802,8736
1.59E+12,2020-05-05,BTC/USDT,8871.92000000,9118.58,8760,9021.83000000,76480.76534200,683083018.87798085,812543,8939.29
1.59E+12,2020-05-06,BTC/USDT,9021.36000000,9395,8906.21,9142.92000000,105925.30242000,972793508.46490739,1007661,9150.605
1.59E+12,2020-05-07,BTC/USDT,9143.40000000,10067,9021,9986.40000000,147154.61137800,1409783462.00636428,1254835,9544
1.59E+12,2020-05-08,BTC/USDT,9986.30000000,10035.96,9705,9800.01000000,100683.79640000,997005843.74047920,967816,9870.48
1.59E+12,2020-05-09,BTC/USDT,9800.02000000,9914.25,9520,9539.40000000,81950.67956700,795001351.67970229,839384,9717.125
1.59E+12,2020-05-10,BTC/USDT,9539.10000000,9574.83,8117,8722.77000000,183865.18202800,1594996476.97563696,1565771,8845.915
1.59E+12,2020-05-11,BTC/USDT,8722.77000000,9168,8200,8561.52000000,168807.25183200,1468392820.76080359,1367382,8684
1.59E+12,2020-05-12,BTC/USDT,8562.04000000,8978.26,8528.78,8810.79000000,86522.78006600,760195457.05095863,784859,8753.52
1.59E+12,2020-05-13,BTC/USDT,8810.99000000,9398,8792.99,9309.37000000,92466.27401800,839725719.96020766,869216,9095.495
1.59E+12,2020-05-14,BTC/USDT,9309.35000000,9939,9256.76,9791.98000000,129565.37747000,1247456797.81366625,1199530,9597.88
1.59E+12,2020-05-15,BTC/USDT,9791.97000000,9845.62,9150,9316.42000000,115890.76151600,1099721375.89190578,1055630,9497.81
1.59E+12,2020-05-16,BTC/USDT,9315.96000000,9588,9220,9381.27000000,59587.62786200,560547005.02590862,692028,9404
1.59E+12,2020-05-17,BTC/USDT,9380.81000000,9888,9322.1,9680.04000000,68647.76432300,663088800.81527807,722718,9605.05
1.59E+12,2020-05-18,BTC/USDT,9681.11000000,9950,9464.23,9733.93000000,82006.60358300,797622297.32616827,794292,9707.115
1.59E+12,2020-05-19,BTC/USDT,9733.93000000,9897.21,9474,9775.53000000,78539.76045400,760713946.00854609,773581,9685.605
1.59E+12,2020-05-20,BTC/USDT,9775.13000000,9842,9326,9511.43000000,74923.73809000,721190802.76340253,731189,9584
1.59E+12,2020-05-21,BTC/USDT,9511.43000000,9578.47,8815,9068.65000000,108928.78096900,1002046265.94125970,951971,9196.735
1.59E+12,2020-05-22,BTC/USDT,9067.51000000,9271,8933.52,9170.00000000,58943.13102400,537847834.49670863,693694,9102.26
1.59E+12,2020-05-23,BTC/USDT,9170.00000000,9307.85,9070,9179.15000000,43526.29696600,400407195.62892234,512460,9188.925
1.59E+12,2020-05-24,BTC/USDT,9179.01000000,9298,8700,8720.34000000,70379.86645000,636787240.37332477,774088,8999
1.59E+12,2020-05-25,BTC/USDT,8718.14000000,8979.66,8642.72,8900.35000000,62833.91094900,553545285.91401386,733557,8811.19
1.59E+12,2020-05-26,BTC/USDT,8900.35000000,9017.67,8700,8841.18000000,58299.77013800,516455128.89068804,678304,8858.835
1.59E+12,2020-05-27,BTC/USDT,8841.00000000,9225,8811.73,9204.07000000,68910.35551400,624660855.78003700,662850,9018.365
1.59E+12,2020-05-28,BTC/USDT,9204.07000000,9625.47,9110,9575.89000000,74110.78766200,693930106.18138250,738725,9367.735
1.59E+12,2020-05-29,BTC/USDT,9575.87000000,9605.26,9330,9427.07000000,57374.36296100,542758086.60647017,593705,9467.63
1.59E+12,2020-05-30,BTC/USDT,9426.60000000,9740,9331.23,9697.72000000,55665.27254000,530598690.07145047,651290,9535.615
1.59E+12,2020-05-31,BTC/USDT,9697.72000000,9700,9381.41,9448.27000000,48333.78640300,461272298.85252054,651473,9540.705
1.59E+12,2020-06-01,BTC/USDT,9448.27000000,10380,9421.67,10200.77000000,76649.12696000,749707596.65935731,826964,9900.835
1.59E+12,2020-06-02,BTC/USDT,10202.71000000,10228.99,9266,9518.04000000,108970.77315100,1070060237.13020932,1004312,9747.495
1.59E+12,2020-06-03,BTC/USDT,9518.02000000,9690,9365.21,9666.24000000,46252.64493900,441928818.04301561,562784,9527.605
1.59E+12,2020-06-04,BTC/USDT,9666.32000000,9881.63,9450,9789.06000000,57456.10096900,557234945.64673886,665881,9665.815
1.59E+12,2020-06-05,BTC/USDT,9788.14000000,9854.75,9581,9621.16000000,47788.05005000,465200788.20363384,566062,9717.875
1.59E+12,2020-06-06,BTC/USDT,9621.17000000,9735,9531.05,9666.30000000,32752.95089300,315604867.23614906,435796,9633.025
1.59E+12,2020-06-07,BTC/USDT,9666.85000000,9802,9372.46,9746.99000000,57952.84838500,556919603.79154480,637766,9587.23
1.59E+12,2020-06-08,BTC/USDT,9746.99000000,9800,9633,9782.01000000,40664.66412500,395459395.82133724,485139,9716.5
1.59E+12,2020-06-09,BTC/USDT,9782.00000000,9877,9570,9772.43000000,46024.00128900,447208895.83869834,551863,9723.5
1.59E+12,2020-06-10,BTC/USDT,9772.44000000,9992.72,9704.18,9885.00000000,47130.76298200,462384305.35119935,560909,9848.45
1.59E+12,2020-06-11,BTC/USDT,9885.22000000,9964,9113,9280.40000000,94418.98473000,902075648.54538493,966502,9538.5
1.59E+12,2020-06-12,BTC/USDT,9278.88000000,9557.12,9232.51,9465.13000000,50119.06693200,472007894.37567532,553203,9394.815
1.59E+12,2020-06-13,BTC/USDT,9464.96000000,9494.73,9351,9473.34000000,27759.78485100,261673162.25847242,392763,9422.865
1.59E+12,2020-06-14,BTC/USDT,9473.34000000,9480.99,9245,9342.10000000,30055.50660800,282131272.38006622,415568,9362.995
1.59E+12,2020-06-15,BTC/USDT,9342.10000000,9495,8910.45,9426.02000000,86107.92470700,793518842.55098446,839521,9202.725
1.59E+12,2020-06-16,BTC/USDT,9426.05000000,9589,9373.09,9525.59000000,52052.44692700,494458269.13979110,543481,9481.045
1.59E+12,2020-06-17,BTC/USDT,9526.97000000,9565,9236.61,9465.14000000,48046.41115200,453209812.22578060,536158,9400.805
1.59E+12,2020-06-18,BTC/USDT,9465.13000000,9489,9280,9386.32000000,37381.95376500,351649555.07253869,475074,9384.5
1.59E+12,2020-06-19,BTC/USDT,9386.32000000,9438.3,9215.79,9310.23000000,45330.98367300,423086965.19273827,503484,9327.045
1.59E+12,2020-06-20,BTC/USDT,9310.23000000,9395,9170.95,9358.95000000,30329.06538400,282120360.55675261,382778,9282.975
1.59E+12,2020-06-21,BTC/USDT,9358.95000000,9422,9281.54,9294.69000000,24316.92623400,227467940.61021120,321015,9351.77
1.59E+12,2020-06-22,BTC/USDT,9294.69000000,9780,9277.09,9685.69000000,57895.46834300,550995799.06947046,588704,9528.545
1.59E+12,2020-06-23,BTC/USDT,9685.69000000,9720,9577.03,9624.89000000,41031.02938000,395487616.46087799,474319,9648.515
1.59E+12,2020-06-24,BTC/USDT,9624.33000000,9670,9208,9296.49000000,61571.56146400,579426702.79668215,572362,9439
1.59E+12,2020-06-25,BTC/USDT,9298.33000000,9340,9009.69,9249.49000000,55831.61915600,514396747.40478276,536205,9174.845
1.59E+12,2020-06-26,BTC/USDT,9249.49000000,9298,9045.45,9162.21000000,50292.29827700,461347064.82950308,510947,9171.725
1.59E+12,2020-06-27,BTC/USDT,9162.21000000,9196.24,8833,9012.00000000,46290.93011300,419606802.23720138,499415,9014.62
1.59E+12,2020-06-28,BTC/USDT,9012.00000000,9191,8948.06,9116.35000000,30688.17642100,278721674.92211122,374404,9069.53
1.59E+12,2020-06-29,BTC/USDT,9116.16000000,9238,9024.67,9192.56000000,42120.29326100,384206326.47068040,434299,9131.335
1.59E+12,2020-06-30,BTC/USDT,9192.93000000,9205,9064.89,9138.55000000,31463.16280100,287781334.51701579,328083,9134.945
1.59E+12,2020-07-01,BTC/USDT,9138.08000000,9292,9080.1,9232.00000000,38488.52869900,354087627.16966118,374832,9186.05
1.59E+12,2020-07-02,BTC/USDT,9231.99000000,9261.96,8940,9086.54000000,45725.16807600,417724468.88735677,470292,9100.98
1.59E+12,2020-07-03,BTC/USDT,9086.54000000,9125,9037.47,9058.26000000,28943.42017700,263123750.46717236,343189,9081.235
1.59E+12,2020-07-04,BTC/USDT,9057.79000000,9190,9040.04,9135.46000000,26441.96848400,240576054.91572312,335225,9115.02
1.59E+12,2020-07-05,BTC/USDT,9135.00000000,9145.24,8893.03,9069.41000000,34073.65362700,308410443.65921520,384500,9019.135
1.59E+12,2020-07-06,BTC/USDT,9069.41000000,9375,9055.92,9344.20000000,54463.13227700,502548376.20946366,533540,9215.46
1.59E+12,2020-07-07,BTC/USDT,9342.47000000,9379.42,9203,9257.39000000,34587.33667800,320576525.35534977,433481,9291.21
1.59E+12,2020-07-08,BTC/USDT,9257.40000000,9470,9231,9436.06000000,56140.51778100,525344876.69992350,652605,9350.5
1.59E+12,2020-07-09,BTC/USDT,9436.06000000,9440.79,9160,9232.43000000,48044.45064500,447640493.54432978,575491,9300.395
1.59E+12,2020-07-10,BTC/USDT,9232.42000000,9317.48,9125,9288.34000000,38295.49400600,352238898.76948255,525484,9221.24
1.59E+12,2020-07-11,BTC/USDT,9288.34000000,9299.28,9178.25,9234.03000000,22561.36600000,208410250.50959371,413452,9238.765
1.59E+12,2020-07-12,BTC/USDT,9234.02000000,9345,9157.5,9302.75000000,30872.70228600,285591381.49153138,484875,9251.25
1.59E+12,2020-07-13,BTC/USDT,9303.31000000,9343.82,9200.89,9242.62000000,42740.06911500,396614086.79626994,642552,9272.355
1.59E+12,2020-07-14,BTC/USDT,9242.61000000,9279.54,9113,9255.85000000,45772.55250900,421789086.45494741,613139,9196.27
1.59E+12,2020-07-15,BTC/USDT,9255.85000000,9276.49,9160.57,9197.60000000,39053.57966500,360201683.49480513,554780,9218.53
1.59E+12,2020-07-16,BTC/USDT,9197.60000000,9226.15,9047.25,9133.72000000,43375.57119100,395883667.02480033,681807,9136.7
1.59E+12,2020-07-17,BTC/USDT,9133.72000000,9186.83,9089.81,9154.32000000,28054.35874100,256360345.57676793,470991,9138.32
1.60E+12,2020-07-18,BTC/USDT,9154.31000000,9219.3,9121.1,9170.28000000,22554.54145700,206628105.36278893,430377,9170.2
1.60E+12,2020-07-19,BTC/USDT,9170.30000000,9232.27,9101.35,9208.99000000,26052.01941700,238521988.03132549,440449,9166.81
1.60E+12,2020-07-20,BTC/USDT,9208.99000000,9221.52,9131,9160.78000000,35458.76408200,325297289.27265834,557096,9176.26
1.60E+12,2020-07-21,BTC/USDT,9160.78000000,9437.73,9152.8,9390.00000000,60413.58248600,563360524.79942825,782959,9295.265
1.60E+12,2020-07-22,BTC/USDT,9390.00000000,9544,9261,9518.16000000,48815.00410700,457776105.61557141,663029,9402.5
