unix,ds,symbol,open,high,low,close,Volume XLM,Volume USDT,tradecount,Value
1.55226E+12,2019-03-11,XLM/USDT,0.10018,0.1097,0.09901,0.10199,207400217.3,21309227.94,82046,0.104355
1.55235E+12,2019-03-12,XLM/USDT,0.10199,0.10793,0.09647,0.10541,109246783.6,11241888.28,50633,0.1022
1.55244E+12,2019-03-13,XLM/USDT,0.10536,0.11243,0.10029,0.10916,115857059.1,12259682.61,55533,0.10636
1.55252E+12,2019-03-14,XLM/USDT,0.10911,0.1128,0.10487,0.10639,125674732.1,13609621.5,60428,0.108835
1.55261E+12,2019-03-15,XLM/USDT,0.10644,0.10837,0.10313,0.10621,62162885.1,6576732.66,31742,0.10575
1.55269E+12,2019-03-16,XLM/USDT,0.10622,0.10998,0.10601,0.10837,49603211.8,5370001.408,27982,0.107995
1.55278E+12,2019-03-17,XLM/USDT,0.10837,0.10899,0.10606,0.10896,24995851.5,2694278.217,19828,0.107525
1.55287E+12,2019-03-18,XLM/USDT,0.10897,0.11875,0.10569,0.11616,103676049.7,11736912.22,52614,0.11222
1.55295E+12,2019-03-19,XLM/USDT,0.11617,0.11868,0.1107,0.11193,107966687.6,12291424.93,65382,0.11469
1.55304E+12,2019-03-20,XLM/USDT,0.11197,0.11252,0.10718,0.10882,70943368.6,7830949.276,36534,0.10985
1.55313E+12,2019-03-21,XLM/USDT,0.10883,0.10995,0.09963,0.10554,73008378.8,7737808.31,36025,0.10479
1.55321E+12,2019-03-22,XLM/USDT,0.10551,0.1097,0.10425,0.10815,42456151.7,4541947.734,23623,0.106975
1.5533E+12,2019-03-23,XLM/USDT,0.1081,0.10944,0.10516,0.10681,34616741.9,3714781.394,19462,0.1073
1.55339E+12,2019-03-24,XLM/USDT,0.10679,0.10683,0.10297,0.10437,28312020.3,2969740.862,15851,0.1049
1.55347E+12,2019-03-25,XLM/USDT,0.10435,0.10594,0.0988,0.10014,48379196.6,4933225.477,23372,0.10237
1.55356E+12,2019-03-26,XLM/USDT,0.10012,0.10399,0.09731,0.10258,49344109.6,4970613.028,25197,0.10065
1.55364E+12,2019-03-27,XLM/USDT,0.10263,0.10797,0.10212,0.1076,47760605.2,5050644.479,25164,0.105045
1.55373E+12,2019-03-28,XLM/USDT,0.10761,0.10761,0.1031,0.1065,25023379.7,2643842.305,15881,0.105355
1.55382E+12,2019-03-29,XLM/USDT,0.10646,0.10843,0.10553,0.10752,25013225,2676725.889,15170,0.10698
1.5539E+12,2019-03-30,XLM/USDT,0.10748,0.1077,0.1043,0.10725,27947125.3,2968937.543,21244,0.106
1.55399E+12,2019-03-31,XLM/USDT,0.10725,0.1083,0.10588,0.10824,14506607.9,1556382.184,11265,0.10709
1.55408E+12,2019-04-01,XLM/USDT,0.10823,0.11129,0.10732,0.11017,31704411.6,3485174.722,21768,0.109305
1.55416E+12,2019-04-02,XLM/USDT,0.11018,0.12212,0.10973,0.12111,109742872.5,12764541.21,57156,0.115925
1.55425E+12,2019-04-03,XLM/USDT,0.12113,0.13344,0.1132,0.12038,143208596,17943691.16,76139,0.12332
1.55434E+12,2019-04-04,XLM/USDT,0.12045,0.12468,0.11432,0.11722,62356516.9,7462958.403,43472,0.1195
1.55442E+12,2019-04-05,XLM/USDT,0.1172,0.12975,0.11709,0.12697,52818284.2,6615827.283,37292,0.12342
1.55451E+12,2019-04-06,XLM/USDT,0.12695,0.12831,0.11757,0.12492,42008489.7,5254107.305,26050,0.12294
1.5546E+12,2019-04-07,XLM/USDT,0.12488,0.13386,0.1232,0.13226,53573464.7,6926057.55,35505,0.12853
1.55468E+12,2019-04-08,XLM/USDT,0.13222,0.1355,0.12304,0.12969,50640541,6592311.951,38666,0.12927
1.55477E+12,2019-04-09,XLM/USDT,0.12956,0.12986,0.1226,0.12417,27415014.6,3442102.088,23251,0.12623
1.55485E+12,2019-04-10,XLM/USDT,0.12422,0.12876,0.12356,0.12578,25892636,3256266.692,20142,0.12616
1.55494E+12,2019-04-11,XLM/USDT,0.12564,0.12606,0.10953,0.11438,42902446,4975058.945,31674,0.117795
1.55503E+12,2019-04-12,XLM/USDT,0.11433,0.11596,0.10864,0.11318,26059011.8,2936783.751,21233,0.1123
1.55511E+12,2019-04-13,XLM/USDT,0.11322,0.11675,0.11186,0.11501,15869310.2,1814406.354,13709,0.114305
1.5552E+12,2019-04-14,XLM/USDT,0.11495,0.11829,0.11287,0.1172,19567686.2,2261808.067,15370,0.11558
1.55529E+12,2019-04-15,XLM/USDT,0.11734,0.11917,0.11002,0.11237,24496182.3,2816571.327,18816,0.114595
1.55537E+12,2019-04-16,XLM/USDT,0.11235,0.11545,0.1103,0.11423,17408672.9,1967807.828,14674,0.112875
1.55546E+12,2019-04-17,XLM/USDT,0.11419,0.11697,0.11323,0.11667,17638728.6,2029306.344,14437,0.1151
1.55555E+12,2019-04-18,XLM/USDT,0.11666,0.11958,0.11569,0.11732,23059166.1,2706247.613,16857,0.117635
1.55563E+12,2019-04-19,XLM/USDT,0.1172,0.11743,0.114,0.11486,17069004.5,1969101.892,13651,0.115715
1.55572E+12,2019-04-20,XLM/USDT,0.11488,0.1176,0.113,0.11526,12213724.3,1409542.164,11438,0.1153
1.5558E+12,2019-04-21,XLM/USDT,0.11524,0.11564,0.1074,0.11095,23282196.8,2575683.528,17413,0.11152
1.55589E+12,2019-04-22,XLM/USDT,0.11098,0.11433,0.10837,0.11229,19990919.3,2237164.913,16000,0.11135
1.55598E+12,2019-04-23,XLM/USDT,0.1123,0.11319,0.10859,0.10867,20458403.7,2273350.197,15840,0.11089
1.55606E+12,2019-04-24,XLM/USDT,0.10859,0.10897,0.09834,0.10232,36446642.6,3730894.539,31283,0.103655
1.55615E+12,2019-04-25,XLM/USDT,0.10229,0.1055,0.09588,0.09854,31756726.2,3230232.893,28179,0.10069
1.55624E+12,2019-04-26,XLM/USDT,0.09859,0.10385,0.09651,0.09993,28564244.2,2847218.095,27592,0.10018
1.55632E+12,2019-04-27,XLM/USDT,0.09993,0.10197,0.09868,0.10037,16169155.8,1620103.937,17018,0.100325
1.55641E+12,2019-04-28,XLM/USDT,0.10037,0.10156,0.09792,0.0985,9380131.4,936361.1924,10348,0.09974
1.5565E+12,2019-04-29,XLM/USDT,0.09851,0.1,0.09453,0.09551,15275129,1484191.412,14861,0.097265
1.55658E+12,2019-04-30,XLM/USDT,0.09554,0.10071,0.09484,0.10061,16727611.4,1646419.985,15354,0.097775
1.55667E+12,2019-05-01,XLM/USDT,0.10071,0.10317,0.1,0.10106,23344989.9,2366744.071,17608,0.101585
1.55676E+12,2019-05-02,XLM/USDT,0.10105,0.102,0.09958,0.09974,15002710.2,1510305.485,11505,0.10079
1.55684E+12,2019-05-03,XLM/USDT,0.0997,0.10321,0.09822,0.10224,39920676.4,4048838.173,23620,0.100715
1.55693E+12,2019-05-04,XLM/USDT,0.10225,0.10455,0.09579,0.09856,27071812,2700725.206,18143,0.10017
1.55701E+12,2019-05-05,XLM/USDT,0.09857,0.09995,0.09648,0.097,16425607.7,1609506.238,12629,0.098215
1.5571E+12,2019-05-06,XLM/USDT,0.09699,0.09934,0.09288,0.09718,21114112,2031574.693,14716,0.09611
1.55719E+12,2019-05-07,XLM/USDT,0.09724,0.09966,0.09327,0.0933,29132917,2804683.369,20336,0.096465
1.55727E+12,2019-05-08,XLM/USDT,0.09354,0.09361,0.09142,0.09216,23718212.9,2195099.531,17201,0.092515
1.55736E+12,2019-05-09,XLM/USDT,0.09222,0.09338,0.087,0.08883,26540714.3,2388956.256,20261,0.09019
1.55745E+12,2019-05-10,XLM/USDT,0.08885,0.09319,0.08771,0.09238,22846747.9,2089258.123,16982,0.09045
1.55753E+12,2019-05-11,XLM/USDT,0.0924,0.10649,0.09217,0.10273,52269422.1,5179272.781,32220,0.09933
1.55762E+12,2019-05-12,XLM/USDT,0.10272,0.10536,0.0947,0.09823,48822098.1,4897750.469,29263,0.10003
1.55771E+12,2019-05-13,XLM/USDT,0.09823,0.1034,0.0978,0.09951,44373051.9,4466639.891,22948,0.1006
1.55779E+12,2019-05-14,XLM/USDT,0.09972,0.117,0.0986,0.11338,101456474.3,11228965.31,51383,0.1078
1.55788E+12,2019-05-15,XLM/USDT,0.11343,0.14158,0.11303,0.14126,80091870.5,10177309.98,45037,0.127305
1.55796E+12,2019-05-16,XLM/USDT,0.14146,0.16247,0.13068,0.13805,215760241,31425648.75,125873,0.146575
1.55805E+12,2019-05-17,XLM/USDT,0.13784,0.14059,0.11555,0.13084,132248326.9,16519599.12,79488,0.12807
1.55814E+12,2019-05-18,XLM/USDT,0.13075,0.14126,0.12841,0.13129,79404323.1,10604127.45,48983,0.134835
1.55822E+12,2019-05-19,XLM/USDT,0.13128,0.14529,0.12963,0.14264,69092476.4,9625534.095,43993,0.13746
1.55831E+12,2019-05-20,XLM/USDT,0.14255,0.14268,0.12798,0.13495,55226071.8,7423911.982,38038,0.13533
1.5584E+12,2019-05-21,XLM/USDT,0.1349,0.13645,0.13103,0.13359,41394396.8,5533849.555,26629,0.13374
1.55848E+12,2019-05-22,XLM/USDT,0.1335,0.13741,0.1205,0.12173,46838732.6,6074358.176,29867,0.128955
1.55857E+12,2019-05-23,XLM/USDT,0.12169,0.12605,0.11761,0.12483,33822229.3,4122236.265,24150,0.12183
1.55866E+12,2019-05-24,XLM/USDT,0.12486,0.12921,0.12097,0.12522,38443623.2,4844560.82,25669,0.12509
1.55874E+12,2019-05-25,XLM/USDT,0.1252,0.12771,0.12372,0.12475,21977863.2,2760661.417,14148,0.125715
1.55883E+12,2019-05-26,XLM/USDT,0.1247,0.1348,0.12091,0.1316,36969632.2,4676284.993,23268,0.127855
1.55892E+12,2019-05-27,XLM/USDT,0.13164,0.14412,0.13076,0.13778,56046379.7,7612317.845,37677,0.13744
1.559E+12,2019-05-28,XLM/USDT,0.1377,0.14168,0.13207,0.13917,59206120.4,8125027.979,34564,0.136875
1.55909E+12,2019-05-29,XLM/USDT,0.13911,0.13945,0.13032,0.13566,62437808.7,8495495.239,30348,0.134885
1.55917E+12,2019-05-30,XLM/USDT,0.13567,0.14395,0.125,0.12872,105056745.3,14365568.43,55090,0.134475
1.55926E+12,2019-05-31,XLM/USDT,0.12863,0.13458,0.12402,0.13348,47930020.2,6181245.27,29346,0.1293
1.55935E+12,2019-06-01,XLM/USDT,0.13342,0.135,0.12831,0.13257,37431241.4,4944402.489,22583,0.131655
1.55943E+12,2019-06-02,XLM/USDT,0.13251,0.138,0.13209,0.13639,29912912.7,4059754.125,18643,0.135045
1.55952E+12,2019-06-03,XLM/USDT,0.13623,0.14004,0.12758,0.12764,46867400.3,6263379.637,29524,0.13381
1.55961E+12,2019-06-04,XLM/USDT,0.12763,0.12765,0.11695,0.12106,43724073.8,5373857.842,30931,0.1223
1.55969E+12,2019-06-05,XLM/USDT,0.12107,0.12549,0.11877,0.12119,29392533.1,3599376.359,20780,0.12213
1.55978E+12,2019-06-06,XLM/USDT,0.12118,0.1256,0.11803,0.1248,31943330.9,3892424.28,22354,0.121815
1.55987E+12,2019-06-07,XLM/USDT,0.12494,0.13017,0.12402,0.12705,24670711.4,3133003.991,19611,0.127095
1.55995E+12,2019-06-08,XLM/USDT,0.12704,0.12829,0.12232,0.12376,12978717.2,1624133.985,11682,0.125305
1.56004E+12,2019-06-09,XLM/USDT,0.12373,0.12475,0.11666,0.11845,16952712.6,2047850.573,14009,0.120705
1.56012E+12,2019-06-10,XLM/USDT,0.11845,0.12378,0.11672,0.12323,25519441,3093610.05,19976,0.12025
1.56021E+12,2019-06-11,XLM/USDT,0.1232,0.1235,0.11831,0.12234,21988743.6,2658403.351,15225,0.120905
1.5603E+12,2019-06-12,XLM/USDT,0.12237,0.12737,0.12036,0.12697,27945716.3,3484352.402,20576,0.123865
1.56038E+12,2019-06-13,XLM/USDT,0.12697,0.1276,0.124,0.12414,23797925.2,2996868.742,16860,0.1258
1.56047E+12,2019-06-14,XLM/USDT,0.12414,0.12488,0.12047,0.12486,30784717.1,3777210.262,20664,0.122675
1.56056E+12,2019-06-15,XLM/USDT,0.12487,0.12719,0.12384,0.12638,22551220.3,2829079.388,16893,0.125515
1.56064E+12,2019-06-16,XLM/USDT,0.12635,0.13307,0.1259,0.12958,48010672.2,6205217.953,31488,0.129485
1.56073E+12,2019-06-17,XLM/USDT,0.12951,0.13199,0.12709,0.13087,34972656.9,4514210.062,25162,0.12954
1.56082E+12,2019-06-18,XLM/USDT,0.13078,0.13125,0.12231,0.1237,36779095,4632912.309,22729,0.12678
1.5609E+12,2019-06-19,XLM/USDT,0.12368,0.12627,0.12303,0.12382,27475299.5,3414350.896,15006,0.12465
1.56099E+12,2019-06-20,XLM/USDT,0.12384,0.12413,0.12025,0.12099,30052215.7,3661726.479,15945,0.12219
1.56108E+12,2019-06-21,XLM/USDT,0.12105,0.12474,0.121,0.12315,35748452.3,4398441.273,17650,0.12287
1.56116E+12,2019-06-22,XLM/USDT,0.12308,0.13473,0.122,0.12981,98385269.1,12631536.55,46135,0.128365
1.56125E+12,2019-06-23,XLM/USDT,0.12985,0.13361,0.12791,0.12817,60526480.2,7919467.917,30235,0.13076
1.56133E+12,2019-06-24,XLM/USDT,0.12816,0.1289,0.12524,0.12845,31827814.3,4051721.34,17360,0.12707
1.56142E+12,2019-06-25,XLM/USDT,0.12849,0.12961,0.122,0.12399,64515145,8092889.184,25570,0.125805
1.56151E+12,2019-06-26,XLM/USDT,0.12393,0.13305,0.12082,0.12317,145097076.7,18399663.22,61726,0.126935
1.56159E+12,2019-06-27,XLM/USDT,0.12317,0.12436,0.10476,0.10921,112035504.2,12656568.37,49935,0.11456
1.56168E+12,2019-06-28,XLM/USDT,0.10898,0.11329,0.10881,0.11169,45476978.1,5049971.33,22031,0.11105
1.56177E+12,2019-06-29,XLM/USDT,0.11163,0.12171,0.10662,0.11491,71596480.6,8018594.469,28438,0.114165
1.56185E+12,2019-06-30,XLM/USDT,0.11481,0.11545,0.10444,0.10495,52178356.6,5704322.738,22265,0.109945
1.56194E+12,2019-07-01,XLM/USDT,0.10497,0.10997,0.10156,0.10597,49788591.3,5263781.687,21261,0.105765
1.56203E+12,2019-07-02,XLM/USDT,0.10599,0.10665,0.1001,0.10287,47575162.2,4875607.745,21314,0.103375
1.56211E+12,2019-07-03,XLM/USDT,0.10284,0.10578,0.10227,0.10559,26992084.9,2798076.134,12308,0.104025
1.5622E+12,2019-07-04,XLM/USDT,0.10552,0.10576,0.09876,0.09908,24616084.7,2521957.907,11196,0.10226
1.56228E+12,2019-07-05,XLM/USDT,0.09892,0.10182,0.09865,0.10003,21766619.4,2180078.793,8987,0.100235
1.56237E+12,2019-07-06,XLM/USDT,0.10005,0.10594,0.09988,0.10373,20408622.3,2107129.146,9232,0.10291
1.56246E+12,2019-07-07,XLM/USDT,0.10382,0.10573,0.1021,0.10555,16372709.1,1703808.269,8040,0.103915
1.56254E+12,2019-07-08,XLM/USDT,0.10561,0.1058,0.10338,0.10395,17548312.2,1831435.842,8858,0.10459
1.56263E+12,2019-07-09,XLM/USDT,0.10393,0.10477,0.09986,0.10117,26448703.8,2696705.304,13306,0.102315
1.56272E+12,2019-07-10,XLM/USDT,0.10123,0.10211,0.09166,0.09484,44415639.9,4282722.903,20252,0.096885
1.5628E+12,2019-07-11,XLM/USDT,0.09482,0.09489,0.08545,0.08697,34474672.9,3064127.775,17112,0.09017
1.56289E+12,2019-07-12,XLM/USDT,0.08688,0.10112,0.08622,0.09784,55303021.2,5309560.475,24180,0.09367
1.56298E+12,2019-07-13,XLM/USDT,0.09779,0.10048,0.0913,0.09608,31341358.4,3005021.682,14797,0.09589
1.56306E+12,2019-07-14,XLM/USDT,0.09609,0.0967,0.085,0.08547,29786219.7,2673853.464,15764,0.09085
1.56315E+12,2019-07-15,XLM/USDT,0.08547,0.08778,0.08191,0.08542,35108721,2998734.015,16375,0.084845
1.56324E+12,2019-07-16,XLM/USDT,0.08541,0.0882,0.0778,0.07828,35272257.4,2926882.63,17313,0.083
1.56332E+12,2019-07-17,XLM/USDT,0.07841,0.08371,0.07567,0.08054,39684400.8,3182791.711,19316,0.07969
1.56341E+12,2019-07-18,XLM/USDT,0.08059,0.09344,0.07919,0.0883,89103372.8,7749941.973,36692,0.086315
1.56349E+12,2019-07-19,XLM/USDT,0.08839,0.095,0.08672,0.09332,56573908.5,5107665.865,25408,0.09086
1.56358E+12,2019-07-20,XLM/USDT,0.09338,0.09783,0.09144,0.09473,37077103.2,3486424.067,17460,0.094635
1.56367E+12,2019-07-21,XLM/USDT,0.09461,0.09475,0.08864,0.09111,24961848.4,2285188.086,12047,0.091695
1.56375E+12,2019-07-22,XLM/USDT,0.0911,0.09165,0.08621,0.08884,27489791.5,2452900.708,11586,0.08893
1.56384E+12,2019-07-23,XLM/USDT,0.08872,0.08872,0.0831,0.08441,22564128.5,1928280.872,11005,0.08591
1.56393E+12,2019-07-24,XLM/USDT,0.08424,0.08658,0.08157,0.08605,17837883.5,1494042.987,9278,0.084075
1.56401E+12,2019-07-25,XLM/USDT,0.08587,0.08791,0.0847,0.08565,15679104.7,1352191.554,8402,0.086305
1.5641E+12,2019-07-26,XLM/USDT,0.08556,0.08975,0.08345,0.0879,17137315,1477782.103,8737,0.0866
1.56419E+12,2019-07-27,XLM/USDT,0.08788,0.08978,0.08279,0.08432,20061554.3,1718078.403,9644,0.086285
1.56427E+12,2019-07-28,XLM/USDT,0.08434,0.08491,0.08076,0.084,10583490.8,885220.6163,5919,0.082835
1.56436E+12,2019-07-29,XLM/USDT,0.084,0.08568,0.0825,0.08336,13953681.5,1170459.958,7406,0.08409
1.56444E+12,2019-07-30,XLM/USDT,0.08327,0.08484,0.08192,0.08341,12187508.3,1015598.498,6601,0.08338
1.56453E+12,2019-07-31,XLM/USDT,0.0833,0.0852,0.0829,0.08383,18367965.4,1540266.93,8470,0.08405
1.56462E+12,2019-08-01,XLM/USDT,0.08383,0.08404,0.08159,0.08273,12997450.3,1075360.287,7428,0.082815
1.5647E+12,2019-08-02,XLM/USDT,0.08272,0.0832,0.08157,0.08196,14558871.6,1201348.484,7290,0.082385
1.56479E+12,2019-08-03,XLM/USDT,0.08196,0.083,0.08164,0.08236,13034339.9,1071754.56,6469,0.08232
1.56488E+12,2019-08-04,XLM/USDT,0.08235,0.08262,0.0806,0.08183,11758879.3,960470.3855,6611,0.08161
1.56496E+12,2019-08-05,XLM/USDT,0.0819,0.08436,0.08123,0.08241,25812179.5,2133156.486,11761,0.082795
1.56505E+12,2019-08-06,XLM/USDT,0.08244,0.08244,0.0771,0.07837,27635495.5,2206140.011,13327,0.07977
1.56514E+12,2019-08-07,XLM/USDT,0.07843,0.07926,0.07675,0.07859,18743034.3,1465192.29,8866,0.078005
1.56522E+12,2019-08-08,XLM/USDT,0.07867,0.07874,0.07629,0.07691,19184468.4,1478904.961,7853,0.077515
1.56531E+12,2019-08-09,XLM/USDT,0.07699,0.07712,0.07161,0.07182,28570459.8,2111758.861,12121,0.074365
1.5654E+12,2019-08-10,XLM/USDT,0.07189,0.07433,0.07169,0.07375,21121216.4,1544059.867,10429,0.07301
1.56548E+12,2019-08-11,XLM/USDT,0.07374,0.07995,0.07359,0.0782,28985242.6,2226989.935,13794,0.07677
1.56557E+12,2019-08-12,XLM/USDT,0.0782,0.07839,0.07538,0.07547,10714083.2,819877.1998,5586,0.076885
1.56565E+12,2019-08-13,XLM/USDT,0.07539,0.07558,0.07278,0.07442,11747450.1,875588.9007,6599,0.07418
1.56574E+12,2019-08-14,XLM/USDT,0.07442,0.07445,0.06738,0.0692,29036797.1,2059520.946,10904,0.070915
1.56583E+12,2019-08-15,XLM/USDT,0.06931,0.0708,0.06738,0.07019,11999711.9,830407.0275,5571,0.06909
1.56591E+12,2019-08-16,XLM/USDT,0.0701,0.07022,0.06726,0.06844,13540494.1,929148.9416,6637,0.06874
1.566E+12,2019-08-17,XLM/USDT,0.06839,0.06913,0.06662,0.0677,8257429.9,561988.4835,4478,0.067875
1.56609E+12,2019-08-18,XLM/USDT,0.06766,0.07158,0.06743,0.07072,10852434.2,757571.8738,5434,0.069505
1.56617E+12,2019-08-19,XLM/USDT,0.07061,0.0722,0.07016,0.0717,9866508.2,701850.5827,4939,0.07118
1.56626E+12,2019-08-20,XLM/USDT,0.07185,0.07195,0.06825,0.06877,9433108.2,657125.6283,4596,0.0701
1.56635E+12,2019-08-21,XLM/USDT,0.0688,0.0688,0.06577,0.06691,9946002,666906.4707,5527,0.067285
1.56643E+12,2019-08-22,XLM/USDT,0.06691,0.06958,0.0654,0.06818,14788650.2,1001595.586,7593,0.06749
1.56652E+12,2019-08-23,XLM/USDT,0.06812,0.06929,0.0674,0.0692,13785486,944633.9285,6999,0.068345
1.5666E+12,2019-08-24,XLM/USDT,0.06912,0.071,0.06756,0.07035,13633107.5,942776.7797,7048,0.06928
1.56669E+12,2019-08-25,XLM/USDT,0.07035,0.07184,0.06822,0.0694,15467209.2,1084751.428,7258,0.07003
1.56678E+12,2019-08-26,XLM/USDT,0.06923,0.07108,0.06881,0.0696,10022954.7,700033.7473,5026,0.069945
1.56686E+12,2019-08-27,XLM/USDT,0.0696,0.06973,0.06735,0.0685,9880597.2,673458.0201,4280,0.06854
1.56695E+12,2019-08-28,XLM/USDT,0.06842,0.06851,0.06329,0.06398,18126598.5,1199168.204,7855,0.0659
1.56704E+12,2019-08-29,XLM/USDT,0.06397,0.06397,0.06036,0.06162,18643179.9,1154797.974,8779,0.062165
1.56712E+12,2019-08-30,XLM/USDT,0.06168,0.06326,0.0611,0.06191,10766084.4,670655.8253,5532,0.06218
1.56721E+12,2019-08-31,XLM/USDT,0.06194,0.06259,0.06011,0.06194,8646460.9,533676.7786,4616,0.06135
1.5673E+12,2019-09-01,XLM/USDT,0.06196,0.06271,0.06076,0.06212,8220163.2,508254.7795,3867,0.061735
1.56738E+12,2019-09-02,XLM/USDT,0.06212,0.06363,0.06108,0.06301,9321519.8,581049.6543,5214,0.062355
1.56747E+12,2019-09-03,XLM/USDT,0.06297,0.06409,0.06236,0.06308,12561061.9,792032.6879,5918,0.063225
1.56756E+12,2019-09-04,XLM/USDT,0.06304,0.06306,0.06129,0.06168,10463344.3,649084.3998,6030,0.062175
1.56764E+12,2019-09-05,XLM/USDT,0.06176,0.06202,0.05988,0.06026,16559115.4,1007592.749,7239,0.06095
1.56773E+12,2019-09-06,XLM/USDT,0.06024,0.061,0.05768,0.05801,24204438.4,1437759.186,9879,0.05934
1.56781E+12,2019-09-07,XLM/USDT,0.058,0.06108,0.05788,0.06053,19328421.3,1154718.659,8688,0.05948
1.5679E+12,2019-09-08,XLM/USDT,0.0605,0.06178,0.0599,0.06105,18420380.7,1124147.479,7868,0.06084
1.56799E+12,2019-09-09,XLM/USDT,0.061,0.06169,0.0594,0.06021,29062257.2,1758354.801,11619,0.060545
1.56807E+12,2019-09-10,XLM/USDT,0.06024,0.06112,0.059,0.05963,27427095,1656861.201,10433,0.06006
1.56816E+12,2019-09-11,XLM/USDT,0.05962,0.06032,0.05812,0.05859,17529647,1033261.989,8948,0.05922
1.56825E+12,2019-09-12,XLM/USDT,0.05867,0.05887,0.05765,0.05829,22001793.6,1279490.094,9053,0.05826
1.56833E+12,2019-09-13,XLM/USDT,0.05829,0.05871,0.05739,0.05777,26124575.9,1514489.832,11088,0.05805
1.56842E+12,2019-09-14,XLM/USDT,0.05779,0.05943,0.05709,0.05868,37664501.7,2187074.628,13955,0.05826
1.56851E+12,2019-09-15,XLM/USDT,0.05866,0.0589,0.05809,0.05825,12937024.4,756606.3775,6117,0.058495
1.56859E+12,2019-09-16,XLM/USDT,0.05823,0.05908,0.05795,0.05864,20786334,1216773.114,8335,0.058515
1.56868E+12,2019-09-17,XLM/USDT,0.05864,0.0667,0.05804,0.06347,71671517.6,4436908.015,25233,0.06237
1.56876E+12,2019-09-18,XLM/USDT,0.06345,0.089,0.06344,0.08257,336833116.5,26264140.82,97472,0.07622
1.56885E+12,2019-09-19,XLM/USDT,0.0826,0.08869,0.07415,0.08072,436805966.5,35619609.51,133770,0.08142
1.56894E+12,2019-09-20,XLM/USDT,0.08072,0.08081,0.07042,0.072,259952506.5,19445989.27,69107,0.075615
1.56902E+12,2019-09-21,XLM/USDT,0.072,0.0738,0.06682,0.06968,148101053.2,10583466.87,35349,0.07031
1.56911E+12,2019-09-22,XLM/USDT,0.0697,0.06992,0.06652,0.0683,93855480.8,6391907.617,27406,0.06822
1.5692E+12,2019-09-23,XLM/USDT,0.0683,0.06914,0.06324,0.0636,124503474.9,8262373.392,36271,0.06619
1.56928E+12,2019-09-24,XLM/USDT,0.06357,0.06511,0.05,0.05275,197872471.7,11570214.95,54324,0.057555
1.56937E+12,2019-09-25,XLM/USDT,0.05275,0.06029,0.0518,0.05732,115369414.4,6332418.984,40764,0.056045
1.56946E+12,2019-09-26,XLM/USDT,0.05733,0.0625,0.05365,0.05843,210847531.4,12311465.87,69374,0.058075
1.56954E+12,2019-09-27,XLM/USDT,0.05842,0.0595,0.05576,0.05888,96155796.5,5578939.769,32538,0.05763
1.56963E+12,2019-09-28,XLM/USDT,0.05888,0.05923,0.057,0.05831,48812326.5,2844168.973,19162,0.058115
1.56972E+12,2019-09-29,XLM/USDT,0.05835,0.05869,0.05645,0.05791,32139885.6,1853034.116,14457,0.05757
1.5698E+12,2019-09-30,XLM/USDT,0.05792,0.0622,0.05649,0.06182,87351051.1,5223864.676,32420,0.059345
1.56989E+12,2019-10-01,XLM/USDT,0.06186,0.06226,0.05775,0.0586,64968879.9,3899760.261,27355,0.060005
1.56997E+12,2019-10-02,XLM/USDT,0.05857,0.05978,0.05739,0.05968,36649690.6,2148355.139,15960,0.058585
1.57006E+12,2019-10-03,XLM/USDT,0.05969,0.0598,0.05773,0.0585,26922811.9,1579776.271,12617,0.058765
1.57015E+12,2019-10-04,XLM/USDT,0.05854,0.0598,0.05751,0.05863,35940116.6,2116453.265,14989,0.058655
1.57023E+12,2019-10-05,XLM/USDT,0.05864,0.05925,0.0582,0.05895,21513393.8,1262897.322,11223,0.058725
1.57032E+12,2019-10-06,XLM/USDT,0.05897,0.05924,0.05719,0.05839,32050223.3,1868475.71,14799,0.058215
1.57041E+12,2019-10-07,XLM/USDT,0.0584,0.06368,0.05789,0.06207,99033648.8,6106409.335,33234,0.060785
1.57049E+12,2019-10-08,XLM/USDT,0.06208,0.06374,0.06071,0.06181,51192294,3171125.151,21538,0.062225
1.57058E+12,2019-10-09,XLM/USDT,0.06182,0.065,0.06115,0.06308,59997104.5,3777761.077,23467,0.063075
1.57067E+12,2019-10-10,XLM/USDT,0.06308,0.06324,0.06071,0.06146,30181573.8,1866401.074,15024,0.061975
1.57075E+12,2019-10-11,XLM/USDT,0.06148,0.06269,0.059,0.0597,56269040.9,3408985.781,20138,0.060845
1.57084E+12,2019-10-12,XLM/USDT,0.05971,0.06169,0.0597,0.06083,35928975.2,2194098.264,14717,0.060695
1.57092E+12,2019-10-13,XLM/USDT,0.06082,0.06248,0.06061,0.06136,25568767.4,1579409.603,12266,0.061545
1.57101E+12,2019-10-14,XLM/USDT,0.06138,0.06616,0.06108,0.06613,58907477.8,3745453.965,23380,0.06362
1.5711E+12,2019-10-15,XLM/USDT,0.06614,0.06675,0.0622,0.0639,84100929.1,5426408.581,29149,0.064475
1.57118E+12,2019-10-16,XLM/USDT,0.06389,0.06437,0.06047,0.06171,53065845.3,3300713.977,21176,0.06242
1.57127E+12,2019-10-17,XLM/USDT,0.0617,0.06511,0.06102,0.06505,75774952.3,4825416.352,24097,0.063065
1.57136E+12,2019-10-18,XLM/USDT,0.06504,0.06511,0.0615,0.06299,51424679.9,3241978.3,18696,0.063305
